session,om,rr,dir,filter,n_full,t_full,expr_full,is_t,oos_n,oos_expr,oos_t,oos_pw,tier,dir_match,p_full,bh_rank,bh_crit,bh_pass_Kfamily
COMEX_SETTLE,30,2.0,short,day_of_week==1,92,-3.33,-0.2932,-3.44,28,-0.2419,-1.2,0.59,DIRECTIONAL_ONLY,True,0.0012555168294971235,140,0.0035140562248995987,True
TOKYO_OPEN,5,2.0,short,day_of_week==2,99,-3.32,-0.3415,-3.79,30,-0.1587,-0.71,0.68,DIRECTIONAL_ONLY,True,0.0012651216843952335,141,0.0035391566265060245,True
EUROPE_FLOW,15,1.0,short,atr_20_pct<=40,108,-3.31,-0.2475,-2.34,33,-0.3351,-2.43,0.33,STATISTICALLY_USELESS,True,0.0012721374128723394,142,0.00356425702811245,True
CME_REOPEN,5,2.0,short,day_of_week==0,81,-3.34,-0.2766,-3.67,25,-0.0904,-0.6,0.65,DIRECTIONAL_ONLY,True,0.001274602612587086,143,0.003589357429718876,True
COMEX_SETTLE,15,1.5,short,day_of_week==1,96,-3.31,-0.2806,-4.75,29,0.0101,0.05,0.86,CAN_REFUTE,False,0.0013194447221623025,144,0.0036144578313253013,True
EUROPE_FLOW,5,2.0,short,atr_20_pct<=25,87,-3.32,-0.3396,-2.34,27,-0.4364,-2.5,0.33,STATISTICALLY_USELESS,True,0.0013219526073544997,145,0.003639558232931727,True
COMEX_SETTLE,15,2.0,short,overnight_range_pct>=70,138,-3.27,-0.2671,-3.94,42,-0.1096,-0.6,0.72,DIRECTIONAL_ONLY,True,0.0013603034915852133,146,0.0036646586345381524,True
CME_REOPEN,5,1.0,short,day_of_week==1,94,-3.3,-0.2202,-4.98,29,0.0809,0.61,0.89,CAN_REFUTE,False,0.0013716877633274855,147,0.0036897590361445786,True
COMEX_SETTLE,15,1.5,short,overnight_range_pct>=80,106,-3.28,-0.2875,-3.6,32,-0.1587,-0.84,0.63,DIRECTIONAL_ONLY,True,0.0014090169426680637,148,0.003714859437751004,True
TOKYO_OPEN,5,1.5,short,garch_forecast_vol_pct<=30,86,-3.3,-0.3143,-3.06,26,-0.2811,-1.42,0.49,STATISTICALLY_USELESS,True,0.0014141151158223004,149,0.00373995983935743,True
TOKYO_OPEN,15,1.0,short,atr_20_pct<=40,115,-3.27,-0.2267,-2.91,35,-0.1961,-1.52,0.46,STATISTICALLY_USELESS,True,0.0014225512454855112,150,0.003765060240963856,True
COMEX_SETTLE,15,1.5,short,overnight_range_pct>=70,138,-3.25,-0.2512,-3.94,42,-0.0846,-0.5,0.72,DIRECTIONAL_ONLY,True,0.0014522206337427227,151,0.003790160642570281,True
SINGAPORE_OPEN,5,1.5,short,atr_20_pct<=25,84,-3.29,-0.3196,-1.8,26,-0.5463,-3.54,0.21,STATISTICALLY_USELESS,True,0.0014716672778808681,152,0.0038152610441767073,True
COMEX_SETTLE,5,1.5,short,overnight_range_pct>=80,121,-3.25,-0.2706,-3.96,37,-0.0734,-0.42,0.72,DIRECTIONAL_ONLY,True,0.0014977022864301635,153,0.0038403614457831327,True
COMEX_SETTLE,15,1.5,short,day_of_week==0,97,-3.25,-0.2873,-3.12,30,-0.2387,-1.3,0.52,DIRECTIONAL_ONLY,True,0.001591795627976479,154,0.0038654618473895584,True
SINGAPORE_OPEN,5,1.0,short,none,486,-3.16,-0.116,-4.14,146,0.0095,0.13,0.77,DIRECTIONAL_ONLY,False,0.0016762829932978167,155,0.0038905622489959837,True
LONDON_METALS,5,1.5,long,atr_20_pct<=40,114,-3.21,-0.275,-3.7,35,-0.09,-0.52,0.67,DIRECTIONAL_ONLY,True,0.0017282892657946181,156,0.00391566265060241,True
EUROPE_FLOW,5,1.0,short,atr_20_pct<=25,87,-3.22,-0.2343,-2.53,27,-0.2649,-1.99,0.37,STATISTICALLY_USELESS,True,0.001809631416949689,157,0.003940763052208835,True
SINGAPORE_OPEN,5,1.5,long,atr_20_pct<=40,114,-3.19,-0.2635,-3.23,35,-0.1586,-0.99,0.55,DIRECTIONAL_ONLY,True,0.001841709893501315,158,0.0039658634538152614,True
CME_REOPEN,5,1.0,long,day_of_week==2,95,-3.19,-0.2204,-6.12,29,0.1987,1.39,0.97,CAN_REFUTE,False,0.0019338882938450435,159,0.003990963855421687,True
COMEX_SETTLE,5,1.0,short,garch_forecast_vol_pct>=70,140,-3.16,-0.2225,-3.68,42,-0.0612,-0.43,0.65,DIRECTIONAL_ONLY,True,0.0019364704845623707,160,0.004016064257028113,True
COMEX_SETTLE,15,1.5,long,none,514,-3.11,-0.1269,-3.99,155,0.003,0.04,0.74,DIRECTIONAL_ONLY,False,0.0019748877199613803,161,0.004041164658634538,True
EUROPE_FLOW,5,1.5,short,atr_20_pct<=40,115,-3.16,-0.2564,-3.33,35,-0.13,-0.82,0.57,DIRECTIONAL_ONLY,True,0.0020206979709652003,162,0.004066265060240964,True
LONDON_METALS,5,1.5,short,none,485,-3.09,-0.1376,-3.13,146,-0.0908,-1.0,0.53,DIRECTIONAL_ONLY,True,0.0021168003857420766,163,0.00409136546184739,True
TOKYO_OPEN,15,2.0,short,atr_20_pct<=40,115,-3.14,-0.3017,-3.5,35,-0.1121,-0.59,0.61,DIRECTIONAL_ONLY,True,0.00215190837386964,164,0.004116465863453815,True
LONDON_METALS,15,2.0,short,none,491,-3.08,-0.1657,-3.12,148,-0.1031,-0.97,0.53,DIRECTIONAL_ONLY,True,0.0021862816414560137,165,0.004141566265060241,True
COMEX_SETTLE,5,1.0,short,overnight_range_pct>=80,121,-3.13,-0.2212,-3.67,37,-0.0717,-0.49,0.66,DIRECTIONAL_ONLY,True,0.00219533089669443,166,0.004166666666666667,True
COMEX_SETTLE,30,1.0,short,overnight_range_pct>=70,148,-3.1,-0.1945,-2.13,45,-0.2946,-2.32,0.28,STATISTICALLY_USELESS,True,0.0023198739927092235,167,0.004191767068273093,True
LONDON_METALS,5,1.0,short,none,485,-3.06,-0.1087,-3.36,146,-0.0492,-0.67,0.59,DIRECTIONAL_ONLY,True,0.0023362351016756205,168,0.004216867469879518,True
COMEX_SETTLE,5,1.0,short,atr_20_pct<=25,93,-3.13,-0.2115,-3.54,28,-0.0255,-0.23,0.61,DIRECTIONAL_ONLY,True,0.002342708160121099,169,0.004241967871485944,True
CME_REOPEN,5,1.5,short,day_of_week==1,94,-3.11,-0.245,-5.09,29,0.1129,0.68,0.91,CAN_REFUTE,False,0.0024836806629296784,170,0.00426706827309237,True
LONDON_METALS,5,1.0,long,day_of_week==1,102,-3.1,-0.2454,-3.15,31,-0.1548,-0.97,0.52,DIRECTIONAL_ONLY,True,0.002507790859683221,171,0.004292168674698795,True
COMEX_SETTLE,15,1.5,short,day_of_week==4,93,-3.09,-0.2655,-3.43,28,-0.1458,-0.77,0.58,DIRECTIONAL_ONLY,True,0.002647696550709917,172,0.004317269076305221,True
US_DATA_830,5,1.0,short,atr_20_pct<=40,120,-3.07,-0.2312,-2.39,36,-0.2706,-1.93,0.33,STATISTICALLY_USELESS,True,0.002652232892736758,173,0.0043423694779116465,True
SINGAPORE_OPEN,15,1.5,short,none,477,-3.01,-0.1452,-3.81,144,0.0006,0.01,0.7,DIRECTIONAL_ONLY,False,0.002751183386978987,174,0.004367469879518073,True
COMEX_SETTLE,15,1.0,short,atr_20_pct>=60,268,-3.02,-0.149,-3.65,81,-0.0246,-0.25,0.66,DIRECTIONAL_ONLY,True,0.0027726362996443573,175,0.004392570281124498,True
TOKYO_OPEN,5,1.0,short,atr_20_pct>=75,227,-3.02,-0.1618,-3.78,69,-0.0197,-0.18,0.69,DIRECTIONAL_ONLY,True,0.0028183580674881236,176,0.004417670682730924,True
COMEX_SETTLE,15,2.0,long,atr_20_pct<=40,104,-3.06,-0.2755,-2.92,32,-0.1979,-1.16,0.47,STATISTICALLY_USELESS,True,0.0028221058112453843,177,0.0044427710843373495,True
COMEX_SETTLE,5,2.0,short,atr_20_pct>=75,201,-3.02,-0.2277,-2.64,61,-0.2224,-1.49,0.4,STATISTICALLY_USELESS,True,0.002857375693174866,178,0.004467871485943776,True
COMEX_SETTLE,15,2.0,short,overnight_range_pct>=80,106,-3.05,-0.2859,-3.65,32,-0.1086,-0.52,0.64,DIRECTIONAL_ONLY,True,0.002897034659350509,179,0.004492971887550201,True
TOKYO_OPEN,15,1.0,short,day_of_week==4,98,-3.05,-0.2503,-3.37,30,-0.1094,-0.66,0.58,DIRECTIONAL_ONLY,True,0.002950662302924519,180,0.004518072289156626,True
COMEX_SETTLE,15,2.0,short,day_of_week==0,97,-3.05,-0.2872,-2.39,30,-0.3431,-1.88,0.34,STATISTICALLY_USELESS,True,0.002958034689310051,181,0.0045431726907630525,True
COMEX_SETTLE,5,1.5,short,day_of_week==0,100,-2.99,-0.2679,-2.55,30,-0.2964,-1.57,0.36,STATISTICALLY_USELESS,True,0.003519609073801879,182,0.004568273092369478,True
COMEX_SETTLE,15,1.0,short,day_of_week==0,97,-2.99,-0.2335,-3.37,30,-0.0987,-0.62,0.59,DIRECTIONAL_ONLY,True,0.0035438375303466856,183,0.004593373493975904,True
EUROPE_FLOW,5,2.0,short,none,454,-2.93,-0.1546,-3.33,137,-0.0569,-0.52,0.59,DIRECTIONAL_ONLY,True,0.003560847973171233,184,0.004618473895582329,True
US_DATA_830,5,1.0,short,atr_20_pct<=25,83,-3.0,-0.2698,-2.25,25,-0.323,-2.04,0.29,STATISTICALLY_USELESS,True,0.0035748821176574148,185,0.0046435742971887555,True
CME_REOPEN,15,1.0,short,atr_20_pct>=75,137,-2.96,-0.1629,-3.19,42,-0.0838,-0.75,0.54,DIRECTIONAL_ONLY,True,0.0036305362405072883,186,0.004668674698795181,True
COMEX_SETTLE,5,1.5,long,day_of_week==2,95,-2.98,-0.2778,-2.75,29,-0.258,-1.33,0.42,STATISTICALLY_USELESS,True,0.0036686930713264285,187,0.004693775100401607,True
LONDON_METALS,15,1.5,short,atr_20_pct<=40,126,-2.95,-0.2528,-2.25,38,-0.306,-1.93,0.3,STATISTICALLY_USELESS,True,0.0037946945207519003,188,0.004718875502008032,True
COMEX_SETTLE,5,1.0,short,day_of_week==0,100,-2.96,-0.2209,-2.91,30,-0.1835,-1.13,0.45,STATISTICALLY_USELESS,True,0.0038497522611316026,189,0.0047439759036144585,True
NYSE_OPEN,15,2.0,long,day_of_week==2,104,-2.95,-0.2995,-2.83,32,-0.2402,-1.16,0.45,STATISTICALLY_USELESS,True,0.003933723230025091,190,0.004769076305220884,True
COMEX_SETTLE,30,1.5,short,garch_forecast_vol_pct<=30,100,-2.95,-0.2201,-1.96,30,-0.3708,-2.24,0.24,STATISTICALLY_USELESS,True,0.003965997226834284,191,0.004794176706827309,True
COMEX_SETTLE,5,1.0,short,atr_20_pct<=40,125,-2.93,-0.1745,-3.49,38,-0.0075,-0.07,0.61,DIRECTIONAL_ONLY,True,0.004036002948888726,192,0.004819277108433735,True
COMEX_SETTLE,15,1.0,long,garch_forecast_vol_pct<=30,100,-2.94,-0.2267,-2.92,30,-0.165,-1.03,0.45,STATISTICALLY_USELESS,True,0.004085470156244014,193,0.004844377510040161,True
COMEX_SETTLE,30,1.0,short,garch_forecast_vol_pct<=30,100,-2.93,-0.1979,-1.4,30,-0.4263,-2.97,0.14,STATISTICALLY_USELESS,True,0.004208251119057959,194,0.004869477911646587,True
TOKYO_OPEN,15,2.0,short,day_of_week==4,98,-2.93,-0.3278,-3.5,30,-0.1002,-0.42,0.61,DIRECTIONAL_ONLY,True,0.00422606976030097,195,0.004894578313253012,True
EUROPE_FLOW,15,1.5,short,atr_20_pct<=40,108,-2.91,-0.2658,-2.08,33,-0.3478,-2.12,0.27,STATISTICALLY_USELESS,True,0.00439743171736549,196,0.004919678714859438,True
TOKYO_OPEN,5,2.0,short,day_of_week==1,93,-2.89,-0.3153,-4.98,28,0.1442,0.56,0.88,CAN_REFUTE,False,0.004804870155840237,197,0.004944779116465864,True
LONDON_METALS,5,2.0,short,garch_forecast_vol_pct<=30,90,-2.89,-0.3112,-1.58,28,-0.5458,-2.91,0.18,STATISTICALLY_USELESS,True,0.004838780966175882,198,0.00496987951807229,True
LONDON_METALS,5,1.5,long,atr_20_pct<=25,80,-2.89,-0.2874,-3.47,24,-0.0307,-0.16,0.59,DIRECTIONAL_ONLY,True,0.004971518846922044,199,0.004994979919678715,True
COMEX_SETTLE,5,2.0,short,day_of_week==0,100,-2.87,-0.2889,-2.87,30,-0.2149,-1.0,0.44,STATISTICALLY_USELESS,True,0.0050191040731992626,200,0.0050200803212851405,True
COMEX_SETTLE,5,2.0,long,day_of_week==2,95,-2.87,-0.2997,-3.05,29,-0.1981,-0.87,0.5,STATISTICALLY_USELESS,True,0.005070253944460079,201,0.005045180722891567,False
SINGAPORE_OPEN,5,2.0,short,none,486,-2.81,-0.1489,-3.66,146,0.0084,0.08,0.66,DIRECTIONAL_ONLY,False,0.0051544049227796596,202,0.005070281124497992,False
EUROPE_FLOW,5,1.5,short,none,454,-2.81,-0.1273,-3.01,137,-0.0684,-0.73,0.5,DIRECTIONAL_ONLY,True,0.005168694791446657,203,0.005095381526104418,False
TOKYO_OPEN,15,1.0,short,garch_forecast_vol_pct<=30,85,-2.87,-0.2452,-3.44,26,-0.0601,-0.34,0.59,DIRECTIONAL_ONLY,True,0.005191812232720464,204,0.0051204819277108436,False
CME_REOPEN,15,1.0,long,none,360,-2.81,-0.0962,-4.88,109,0.11,1.62,0.89,CAN_REFUTE,False,0.0052255904395676015,205,0.00514558232931727,False
COMEX_SETTLE,15,1.0,long,day_of_week==2,101,-2.84,-0.23,-2.71,31,-0.1716,-1.08,0.42,STATISTICALLY_USELESS,True,0.0054661109048059165,206,0.005170682730923695,False
SINGAPORE_OPEN,15,1.0,short,atr_20_pct<=40,112,-2.83,-0.2131,-1.79,34,-0.3356,-2.41,0.21,STATISTICALLY_USELESS,True,0.005526355900102637,207,0.005195783132530121,False
CME_REOPEN,30,1.0,short,atr_20_pct>=75,98,-2.83,-0.1958,-3.33,30,-0.0674,-0.46,0.57,DIRECTIONAL_ONLY,True,0.005658041545902676,208,0.005220883534136547,False
EUROPE_FLOW,5,1.0,long,day_of_week==4,105,-2.82,-0.2085,-1.98,32,-0.307,-2.03,0.25,STATISTICALLY_USELESS,True,0.005751702147699531,209,0.005245983935742972,False
LONDON_METALS,5,1.0,short,garch_forecast_vol_pct<=30,90,-2.83,-0.2274,-3.54,28,-0.0312,-0.19,0.63,DIRECTIONAL_ONLY,True,0.0057527860242123875,210,0.005271084337349398,False
US_DATA_830,5,1.0,short,day_of_week==1,103,-2.82,-0.2326,-2.81,31,-0.1615,-0.96,0.43,STATISTICALLY_USELESS,True,0.005771128531312991,211,0.005296184738955823,False
US_DATA_1000,5,2.0,long,day_of_week==2,113,-2.81,-0.2894,-2.78,34,-0.2141,-1.0,0.43,STATISTICALLY_USELESS,True,0.005848520047032328,212,0.00532128514056225,False
CME_REOPEN,15,1.0,short,garch_forecast_vol_pct>=70,95,-2.82,-0.179,-3.62,29,-0.035,-0.25,0.64,DIRECTIONAL_ONLY,True,0.005857470411502512,213,0.005346385542168675,False
COMEX_SETTLE,15,2.0,short,day_of_week==4,93,-2.82,-0.2627,-3.9,28,-0.0357,-0.16,0.69,DIRECTIONAL_ONLY,True,0.005881508731836545,214,0.005371485943775101,False
COMEX_SETTLE,30,1.0,long,atr_20_pct<=40,89,-2.82,-0.2157,-3.27,27,-0.0546,-0.36,0.55,DIRECTIONAL_ONLY,True,0.005933018020143757,215,0.005396586345381526,False
SINGAPORE_OPEN,15,1.0,short,day_of_week==1,99,-2.81,-0.239,-2.35,30,-0.2586,-1.53,0.32,STATISTICALLY_USELESS,True,0.0059820001098994805,216,0.005421686746987953,False
US_DATA_830,5,1.0,short,none,503,-2.75,-0.1044,-2.49,151,-0.0932,-1.24,0.37,STATISTICALLY_USELESS,True,0.006174563772854094,217,0.005446787148594378,False
LONDON_METALS,15,1.5,short,garch_forecast_vol_pct<=30,96,-2.79,-0.2806,-1.99,29,-0.3819,-2.02,0.24,STATISTICALLY_USELESS,True,0.006369798741849732,218,0.005471887550200803,False
EUROPE_FLOW,5,1.0,long,atr_20_pct>=60,335,-2.73,-0.1194,-3.35,101,-0.0136,-0.15,0.59,DIRECTIONAL_ONLY,True,0.006669232904791732,219,0.005496987951807229,False
CME_REOPEN,5,1.0,short,atr_20_pct>=60,258,-2.73,-0.1185,-4.46,78,0.1018,1.18,0.83,CAN_REFUTE,False,0.006771376391465671,220,0.005522088353413655,False
COMEX_SETTLE,30,1.5,short,atr_20_pct<=40,126,-2.75,-0.1747,-1.96,38,-0.2497,-1.95,0.24,STATISTICALLY_USELESS,True,0.006844252398222953,221,0.005547188755020081,False
EUROPE_FLOW,5,1.0,long,garch_forecast_vol_pct<=30,107,-2.75,-0.2008,-2.04,33,-0.2751,-1.84,0.26,STATISTICALLY_USELESS,True,0.007008719101491569,222,0.005572289156626506,False
COMEX_SETTLE,15,2.0,short,day_of_week==1,96,-2.75,-0.2586,-4.06,29,0.0198,0.09,0.73,DIRECTIONAL_ONLY,False,0.0071351867024200925,223,0.0055973895582329325,False
COMEX_SETTLE,15,1.5,short,atr_20_pct>=75,186,-2.72,-0.1848,-3.29,56,-0.0473,-0.33,0.56,DIRECTIONAL_ONLY,True,0.007150465555358961,224,0.005622489959839358,False
CME_REOPEN,5,2.0,short,day_of_week==1,94,-2.75,-0.2445,-4.72,29,0.1394,0.71,0.86,CAN_REFUTE,False,0.00716152229370695,225,0.005647590361445784,False
COMEX_SETTLE,30,1.5,short,atr_20_pct<=25,91,-2.75,-0.1947,-2.0,28,-0.2525,-1.92,0.25,STATISTICALLY_USELESS,True,0.0072033094304646975,226,0.005672690763052209,False
CME_REOPEN,5,1.0,long,day_of_week==3,88,-2.73,-0.2131,-3.46,27,-0.032,-0.19,0.6,DIRECTIONAL_ONLY,True,0.0076650398199308535,227,0.005697791164658635,False
COMEX_SETTLE,30,2.0,short,atr_20_pct<=40,126,-2.71,-0.185,-2.36,38,-0.2009,-1.38,0.33,STATISTICALLY_USELESS,True,0.007673645451623188,228,0.00572289156626506,False
COMEX_SETTLE,15,1.5,long,day_of_week==2,101,-2.72,-0.2508,-3.02,31,-0.1076,-0.57,0.49,STATISTICALLY_USELESS,True,0.007699265280661479,229,0.005747991967871486,False
COMEX_SETTLE,5,1.5,short,day_of_week==1,98,-2.72,-0.2423,-3.56,30,-0.0293,-0.15,0.63,DIRECTIONAL_ONLY,True,0.0077368520318312275,230,0.005773092369477912,False
LONDON_METALS,5,1.5,short,atr_20_pct<=40,114,-2.71,-0.2291,-2.89,35,-0.1014,-0.63,0.46,STATISTICALLY_USELESS,True,0.007777265957715199,231,0.005798192771084338,False
CME_REOPEN,5,1.5,short,day_of_week==0,81,-2.71,-0.2181,-3.64,25,0.0301,0.19,0.65,DIRECTIONAL_ONLY,False,0.008229429603556083,232,0.005823293172690764,False
TOKYO_OPEN,5,2.0,short,atr_20_pct>=75,227,-2.66,-0.2005,-2.65,69,-0.1398,-0.91,0.41,STATISTICALLY_USELESS,True,0.008373773486215999,233,0.005848393574297189,False
TOKYO_OPEN,5,1.0,long,day_of_week==2,100,-2.69,-0.205,-4.05,30,0.0712,0.43,0.73,DIRECTIONAL_ONLY,False,0.008387110665799506,234,0.005873493975903615,False
COMEX_SETTLE,30,1.0,short,atr_20_pct<=25,91,-2.69,-0.1735,-2.48,28,-0.1314,-1.11,0.36,STATISTICALLY_USELESS,True,0.00851605388279034,235,0.005898594377510041,False
SINGAPORE_OPEN,15,1.0,short,day_of_week==2,91,-2.69,-0.2327,-2.7,28,-0.1576,-0.9,0.41,STATISTICALLY_USELESS,True,0.00851605388279034,236,0.005923694779116466,False
COMEX_SETTLE,5,1.0,short,day_of_week==1,98,-2.68,-0.197,-2.68,30,-0.1543,-0.97,0.41,STATISTICALLY_USELESS,True,0.008650897875142128,237,0.005948795180722891,False
CME_REOPEN,15,1.5,long,none,360,-2.64,-0.1105,-5.53,109,0.2048,2.41,0.95,CAN_REFUTE,False,0.008652339044788904,238,0.0059738955823293175,False
TOKYO_OPEN,5,1.0,long,day_of_week==4,96,-2.68,-0.2018,-3.41,29,-0.0381,-0.23,0.58,DIRECTIONAL_ONLY,True,0.008678991737589303,239,0.005998995983935743,False
EUROPE_FLOW,5,1.5,long,none,547,-2.62,-0.1084,-3.41,165,0.0074,0.09,0.6,DIRECTIONAL_ONLY,False,0.009037654680099714,240,0.006024096385542169,False
LONDON_METALS,5,2.0,short,none,485,-2.62,-0.1351,-2.01,146,-0.1715,-1.68,0.26,STATISTICALLY_USELESS,True,0.009069202017753165,241,0.006049196787148595,False
LONDON_METALS,5,1.0,long,day_of_week==0,125,-2.65,-0.1908,-2.22,38,-0.2094,-1.44,0.3,STATISTICALLY_USELESS,True,0.009097995078383977,242,0.0060742971887550205,False
TOKYO_OPEN,15,2.0,short,garch_forecast_vol_pct<=30,85,-2.66,-0.3144,-3.17,26,-0.0972,-0.39,0.53,DIRECTIONAL_ONLY,True,0.009357445430806514,243,0.006099397590361447,False
COMEX_SETTLE,5,1.0,long,day_of_week==2,95,-2.65,-0.2098,-2.54,29,-0.1707,-1.04,0.37,STATISTICALLY_USELESS,True,0.009444146937438795,244,0.006124497991967872,False
LONDON_METALS,5,2.0,long,atr_20_pct<=40,114,-2.64,-0.2624,-3.53,35,0.0161,0.08,0.63,DIRECTIONAL_ONLY,False,0.009462387673524884,245,0.006149598393574297,False
TOKYO_OPEN,5,2.0,long,none,504,-2.6,-0.1284,-5.01,152,0.1731,1.6,0.91,CAN_REFUTE,False,0.009596443080034526,246,0.006174698795180723,False
US_DATA_830,30,2.0,long,day_of_week==1,100,2.64,0.3283,2.72,30,0.2059,0.8,0.41,STATISTICALLY_USELESS,True,0.009633337109945694,247,0.006199799196787149,False
COMEX_SETTLE,30,1.0,long,day_of_week==2,94,-2.64,-0.2182,-1.94,29,-0.2849,-1.81,0.24,STATISTICALLY_USELESS,True,0.009722861183023606,248,0.006224899598393574,False
COMEX_SETTLE,15,2.0,long,none,514,-2.59,-0.1166,-3.37,155,0.0061,0.07,0.59,DIRECTIONAL_ONLY,False,0.009870417498485528,249,0.00625,False
SINGAPORE_OPEN,30,2.0,long,atr_20_pct<=25,82,-2.64,-0.3192,-3.59,25,0.0469,0.19,0.63,DIRECTIONAL_ONLY,False,0.009943142475853142,250,0.0062751004016064265,False
COMEX_SETTLE,30,1.0,short,atr_20_pct<=40,126,-2.61,-0.1516,-1.83,38,-0.2209,-1.9,0.22,STATISTICALLY_USELESS,True,0.010160149549410823,251,0.006300200803212853,False
CME_REOPEN,5,1.5,long,day_of_week==2,95,-2.62,-0.2111,-5.44,29,0.2122,1.15,0.94,CAN_REFUTE,False,0.010253057350686769,252,0.006325301204819277,False
COMEX_SETTLE,30,2.0,long,atr_20_pct<=40,89,-2.61,-0.2317,-3.47,27,0.0239,0.13,0.6,DIRECTIONAL_ONLY,False,0.010640696941531094,253,0.006350401606425703,False
LONDON_METALS,15,2.0,short,garch_forecast_vol_pct<=30,96,-2.59,-0.294,-2.0,29,-0.3534,-1.63,0.25,STATISTICALLY_USELESS,True,0.011107579307263723,254,0.006375502008032129,False
COMEX_SETTLE,15,1.0,long,day_of_week==3,114,-2.58,-0.1921,-2.43,35,-0.1601,-1.07,0.35,STATISTICALLY_USELESS,True,0.011162234169473064,255,0.006400602409638555,False
LONDON_METALS,30,1.5,short,garch_forecast_vol_pct<=30,90,-2.58,-0.2748,-1.33,28,-0.502,-2.73,0.14,STATISTICALLY_USELESS,True,0.011518669021461678,256,0.006425702811244979,False
COMEX_SETTLE,15,2.0,long,day_of_week==2,101,-2.57,-0.261,-2.29,31,-0.2422,-1.21,0.31,STATISTICALLY_USELESS,True,0.011644556860310963,257,0.0064508032128514055,False
SINGAPORE_OPEN,15,2.0,short,none,477,-2.53,-0.1408,-3.72,144,0.0716,0.63,0.68,DIRECTIONAL_ONLY,False,0.011727701548886457,258,0.006475903614457832,False
TOKYO_OPEN,5,1.5,short,atr_20_pct>=75,227,-2.54,-0.1677,-3.22,69,-0.0123,-0.09,0.56,DIRECTIONAL_ONLY,True,0.011756642679695022,259,0.006501004016064258,False
TOKYO_OPEN,5,1.0,long,day_of_week==0,91,-2.57,-0.2092,-3.28,28,-0.0321,-0.18,0.56,DIRECTIONAL_ONLY,True,0.011813279943129269,260,0.006526104417670684,False
NYSE_OPEN,30,2.0,long,day_of_week==3,103,2.56,0.2374,1.41,31,0.4501,2.35,0.15,STATISTICALLY_USELESS,True,0.011933181311281082,261,0.0065512048192771085,False
TOKYO_OPEN,15,1.5,short,day_of_week==3,85,-2.57,-0.2728,-2.77,26,-0.1411,-0.65,0.42,STATISTICALLY_USELESS,True,0.011934378250949023,262,0.006576305220883535,False
EUROPE_FLOW,30,1.0,short,atr_20_pct<=40,99,-2.56,-0.2151,-1.88,30,-0.2748,-1.78,0.22,STATISTICALLY_USELESS,True,0.011994617250385206,263,0.00660140562248996,False
LONDON_METALS,5,1.0,short,day_of_week==4,98,-2.55,-0.2043,-2.32,30,-0.1854,-1.14,0.32,STATISTICALLY_USELESS,True,0.012337983077807008,264,0.006626506024096386,False
EUROPE_FLOW,5,1.0,long,atr_20_pct<=40,113,-2.52,-0.1693,-2.14,34,-0.1696,-1.31,0.28,STATISTICALLY_USELESS,True,0.013144868623423938,265,0.006651606425702811,False
COMEX_SETTLE,30,2.0,short,atr_20_pct<=25,91,-2.53,-0.1981,-2.05,28,-0.2156,-1.45,0.26,STATISTICALLY_USELESS,True,0.013145165690547772,266,0.006676706827309237,False
TOKYO_OPEN,15,1.0,short,day_of_week==3,85,-2.53,-0.2219,-2.75,26,-0.1073,-0.6,0.42,STATISTICALLY_USELESS,True,0.013272961780389688,267,0.006701807228915663,False
US_DATA_830,5,1.0,short,garch_forecast_vol_pct<=30,97,-2.52,-0.2168,-1.87,30,-0.278,-1.69,0.23,STATISTICALLY_USELESS,True,0.01338564423726915,268,0.006726907630522089,False
TOKYO_OPEN,5,1.0,short,day_of_week==4,102,-2.51,-0.1847,-2.81,31,-0.0798,-0.52,0.44,STATISTICALLY_USELESS,True,0.013661333013481068,269,0.0067520080321285154,False
CME_REOPEN,30,2.0,short,atr_20_pct>=75,98,-2.51,-0.2287,-3.13,30,-0.0618,-0.31,0.52,DIRECTIONAL_ONLY,True,0.013728404718330223,270,0.00677710843373494,False
SINGAPORE_OPEN,5,1.5,short,none,486,-2.47,-0.1136,-3.29,146,0.0159,0.17,0.57,DIRECTIONAL_ONLY,False,0.013854369556828427,271,0.006802208835341366,False
SINGAPORE_OPEN,15,1.0,long,atr_20_pct<=25,85,-2.51,-0.2107,-2.12,26,-0.2,-1.32,0.27,STATISTICALLY_USELESS,True,0.013991671714802869,272,0.006827309236947791,False
NYSE_OPEN,30,1.0,long,day_of_week==3,103,2.5,0.1814,1.87,31,0.2257,1.67,0.22,STATISTICALLY_USELESS,True,0.014013183400705188,273,0.006852409638554218,False
TOKYO_OPEN,15,1.0,short,atr_20_pct>=60,287,-2.47,-0.1228,-3.0,87,-0.0171,-0.17,0.5,STATISTICALLY_USELESS,True,0.014094939599143248,274,0.006877510040160642,False
US_DATA_830,5,1.5,short,atr_20_pct<=40,120,-2.49,-0.2222,-2.0,36,-0.247,-1.48,0.25,STATISTICALLY_USELESS,True,0.014154683822632335,275,0.006902610441767068,False
COMEX_SETTLE,5,1.0,short,day_of_week==3,91,-2.5,-0.1966,-2.34,28,-0.176,-1.07,0.32,STATISTICALLY_USELESS,True,0.014231081739521851,276,0.006927710843373494,False
LONDON_METALS,5,1.5,short,garch_forecast_vol_pct<=30,90,-2.5,-0.2447,-2.56,28,-0.1631,-0.81,0.38,STATISTICALLY_USELESS,True,0.014251956930872833,277,0.006952811244979921,False
