strategy,session,filter,n_is,mean_is,annual_r,sharpe,skewness,kurtosis_excess,t,p,wfe,era_ok,years_positive,years_eligible,dd,tail5,start,end,n_2026,mean_2026,trades_per_year,era_detail,year_detail,orb_minutes,rr,null_pnl_is,null_pnl_total,p_for_bh,q_global,q_session,sr0,dsr,strict_pass,research_shortlist
MNQ_CME_PRECLOSE_O30_E2_RR1_COST_LT10,CME_PRECLOSE,COST_LT10,606,0.028834158415841575,2.6242581722861833,0.07107102260313722,0.06709439744706008,1.0370713360702437,1.7495601429606586,0.08070125428006722,0.659226255473751,True,4,7,9.280999999999972,-0.69465,2019-05-06,2025-12-31,33,0.24396969696969692,91.01212993421052,2019:69:-0.050;2020_2022:263:+0.080;2023:78:-0.023;2024_2025:196:+0.008,2019:69:-0.050;2020:86:+0.104;2021:85:+0.040;2022:92:+0.096;2023:78:-0.023;2024:95:+0.041;2025:101:-0.022,30,1.0,3,3,0.08070125428006722,0.18959933234473625,0.10475643584431803,0.1841826006474741,0.002688990257518842,False,False
MNQ_NYSE_CLOSE_O15_E2_RR2_ORB_VOL_Q67,NYSE_CLOSE,ORB_VOL_Q67,321,0.047639252336448605,2.61369960224614,0.06665241245619875,0.712171139768611,0.7174198916890471,1.1941761393028365,0.23329351741558174,0.3116015394524513,False,2,3,11.9512,-1.0,2020-02-25,2025-12-31,55,0.19876363636363636,54.86441272812354,2019:LOW_N=0;2020_2022:101:+0.160;2023:LOW_N=23;2024_2025:197:+0.027,2020:LOW_N=25;2021:LOW_N=14;2022:62:+0.174;2023:LOW_N=23;2024:63:+0.099;2025:134:-0.007,15,2.0,1,1,0.23329351741558174,0.3812198538774171,0.47006902762841096,0.1841826006474741,0.015746453528889037,False,False
MNQ_NYSE_CLOSE_O15_E2_RR1_DIR_LONG,NYSE_CLOSE,DIR_LONG,546,0.03180128205128205,2.613110166872682,0.055588632848829825,-0.14470750880022326,-0.7182542595564687,1.2989197325828463,0.1945207469997092,0.6147866493349256,False,5,7,9.597899999999997,-1.0,2019-05-10,2025-12-30,23,0.27183043478260865,82.1699629171817,2019:65:-0.069;2020_2022:244:+0.084;2023:82:-0.054;2024_2025:155:+0.038,2019:65:-0.069;2020:86:+0.131;2021:78:+0.081;2022:80:+0.035;2023:82:-0.054;2024:75:+0.062;2025:80:+0.016,15,1.0,3,3,0.1945207469997092,0.3340351379495985,0.416830172142234,0.1841826006474741,0.001401353908278058,False,False
MNQ_BRISBANE_1025_O5_E2_RR1_5_ORB_VOL_Q67,BRISBANE_1025,ORB_VOL_Q67,569,0.03040316344463972,2.612073522116577,0.026987127927260372,0.18449449940508603,-1.9599222164606727,0.6437434170310079,0.5200016640891372,0.9630744961253707,False,3,6,20.4794,-1.0,2019-05-10,2025-12-22,79,0.10539493670886078,85.91453079785035,2019:LOW_N=2;2020_2022:274:-0.012;2023:LOW_N=41;2024_2025:252:+0.041,2019:LOW_N=2;2020:89:-0.033;2021:66:-0.049;2022:119:+0.024;2023:41:+0.179;2024:82:+0.174;2025:170:-0.023,5,1.5,0,0,0.5200016640891372,0.6651624784813672,0.9000028801542758,0.1841826006474741,8.641215459348484e-05,False,False
MNQ_BRISBANE_1025_O5_E2_RR1_5_COST_LT08,BRISBANE_1025,COST_LT08,189,0.09122433862433862,2.6076278881987576,0.07764520779688251,0.14950942147898336,-1.9911933398809893,1.0674451262393685,0.28713968132861994,0.36030340057575666,False,3,3,9.272699999999993,-1.0,2019-05-10,2025-12-18,49,0.010685714285714278,28.58478260869565,2019:LOW_N=3;2020_2022:82:+0.058;2023:LOW_N=6;2024_2025:98:+0.122,2019:LOW_N=3;2020:34:+0.036;2021:LOW_N=14;2022:34:+0.105;2023:LOW_N=6;2024:LOW_N=22;2025:76:+0.044,5,1.5,0,0,0.28713968132861994,0.44556157447544475,0.7834870663437744,0.1841826006474741,0.0708742804688029,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_COST_LT12,CME_PRECLOSE,COST_LT12,614,0.02803192182410423,2.584924712171052,0.06920297272665166,0.07994864523957501,1.0350930937574088,1.7147820796247828,0.08689060022059299,0.6932246318288897,True,4,7,9.280999999999972,-0.6654499999999999,2019-05-06,2025-12-31,33,0.24396969696969692,92.21361019736841,2019:77:-0.048;2020_2022:263:+0.080;2023:78:-0.023;2024_2025:196:+0.008,2019:77:-0.048;2020:86:+0.104;2021:85:+0.040;2022:92:+0.096;2023:78:-0.023;2024:95:+0.041;2025:101:-0.022,30,1.0,3,3,0.08689060022059299,0.19778599661107743,0.10962832738112199,0.1841826006474741,0.0021896169040794833,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_COST_LT15,CME_PRECLOSE,COST_LT15,614,0.02803192182410423,2.584924712171052,0.06920297272665166,0.07994864523957501,1.0350930937574088,1.7147820796247828,0.08689060022059299,0.6932246318288897,True,4,7,9.280999999999972,-0.6654499999999999,2019-05-06,2025-12-31,33,0.24396969696969692,92.21361019736841,2019:77:-0.048;2020_2022:263:+0.080;2023:78:-0.023;2024_2025:196:+0.008,2019:77:-0.048;2020:86:+0.104;2021:85:+0.040;2022:92:+0.096;2023:78:-0.023;2024:95:+0.041;2025:101:-0.022,30,1.0,3,3,0.08689060022059299,0.19778599661107743,0.10962832738112199,0.1841826006474741,0.0021896169040794833,False,False
MNQ_COMEX_SETTLE_O30_E2_RR1_ATR_P30,COMEX_SETTLE,ATR_P30,1121,0.015246030330062449,2.568894938271606,0.01703795866498918,-0.11426543975486893,-1.859926092826088,0.5704536543504085,0.5684844688692666,5.453597756418623,True,4,7,26.8325,-1.0,2019-05-08,2025-12-31,80,0.0586225,168.495987654321,2019:67:-0.042;2020_2022:561:-0.027;2023:110:+0.040;2024_2025:383:+0.081,2019:67:-0.042;2020:226:-0.054;2021:137:-0.034;2022:198:+0.007;2023:110:+0.040;2024:222:+0.103;2025:161:+0.051,30,1.0,0,0,0.5684844688692666,0.7090904355832004,0.7040862687830366,0.1841826006474741,1.1467530647291113e-08,False,False
MNQ_NYSE_CLOSE_O15_E2_RR2_ATR_P30,NYSE_CLOSE,ATR_P30,652,0.026127300613496933,2.562616865733114,0.03839782494019109,0.7286378635356751,0.7592013620182296,0.98046122310354,0.3272227228830653,0.36171984413553765,False,4,7,9.769400000000003,-1.0,2019-05-10,2025-12-31,57,0.18667017543859646,98.08196046128501,2019:LOW_N=42;2020_2022:304:+0.075;2023:63:-0.111;2024_2025:243:+0.029,2019:42:-0.145;2020:117:+0.135;2021:76:+0.032;2022:111:+0.042;2023:63:-0.111;2024:141:+0.052;2025:102:-0.001,15,2.0,3,3,0.3272227228830653,0.4875007458911542,0.5807563608311416,0.1841826006474741,8.13510281673091e-05,False,False
MNQ_EUROPE_FLOW_O30_E2_RR1_5_ORB_SIZE_Q67,EUROPE_FLOW,ORB_SIZE_Q67,567,0.029505114638447967,2.5587995603015075,0.024731384960537783,0.3049513730630728,-1.9032793239858181,0.5888978476540734,0.5561647490351007,1.4839334448454982,False,3,6,27.7595,-1.0,2019-06-18,2025-12-30,63,0.19974126984126986,86.72393216080403,2019:LOW_N=8;2020_2022:285:-0.073;2023:51:+0.232;2024_2025:223:+0.106,2019:LOW_N=8;2020:81:-0.139;2021:63:-0.130;2022:141:-0.009;2023:51:+0.232;2024:86:+0.212;2025:137:+0.039,30,1.5,0,0,0.5561647490351007,0.6981896527586565,0.6256853426644883,0.1841826006474741,7.009786677697472e-05,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_NO_FILTER,CME_PRECLOSE,NO_FILTER,615,0.027699999999999992,2.5584771278782887,0.06842515620526203,0.08222207416018162,1.038679294247494,1.6968886914156809,0.09022451385307742,0.7066377863056612,True,4,7,9.280999999999976,-0.6617999999999998,2019-05-06,2025-12-31,33,0.24396969696969692,92.36379523026315,2019:78:-0.050;2020_2022:263:+0.080;2023:78:-0.023;2024_2025:196:+0.008,2019:78:-0.050;2020:86:+0.104;2021:85:+0.040;2022:92:+0.096;2023:78:-0.023;2024:95:+0.041;2025:101:-0.022,30,1.0,3,3,0.09022451385307742,0.2035270203241014,0.11174595752445368,0.1841826006474741,0.0020437508909428304,False,False
MNQ_BRISBANE_1025_O5_E2_RR2_ATR_P70,BRISBANE_1025,ATR_P70,621,0.027247020933977458,2.556961563922218,0.021301027341705334,0.45791914865828404,-1.7647284341714806,0.5308188660638397,0.5957343899856399,3.1783536027721513,False,4,5,22.8471,-1.0,2019-05-08,2025-12-18,49,0.24466938775510202,93.84371121224659,2019:LOW_N=25;2020_2022:312:+0.024;2023:LOW_N=7;2024_2025:277:+0.055,2019:LOW_N=25;2020:149:-0.052;2021:71:+0.165;2022:92:+0.040;2023:LOW_N=7;2024:151:+0.096;2025:126:+0.007,5,2.0,0,0,0.5957343899856399,0.732152559121007,0.9244154327363376,0.1841826006474741,2.2948964495950186e-05,False,False
MNQ_US_DATA_830_O15_E2_RR2_COST_LT08,US_DATA_830,COST_LT08,1267,0.01341349644830308,2.5544803395061733,0.010124899119224071,0.6202967882556792,-1.5456167119372815,0.3603952116982777,0.7186117253558939,1.1991606040284701,False,3,7,37.99079999999999,-1.0,2019-05-08,2025-12-31,85,-0.27929294117647063,190.44104938271607,2019:LOW_N=38;2020_2022:560:+0.040;2023:206:-0.075;2024_2025:463:+0.036,2019:38:-0.174;2020:165:-0.018;2021:161:+0.073;2022:234:+0.058;2023:206:-0.075;2024:224:+0.103;2025:239:-0.027,15,2.0,0,0,0.7186117253558939,0.8363153700262559,0.9911319606993806,0.1841826006474741,2.6052177082291905e-10,False,False
MNQ_BRISBANE_1025_O30_E2_RR1_5_ATR_VEL_GE105,BRISBANE_1025,ATR_VEL_GE105,363,0.04532424242424241,2.5539093391415206,0.03881070877194339,0.22625680397419778,-1.9480585847677077,0.7394433141784157,0.46011706952746567,3.0116673012274155,False,4,6,14.3874,-1.0,2019-06-20,2025-11-27,15,0.44764,56.347535061623454,2019:LOW_N=25;2020_2022:192:+0.026;2023:LOW_N=33;2024_2025:113:+0.094,2019:LOW_N=25;2020:75:-0.028;2021:77:+0.061;2022:40:+0.062;2023:33:+0.109;2024:57:+0.192;2025:56:-0.006,30,1.5,0,0,0.46011706952746567,0.6197279025485052,0.871897601078615,0.1841826006474741,0.0027340077957415665,False,False
MNQ_NYSE_PREOPEN_O15_E2_RR1_5_ATR_P30,NYSE_PREOPEN,ATR_P30,1138,0.014818365553602808,2.534699722222222,0.012770498235377823,0.2778120733733188,-1.9141246191043577,0.4308032514438568,0.6666930891538227,-4.829789123526901,False,4,7,30.3726,-1.0,2019-05-08,2025-12-31,84,0.000878571428571427,171.05123456790125,2019:67:+0.043;2020_2022:565:+0.019;2023:112:-0.210;2024_2025:394:+0.069,2019:67:+0.043;2020:228:-0.049;2021:138:+0.027;2022:199:+0.090;2023:112:-0.210;2024:228:+0.164;2025:166:-0.063,15,1.5,0,0,0.6666930891538227,0.7950193779458201,0.8290660924443092,0.1841826006474741,3.5153701061219067e-09,False,False
MNQ_SINGAPORE_OPEN_O15_E2_RR2_ORB_SIZE_Q80,SINGAPORE_OPEN,ORB_SIZE_Q80,346,0.048664450867052005,2.5329666289126846,0.035038241661627105,0.5713967560067469,-1.6794764918074072,0.6517489693459816,0.5149970588524133,4.1626004140786765,False,2,5,32.262499999999996,-1.0,2019-05-10,2025-12-31,59,0.22661355932203386,52.049629324546956,2019:LOW_N=4;2020_2022:187:-0.013;2023:LOW_N=13;2024_2025:142:+0.135,2019:LOW_N=4;2020:79:-0.012;2021:44:-0.018;2022:64:-0.011;2023:LOW_N=13;2024:38:+0.221;2025:104:+0.104,15,2.0,0,0,0.5149970588524133,0.6612028103626422,0.5561968235606064,0.1841826006474741,0.0025690354706499052,False,False
MNQ_NYSE_CLOSE_O30_E2_RR2_ORB_SIZE_Q80,NYSE_CLOSE,ORB_SIZE_Q80,152,0.10613618421052631,2.5117087276214836,0.21464424754881375,0.741558775559154,2.756358116646288,2.646312010493294,0.008999698393019636,1.2086389224134295,False,3,3,3.8874000000000066,-0.675965,2019-07-18,2025-12-18,24,0.1744,23.664961636828647,2019:LOW_N=3;2020_2022:78:+0.123;2023:LOW_N=8;2024_2025:63:+0.120,2019:LOW_N=3;2020:31:+0.272;2021:LOW_N=17;2022:30:+0.015;2023:LOW_N=8;2024:LOW_N=28;2025:35:+0.122,30,2.0,0,0,0.008999698393019636,0.03919223493734358,0.08246097436335247,0.1841826006474741,0.653774889619617,False,False
MNQ_LONDON_METALS_O15_E2_RR1_5_ATR_VEL_GE105,LONDON_METALS,ATR_VEL_GE105,362,0.04465138121546962,2.5090641521461965,0.03790421850066983,0.24513681185175926,-1.9415362755339187,0.7211769411268226,0.4712674397383886,0.19952433934417635,False,5,6,14.227899999999998,-1.0,2019-06-20,2025-11-27,15,-0.02955333333333338,56.192307692307686,2019:LOW_N=25;2020_2022:190:+0.075;2023:LOW_N=33;2024_2025:114:-0.015,2019:LOW_N=25;2020:73:+0.171;2021:77:+0.010;2022:40:+0.025;2023:33:+0.104;2024:58:+0.065;2025:56:-0.098,15,1.5,0,0,0.4712674397383886,0.6284759549702674,0.6627198371321089,0.1841826006474741,0.0026170434467673864,False,False
MNQ_NYSE_PREOPEN_O15_E2_RR1_ATR_P70,NYSE_PREOPEN,ATR_P70,605,0.027382314049586767,2.503451003309887,0.02919265430558435,-0.17310628226657016,-1.9635359567200075,0.7180443541803238,0.47300757637615054,1.7979066871069702,False,4,5,19.274499999999996,-1.0,2019-05-08,2025-12-18,47,0.02699787234042553,91.42583781547373,2019:LOW_N=24;2020_2022:304:+0.012;2023:LOW_N=7;2024_2025:270:+0.045,2019:LOW_N=24;2020:144:+0.004;2021:71:-0.050;2022:89:+0.075;2023:LOW_N=7;2024:148:+0.028;2025:122:+0.065,15,1.0,0,0,0.47300757637615054,0.6288850731364729,0.7151565203858897,0.1841826006474741,7.249596161168492e-05,False,False
MNQ_BRISBANE_1025_O5_E2_RR1_5_ATR_P70,BRISBANE_1025,ATR_P70,621,0.026676167471819643,2.5033905564749688,0.02449907620136246,0.13423454733921125,-1.9547055245324425,0.610513832981057,0.5417452058038562,0.9528098527834553,False,4,5,20.1119,-1.0,2019-05-08,2025-12-18,49,0.18082857142857142,93.84371121224659,2019:LOW_N=25;2020_2022:312:+0.030;2023:LOW_N=7;2024_2025:277:+0.033,2019:LOW_N=25;2020:149:+0.012;2021:71:+0.097;2022:92:+0.007;2023:LOW_N=7;2024:151:+0.077;2025:126:-0.020,5,1.5,0,0,0.5417452058038562,0.6859760722841036,0.9141950347940073,0.1841826006474741,3.4078667361048254e-05,False,False
MNQ_US_DATA_1000_O15_E2_RR1_5_ORB_SIZE_Q80,US_DATA_1000,ORB_SIZE_Q80,345,0.045008985507246385,2.4996203283384757,0.041877490511777325,0.29495763312147777,-1.6683117859697143,0.7778398633327943,0.43719805566439884,-0.13287945367729334,False,2,3,20.346600000000013,-1.0,2019-10-03,2025-12-18,50,-0.021199999999999993,55.53602908770384,2019:LOW_N=1;2020_2022:153:+0.093;2023:LOW_N=26;2024_2025:165:-0.014,2019:LOW_N=1;2020:LOW_N=23;2021:LOW_N=27;2022:103:+0.119;2023:LOW_N=26;2024:66:+0.120;2025:99:-0.103,15,1.5,0,0,0.43719805566439884,0.6036841759960818,0.4404607277215959,0.1841826006474741,0.003958085022705005,False,False
MNQ_NYSE_PREOPEN_O15_E2_RR2_ORB_SIZE_Q80,NYSE_PREOPEN,ORB_SIZE_Q80,337,0.04719762611275965,2.491218010291595,0.0338984681021234,0.5928186727672425,-1.6478751805195702,0.6222931536414477,0.534171182058036,1.530397745590201,False,2,5,16.273899999999998,-1.0,2019-08-02,2025-12-19,48,-0.15083750000000004,52.78269725557461,2019:LOW_N=2;2020_2022:164:+0.030;2023:LOW_N=21;2024_2025:150:+0.043,2019:LOW_N=2;2020:38:-0.002;2021:31:-0.157;2022:95:+0.104;2023:LOW_N=21;2024:49:-0.108;2025:101:+0.117,15,2.0,0,0,0.534171182058036,0.6778528015270089,0.759085363977209,0.1841826006474741,0.002695318533810276,False,False
MNQ_LONDON_METALS_O30_E2_RR1_ATR_P70,LONDON_METALS,ATR_P70,613,0.02684796084828712,2.487054799338023,0.028082022759234198,-0.13537531446945741,-1.976644484913018,0.6952782186861174,0.4871448641484497,1.1803292439565911,False,4,5,22.3155,-1.0,2019-05-08,2025-12-18,49,0.07652040816326529,92.63477451386015,2019:LOW_N=25;2020_2022:308:+0.023;2023:LOW_N=7;2024_2025:273:+0.030,2019:LOW_N=25;2020:147:-0.053;2021:71:+0.189;2022:90:+0.015;2023:LOW_N=7;2024:149:+0.021;2025:124:+0.041,30,1.0,0,0,0.4871448641484497,0.6394459510699546,0.671066904694293,0.1841826006474741,5.801005362371381e-05,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_5_COST_LT10,CME_PRECLOSE,COST_LT10,606,0.027290099009900985,2.4837300370065782,0.06382442531243583,0.5199843026106356,2.33987140406102,1.571170170120473,0.11666593634192907,0.5592943587403411,True,5,7,9.752199999999984,-0.719575,2019-05-06,2025-12-31,33,0.28265151515151515,91.01212993421052,2019:69:-0.038;2020_2022:263:+0.073;2023:78:-0.021;2024_2025:196:+0.008,2019:69:-0.038;2020:86:+0.106;2021:85:+0.039;2022:92:+0.075;2023:78:-0.021;2024:95:+0.014;2025:101:+0.002,30,1.5,3,3,0.11666593634192907,0.24230617547939115,0.1381570298786002,0.1841826006474741,0.001332522979038131,False,False
MNQ_NYSE_OPEN_O5_E2_RR1_5_ORB_SIZE_Q80,NYSE_OPEN,ORB_SIZE_Q80,347,0.04164034582132565,2.4777325352112674,0.035320669960236264,0.3123000917063252,-1.8572008442300136,0.6579511798565743,0.5110070067140606,3.1588378873481,False,3,5,19.558000000000003,-1.0,2020-02-24,2025-12-23,63,0.12077301587301585,59.503169014084506,2019:LOW_N=0;2020_2022:171:-0.043;2023:LOW_N=24;2024_2025:152:+0.132,2020:32:-0.312;2021:30:+0.170;2022:109:-0.022;2023:LOW_N=24;2024:43:+0.267;2025:109:+0.078,5,1.5,0,0,0.5110070067140606,0.657490686791185,0.5264401788168198,0.1841826006474741,0.002681932412663013,False,False
MNQ_NYSE_CLOSE_O15_E2_RR1_ATR_VEL_GE105,NYSE_CLOSE,ATR_VEL_GE105,209,0.07617655502392344,2.47346181412165,0.135202071234705,-0.08242771481590722,-0.6194547829133956,1.9545936697498636,0.051971105899286496,0.7304213805350112,False,2,4,8.427700000000003,-1.0,2019-06-20,2025-11-25,10,0.07626,32.470119098256056,2019:LOW_N=16;2020_2022:107:+0.053;2023:LOW_N=16;2024_2025:70:+0.071,2019:LOW_N=16;2020:43:+0.094;2021:42:-0.088;2022:LOW_N=22;2023:LOW_N=16;2024:31:+0.259;2025:39:-0.079,15,1.0,2,2,0.051971105899286496,0.14075507847723426,0.22632578375495732,0.1841826006474741,0.2418630575988142,False,False
MNQ_NYSE_PREOPEN_O15_E2_RR1_ORB_VOL_Q67,NYSE_PREOPEN,ORB_VOL_Q67,552,0.028702898550724637,2.470973953885568,0.029941095290070264,-0.14058385059016343,-1.9836428199053744,0.703456460143288,0.4820684692971553,-7.086061703741556,True,3,5,18.8148,-1.0,2019-08-02,2025-12-29,76,0.06621710526315792,86.08795900939369,2019:LOW_N=2;2020_2022:195:-0.002;2023:86:+0.018;2024_2025:269:+0.055,2019:LOW_N=2;2020:LOW_N=23;2021:44:-0.130;2022:128:+0.024;2023:86:+0.018;2024:122:-0.027;2025:147:+0.123,15,1.0,0,0,0.4820684692971553,0.6352872296376905,0.7151565203858897,0.1841826006474741,0.00015135583535952346,False,False
MNQ_NYSE_CLOSE_O30_E2_RR2_COST_LT12,NYSE_CLOSE,COST_LT12,676,0.024150887573964497,2.4519208470394735,0.040327557872908544,0.7168208184183805,1.3803794157164804,1.048516504695622,0.29477597704146763,-0.31205756113225064,False,4,7,16.980199999999996,-1.0,2019-05-06,2025-12-31,39,0.15245641025641027,101.5250822368421,2019:63:+0.139;2020_2022:332:+0.024;2023:97:-0.058;2024_2025:184:+0.028,2019:63:+0.139;2020:117:+0.150;2021:113:-0.050;2022:102:-0.038;2023:97:-0.058;2024:93:+0.021;2025:91:+0.035,30,2.0,2,2,0.29477597704146763,0.45394628880313753,0.5588464242317109,0.1841826006474741,7.532262273191037e-05,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_5_COST_LT12,CME_PRECLOSE,COST_LT12,614,0.026536156351791528,2.446994777960526,0.06218300868485834,0.5286613942861564,2.3370818554345174,1.5408342264591988,0.12387316553750376,0.5882143484334522,True,5,7,9.752199999999988,-0.716015,2019-05-06,2025-12-31,33,0.28265151515151515,92.21361019736841,2019:77:-0.037;2020_2022:263:+0.073;2023:78:-0.021;2024_2025:196:+0.008,2019:77:-0.037;2020:86:+0.106;2021:85:+0.039;2022:92:+0.075;2023:78:-0.021;2024:95:+0.014;2025:101:+0.002,30,1.5,3,3,0.12387316553750376,0.2516173674980545,0.1441627357548535,0.1841826006474741,0.0010889347753900713,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_5_COST_LT15,CME_PRECLOSE,COST_LT15,614,0.026536156351791528,2.446994777960526,0.06218300868485834,0.5286613942861564,2.3370818554345174,1.5408342264591988,0.12387316553750376,0.5882143484334522,True,5,7,9.752199999999988,-0.716015,2019-05-06,2025-12-31,33,0.28265151515151515,92.21361019736841,2019:77:-0.037;2020_2022:263:+0.073;2023:78:-0.021;2024_2025:196:+0.008,2019:77:-0.037;2020:86:+0.106;2021:85:+0.039;2022:92:+0.075;2023:78:-0.021;2024:95:+0.014;2025:101:+0.002,30,1.5,3,3,0.12387316553750376,0.2516173674980545,0.1441627357548535,0.1841826006474741,0.0010889347753900713,False,False
MNQ_COMEX_SETTLE_O30_E2_RR1_ATR_P50,COMEX_SETTLE,ATR_P50,879,0.018274175199089877,2.422382638315442,0.020365348154909566,-0.11457230631995238,-1.8644270472339817,0.6037905012574531,0.5461388967354407,6.170617561168575,False,4,7,27.404100000000003,-1.0,2019-05-08,2025-12-23,61,-0.007957377049180335,132.55770024772914,2019:LOW_N=49;2020_2022:452:-0.016;2023:LOW_N=47;2024_2025:331:+0.092,2019:49:-0.185;2020:198:-0.044;2021:105:+0.029;2022:149:-0.012;2023:47:+0.045;2024:193:+0.113;2025:138:+0.062,30,1.0,0,0,0.5461388967354407,0.6890537482176121,0.6826736209193008,0.1841826006474741,6.223297763785496e-07,False,False
MNQ_NYSE_CLOSE_O30_E2_RR1_COST_LT08,NYSE_CLOSE,COST_LT08,526,0.030554752851711012,2.4207113195876278,0.058236181379686454,-0.06540899546483074,-0.3298149921410225,1.3356287598759438,0.18224937804455996,-0.04397886524608203,False,3,6,9.876499999999991,-1.0,2019-05-13,2025-12-31,38,0.17129210526315788,79.22536082474227,2019:LOW_N=22;2020_2022:269:+0.060;2023:67:-0.059;2024_2025:168:+0.022,2019:LOW_N=22;2020:88:+0.195;2021:84:-0.018;2022:97:+0.005;2023:67:-0.059;2024:82:-0.005;2025:86:+0.047,30,1.0,2,2,0.18224937804455996,0.32242707506875273,0.40333878747566543,0.1841826006474741,0.001999219240284178,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_5_NO_FILTER,CME_PRECLOSE,NO_FILTER,615,0.026206666666666663,2.4205471936677627,0.06144969326145062,0.5309483662692809,2.3435479489557007,1.5239028358739666,0.12804785433786844,0.5998160976804776,True,5,7,9.752199999999991,-0.7155699999999999,2019-05-06,2025-12-31,33,0.28265151515151515,92.36379523026315,2019:78:-0.039;2020_2022:263:+0.073;2023:78:-0.021;2024_2025:196:+0.008,2019:78:-0.039;2020:86:+0.106;2021:85:+0.039;2022:92:+0.075;2023:78:-0.021;2024:95:+0.014;2025:101:+0.002,30,1.5,3,3,0.12804785433786844,0.25444277617480526,0.1452643725681701,0.1841826006474741,0.0010159511507815133,False,False
MNQ_CME_PRECLOSE_O30_E2_RR1_ATR_P30,CME_PRECLOSE,ATR_P30,424,0.03788325471698113,2.41632130354201,0.09393031416384054,0.15562719038455905,0.9984635899685919,1.9341435473152297,0.05376212747869875,0.773995229167682,False,5,6,6.746499999999996,-0.5777699999999999,2019-05-10,2025-12-31,33,0.24396969696969692,63.7833607907743,2019:LOW_N=28;2020_2022:201:+0.099;2023:LOW_N=35;2024_2025:160:+0.033,2019:LOW_N=28;2020:80:+0.110;2021:47:+0.057;2022:74:+0.114;2023:35:-0.145;2024:89:+0.032;2025:71:+0.033,30,1.0,1,1,0.05376212747869875,0.14471247503852194,0.07804179795294978,0.1841826006474741,0.031182675899960877,False,False
MNQ_LONDON_METALS_O30_E2_RR1_ATR_VEL_GE105,LONDON_METALS,ATR_VEL_GE105,361,0.04291246537396121,2.4046892690182737,0.044885761619547895,-0.1702910921289381,-1.9723055494498707,0.85282947077141,0.3943209126417929,0.7934005577682093,False,4,6,11.685100000000002,-1.0,2019-06-20,2025-11-27,15,0.43093333333333333,56.03708032299192,2019:LOW_N=25;2020_2022:189:+0.059;2023:LOW_N=33;2024_2025:114:+0.034,2019:LOW_N=25;2020:73:+0.032;2021:76:+0.056;2022:40:+0.114;2023:33:-0.019;2024:58:+0.126;2025:56:-0.061,30,1.0,0,0,0.3943209126417929,0.5589928931230587,0.5849815736993631,0.1841826006474741,0.004232838349659929,False,False
MNQ_COMEX_SETTLE_O15_E2_RR1_ATR_P70,COMEX_SETTLE,ATR_P70,602,0.02613255813953489,2.3773437939594544,0.02794455402796177,-0.1490385732558946,-1.943604868165985,0.685638867110557,0.4932052477632588,9.527072378822009,False,4,5,17.0865,-1.0,2019-05-08,2025-12-18,46,0.00895217391304348,90.97248655357882,2019:LOW_N=24;2020_2022:304:-0.019;2023:LOW_N=7;2024_2025:267:+0.074,2019:LOW_N=24;2020:144:-0.057;2021:71:+0.003;2022:89:+0.025;2023:LOW_N=7;2024:146:+0.060;2025:121:+0.092,15,1.0,0,0,0.4932052477632588,0.6431049634669267,0.628138758943773,0.1841826006474741,6.611960416352813e-05,False,False
MNQ_NYSE_CLOSE_O5_E2_RR1_5_COST10_ATR50,NYSE_CLOSE,COST10_ATR50,639,0.024367292644757444,2.3481412778695305,0.030500516810333354,0.26415122850618666,-1.0208033796467513,0.7710057684094563,0.44098894640699593,0.42594311104115257,False,3,5,16.75269999999999,-1.0,2019-05-08,2025-12-23,57,0.2808859649122807,96.36447151114781,2019:LOW_N=10;2020_2022:337:+0.062;2023:LOW_N=23;2024_2025:269:+0.008,2019:LOW_N=10;2020:138:+0.095;2021:69:-0.019;2022:130:+0.069;2023:LOW_N=23;2024:148:+0.063;2025:121:-0.059,5,1.5,1,1,0.44098894640699593,0.6065326026209075,0.625350021516577,0.1841826006474741,4.867793317181457e-05,False,False
MNQ_NYSE_CLOSE_O30_E2_RR1_5_ORB_SIZE_Q80,NYSE_CLOSE,ORB_SIZE_Q80,152,0.09901249999999999,2.343127014066496,0.21096697297623832,0.32035696206102227,1.2572476843117215,2.6009755247574025,0.010220169274432362,0.9437415632550467,False,3,3,3.887400000000005,-0.675965,2019-07-18,2025-12-18,24,0.18147499999999997,23.664961636828647,2019:LOW_N=3;2020_2022:78:+0.128;2023:LOW_N=8;2024_2025:63:+0.105,2019:LOW_N=3;2020:31:+0.284;2021:LOW_N=17;2022:30:+0.015;2023:LOW_N=8;2024:LOW_N=28;2025:35:+0.095,30,1.5,0,0,0.010220169274432362,0.04260426859056721,0.08246097436335247,0.1841826006474741,0.6309664947077221,False,False
