trading_day,pnl_r,pnl_r0,outcome,is_scratch,is_is,is_oos,year,feature_fire,prev_day_low,prev_day_high,orb_mid,break_dir
2026-01-09,0.8781,0.8781,win,0,False,True,2026,0,25569.5,25850.25,25917.875,long
2026-01-13,-1.0,-1.0,loss,0,False,True,2026,1,25632.75,26020.5,25880.5,long
2026-01-27,-1.0,-1.0,loss,0,False,True,2026,0,25399.5,25932.75,26085.25,long
2026-01-29,0.9025,0.9025,win,0,False,True,2026,0,25996.25,26349.0,25834.125,long
2026-01-30,0.965,0.965,win,0,False,True,2026,1,25536.0,26294.5,25642.125,long
2026-02-02,0.6741,0.6741,win,0,False,True,2026,1,25568.75,26019.0,25913.625,long
2026-02-06,-1.0,-1.0,loss,0,False,True,2026,1,24407.0,25169.25,25089.375,long
2026-02-09,0.9328,0.9328,win,0,False,True,2026,0,24240.5,25221.5,25351.375,long
2026-02-10,-1.0,-1.0,loss,0,False,True,2026,1,24955.5,25429.0,25289.125,long
2026-02-11,-1.0,-1.0,loss,0,False,True,2026,1,25197.5,25447.0,25272.875,long
2026-02-12,0.9134,0.9134,win,0,False,True,2026,0,25058.0,25465.5,24840.75,long
2026-02-13,-1.0,-1.0,loss,0,False,True,2026,1,24721.5,25420.0,24963.25,long
2026-02-17,0.9451,0.9451,win,0,False,True,2026,1,24670.5,24922.25,24776.25,long
2026-02-19,0.9205,0.9205,win,0,False,True,2026,1,24702.0,25128.5,24786.5,long
2026-02-20,,0.0,scratch,1,False,True,2026,1,24748.0,25054.25,24997.625,long
2026-02-23,-1.0,-1.0,loss,0,False,True,2026,1,24677.0,25139.75,24801.75,long
2026-02-24,-1.0,-1.0,loss,0,False,True,2026,1,24667.75,25059.25,25022.75,long
2026-02-25,0.6913,0.6913,win,0,False,True,2026,0,24694.0,25080.75,25337.875,long
2026-02-26,0.9612,0.9612,win,0,False,True,2026,0,24992.25,25495.0,24944.75,long
2026-03-03,-1.0,-1.0,loss,0,False,True,2026,1,24477.0,25100.0,24765.875,long
2026-03-04,-1.0,-1.0,loss,0,False,True,2026,0,24350.75,25011.25,25187.125,long
2026-03-05,0.9435,0.9435,win,0,False,True,2026,1,24498.5,25217.0,24799.0,long
2026-03-12,-1.0,-1.0,loss,0,False,True,2026,0,24816.0,25180.0,24663.0,long
2026-03-17,-1.0,-1.0,loss,0,False,True,2026,1,24617.0,25032.75,25018.25,long
2026-03-18,0.9121,0.9121,win,0,False,True,2026,1,24729.0,25114.5,24827.25,long
2026-03-23,0.9643,0.9643,win,0,False,True,2026,0,23888.0,24095.75,24394.25,long
2026-03-25,0.9114,0.9114,win,0,False,True,2026,1,24134.75,24547.75,24425.625,long
2026-03-30,0.9057,0.9057,win,0,False,True,2026,1,23134.0,23242.0,23185.125,long
