trading_day,pnl_r,pnl_r0,outcome,is_is,is_oos,is_scratch,orb_US_DATA_1000_break_dir,orb_US_DATA_1000_size,o5_open,o5_close,o5_high,o5_low,o5_size,o5_volume,o5_clv,feature_fire,lane_fire
2019-09-05,-1.0,-1.0,loss,True,False,0,long,23.0,7843.5,7854.5,7861.75,7843.5,18.25,4502.0,0.6027397260273972,0,1
2019-09-09,-1.0,-1.0,loss,True,False,0,short,13.25,7852.0,7857.0,7860.75,7849.25,11.5,2989.0,0.6739130434782609,0,1
2019-09-18,-1.0,-1.0,loss,True,False,0,short,7.75,7890.5,7894.5,7895.0,7890.25,4.75,1002.0,0.8947368421052632,0,1
2019-09-19,-1.0,-1.0,loss,True,False,0,long,15.5,7953.75,7961.25,7966.25,7953.0,13.25,2754.0,0.6226415094339622,0,1
2019-09-20,1.256,1.256,win,True,False,0,short,13.25,7926.75,7929.25,7931.75,7924.5,7.25,2035.0,0.6551724137931034,0,1
2019-09-24,1.3338,1.3338,win,True,False,0,short,20.25,7885.25,7883.0,7886.25,7875.5,10.75,3500.0,0.6976744186046512,0,1
2019-09-26,-1.0,-1.0,loss,True,False,0,short,23.5,7773.5,7788.25,7789.25,7769.5,19.75,4866.0,0.9493670886075949,0,1
2019-09-30,-1.0,-1.0,loss,True,False,0,long,17.0,7733.0,7736.5,7740.5,7730.75,9.75,2410.0,0.5897435897435898,0,1
2019-10-07,-1.0,-1.0,loss,True,False,0,long,28.75,7740.0,7740.75,7742.25,7730.75,11.5,2619.0,0.8695652173913043,1,1
2019-10-09,1.3171,1.3171,win,True,False,0,long,18.25,7673.0,7677.25,7687.5,7670.75,16.75,3204.0,0.3880597014925373,0,1
2019-10-10,-1.0,-1.0,loss,True,False,0,long,17.75,7756.5,7750.0,7760.25,7748.5,11.75,2369.0,0.1276595744680851,0,1
