trading_day,pnl_r,outcome,prev_day_high,prev_day_low,prev_day_close,orb_high,orb_low,break_dir,orb_risk,clearance_r,bucket,is_is,is_oos
2024-06-10,0.8573,win,19060.0,19008.75,19043.25,19007.0,18988.25,long,18.75,2.8266666666666667,open_air,True,False
2024-06-11,0.9057,win,19129.75,18973.25,19095.0,19055.0,19025.75,long,29.25,2.5555555555555554,open_air,True,False
2024-06-12,0.8655,win,19259.5,18994.75,19257.75,19503.25,19483.25,long,20.0,-12.1875,co_located_break,True,False
2024-06-17,0.8278,win,19723.5,19670.0,19718.5,19958.0,19942.75,long,15.25,-15.37704918032787,co_located_break,True,False
2024-06-18,-1.0,loss,20271.5,19904.0,20207.0,20191.25,20168.0,long,23.25,3.4516129032258065,open_air,True,False
2024-06-21,0.9009,win,20371.5,19958.5,20060.5,19978.0,19950.25,long,27.75,14.18018018018018,open_air,True,False
2024-06-24,-1.0,loss,20026.75,20002.5,20016.5,19989.75,19940.75,long,49.0,0.7551020408163265,choked,True,False
2024-06-25,0.9433,win,20030.0,19728.0,19759.75,19878.0,19828.25,long,49.75,3.0552763819095476,open_air,True,False
2024-06-26,-1.0,loss,19988.75,19725.25,19977.25,20003.75,19961.25,long,42.5,-0.35294117647058826,co_located_break,True,False
2024-06-28,-1.0,loss,20116.5,19873.5,20083.0,20222.75,20148.5,long,74.25,-1.430976430976431,co_located_break,True,False
2024-07-02,-1.0,loss,20074.0,19811.5,20030.75,20076.75,20033.0,long,43.75,-0.06285714285714286,co_located_break,True,False
2024-07-03,0.9536,win,20259.5,19909.75,20247.0,20296.5,20235.25,long,61.25,-0.6040816326530613,co_located_break,True,False
2024-07-08,-1.0,loss,20618.25,20581.25,20599.5,20635.75,20596.5,long,39.25,-0.445859872611465,co_located_break,True,False
2024-07-10,-1.0,loss,20771.75,20616.0,20695.5,20776.25,20752.0,long,24.25,-0.18556701030927836,co_located_break,True,False
2024-07-12,-1.0,loss,20983.5,20376.25,20441.25,20572.5,20537.5,long,35.0,11.742857142857142,open_air,True,False
2024-07-15,0.9361,win,20592.25,20506.25,20543.0,20667.5,20623.5,long,44.0,-1.7102272727272727,co_located_break,True,False
2024-07-18,-1.0,loss,20590.5,19965.75,20061.75,20089.0,20043.0,long,46.0,10.902173913043478,open_air,True,False
2024-07-19,-1.0,loss,20162.75,19758.75,19955.5,19886.75,19851.5,long,35.25,7.829787234042553,open_air,True,False
2024-07-23,-1.0,loss,20044.25,19718.75,19986.75,20024.0,19960.25,long,63.75,0.3176470588235294,choked,True,False
2024-07-31,0.9496,win,19319.25,18726.75,18969.75,19427.75,19371.5,long,56.25,-1.9288888888888889,co_located_break,True,False
2024-08-06,0.9659,win,18357.75,17346.0,18208.5,18186.25,18102.25,long,84.0,2.0416666666666665,open_air,True,False
2024-08-08,0.969,win,18558.5,17834.25,17895.5,18282.25,18189.75,long,92.5,2.9864864864864864,open_air,True,False
2024-08-09,0.9679,win,18594.5,17745.0,18561.5,18493.5,18404.25,long,89.25,1.1316526610644257,mid_clearance,True,False
2024-08-12,0.941,win,18658.5,18514.5,18596.75,18579.0,18531.25,long,47.75,1.6649214659685865,mid_clearance,True,False
2024-08-15,0.9543,win,19203.75,18925.5,19129.5,19482.75,19420.5,long,62.25,-4.481927710843373,co_located_break,True,False
2024-08-16,0.9476,win,19613.0,19100.25,19602.75,19544.0,19490.0,long,54.0,1.2777777777777777,mid_clearance,True,False
2024-08-19,-1.0,loss,19674.25,19613.75,19648.25,19603.0,19560.0,long,43.0,1.6569767441860466,mid_clearance,True,False
2024-08-23,-1.0,loss,20025.75,19542.0,19632.0,19868.0,19747.25,long,120.75,1.3064182194616978,mid_clearance,True,False
2024-08-27,0.9236,win,19846.25,19506.5,19537.0,19567.25,19530.75,long,36.5,7.6438356164383565,open_air,True,False
2024-08-28,-1.0,loss,19694.5,19441.75,19595.75,19560.0,19523.75,long,36.25,3.7103448275862068,open_air,True,False
2024-09-06,-1.0,loss,19150.25,18828.0,18920.0,18768.0,18709.5,long,58.5,6.534188034188034,open_air,True,False
2024-09-10,-1.0,loss,18742.0,18386.75,18698.5,18791.25,18755.0,long,36.25,-1.3586206896551725,co_located_break,True,False
2024-09-12,0.9368,win,19293.5,18547.75,19245.25,19276.0,19231.5,long,44.5,0.39325842696629215,choked,True,False
2024-09-17,-1.0,loss,19788.0,19529.25,19682.5,19795.0,19739.75,long,55.25,-0.12669683257918551,co_located_break,True,False
2024-09-19,0.9312,win,19899.75,19560.75,19666.75,20039.5,19998.75,long,40.75,-3.4294478527607364,co_located_break,True,False
2024-09-23,-1.0,loss,20048.0,19996.25,20038.0,20095.0,20044.0,long,51.0,-0.9215686274509803,co_located_break,True,False
2024-09-25,0.8781,win,20214.75,19952.0,20185.75,20245.5,20223.25,long,22.25,-1.3820224719101124,co_located_break,True,False
2024-10-02,0.9591,win,20331.5,19818.0,19918.75,19975.25,19905.5,long,69.75,5.10752688172043,open_air,True,False
2024-10-03,-1.0,loss,20089.5,19833.5,20044.5,20092.5,20023.5,long,69.0,-0.043478260869565216,co_located_break,True,False
2024-10-07,0.9283,win,20268.0,20216.0,20247.5,20142.5,20103.5,long,39.0,3.217948717948718,open_air,True,False
2024-10-08,0.9401,win,20265.5,19902.5,19963.75,20202.75,20155.75,long,47.0,1.3351063829787233,mid_clearance,True,False
2024-10-09,0.9017,win,20329.5,19942.5,20289.5,20291.0,20263.0,long,28.0,1.375,mid_clearance,True,False
2024-10-10,0.9226,win,20482.25,20195.5,20448.5,20389.5,20353.5,long,36.0,2.576388888888889,open_air,True,False
2024-10-11,0.9503,win,20508.0,20301.25,20435.25,20380.5,20323.5,long,57.0,2.236842105263158,open_air,True,False
2024-10-16,0.949,win,20659.25,20254.0,20350.25,20260.75,20205.25,long,55.5,7.18018018018018,open_air,True,False
2024-10-17,-1.0,loss,20397.5,20205.25,20330.25,20451.5,20370.75,long,80.75,-0.6687306501547987,co_located_break,True,False
2024-10-18,-1.0,loss,20594.5,20276.75,20407.5,20498.0,20470.5,long,27.5,3.5090909090909093,open_air,True,False
2024-10-21,0.8974,win,20524.25,20494.0,20516.25,20513.5,20486.75,long,26.75,0.40186915887850466,choked,True,False
2024-10-22,0.91,win,20554.25,20342.5,20516.25,20470.0,20439.25,long,30.75,2.7398373983739837,open_air,True,False
2024-10-28,0.8956,win,20622.75,20522.0,20608.25,20578.75,20552.5,long,26.25,1.6761904761904762,mid_clearance,True,False
2024-10-29,0.9385,win,20676.75,20486.0,20498.25,20540.75,20495.0,long,45.75,2.9726775956284155,open_air,True,False
2024-10-30,-1.0,loss,20763.5,20432.0,20752.5,20666.25,20628.75,long,37.5,2.5933333333333333,open_air,True,False
2024-10-31,-1.0,loss,20789.75,20427.25,20438.25,20167.0,20136.75,long,30.25,20.58677685950413,open_air,True,False
2024-11-01,0.9407,win,20463.5,20007.75,20091.75,20183.0,20135.5,long,47.5,5.905263157894737,open_air,True,False
2024-11-04,-1.0,loss,20287.25,20017.75,20169.5,20151.5,20121.0,long,30.5,4.450819672131147,open_air,True,False
2024-11-06,0.9564,win,20386.0,20041.75,20366.0,20741.0,20675.75,long,65.25,-5.440613026819923,co_located_break,True,False
2024-11-07,-1.0,loss,20935.75,20323.5,20924.25,21116.0,21092.25,long,23.75,-7.589473684210526,co_located_break,True,False
2024-11-14,-1.0,loss,21268.75,21057.5,21166.0,21096.0,21073.75,long,22.25,7.764044943820225,open_air,True,False
2024-11-18,0.9561,win,20981.0,20405.25,20503.75,20587.0,20522.25,long,64.75,6.084942084942085,open_air,True,False
2024-11-19,0.9177,win,20724.5,20476.25,20630.75,20557.75,20524.0,long,33.75,4.940740740740741,open_air,True,False
2024-11-25,-1.0,loss,20880.5,20693.0,20878.5,20945.5,20899.5,long,46.0,-1.4130434782608696,co_located_break,True,False
2024-11-29,0.8685,win,20909.5,20806.5,20889.5,20925.75,20905.25,long,20.5,-0.7926829268292683,co_located_break,True,False
2024-12-02,-1.0,loss,21018.0,20805.75,20991.5,21180.0,21147.75,long,32.25,-5.023255813953488,co_located_break,True,False
2024-12-03,-1.0,loss,21259.5,20939.75,21211.0,21225.25,21195.25,long,30.0,1.1416666666666666,mid_clearance,True,False
2024-12-04,0.9134,win,21328.75,21134.75,21324.0,21423.75,21391.75,long,32.0,-2.96875,co_located_break,True,False
2024-12-10,-1.0,loss,21706.5,21437.0,21473.0,21580.0,21542.5,long,37.5,3.3733333333333335,open_air,True,False
2024-12-11,0.867,win,21606.75,21352.75,21434.75,21699.5,21679.25,long,20.25,-4.580246913580247,co_located_break,True,False
2024-12-18,0.9064,win,22426.5,22244.25,22304.0,22302.0,22272.5,long,29.5,4.220338983050848,open_air,True,False
2024-12-20,0.9543,win,21698.0,21345.0,21408.5,21294.25,21232.0,long,62.25,6.485943775100401,open_air,True,False
2024-12-24,-1.0,loss,21777.0,21476.0,21738.75,21929.25,21899.25,long,30.0,-5.075,co_located_break,True,False
2024-12-30,0.9659,win,22008.75,21498.25,21720.25,21336.75,21252.75,long,84.0,8.0,open_air,True,False
2025-01-02,-1.0,loss,21524.75,21181.75,21235.0,21419.0,21371.0,long,48.0,2.203125,open_air,True,False
2025-01-13,-1.0,loss,21372.5,20874.75,20996.25,20822.0,20773.75,long,48.25,11.409326424870466,open_air,True,False
2025-01-14,0.9545,win,21037.0,20693.5,20992.5,21030.25,20967.75,long,62.5,0.108,choked,True,False
2025-01-15,-1.0,loss,21143.75,20773.25,20976.75,21375.0,21326.75,long,48.25,-4.7927461139896375,co_located_break,True,False
2025-01-16,0.9566,win,21452.75,20908.75,21375.75,21401.5,21336.0,long,65.5,0.7824427480916031,choked,True,False
2025-01-17,-1.0,loss,21566.75,21171.75,21214.0,21554.0,21504.75,long,49.25,0.25888324873096447,choked,True,False
2025-01-22,0.9438,win,21785.0,21370.25,21773.25,22025.75,21975.5,long,50.25,-4.791044776119403,co_located_break,True,False
2025-01-23,0.9221,win,22094.0,21769.0,21985.25,21905.0,21869.25,long,35.75,5.286713286713287,open_air,True,False
2025-01-28,0.9652,win,21774.0,20763.75,21303.75,21362.25,21280.0,long,82.25,5.006079027355623,open_air,True,False
2025-01-31,0.9347,win,21748.75,21419.0,21607.0,21908.5,21865.5,long,43.0,-3.7151162790697674,co_located_break,True,False
2025-02-04,0.941,win,21577.75,20940.25,21554.25,21606.25,21558.5,long,47.75,-0.5968586387434555,co_located_break,True,False
2025-02-05,0.9734,win,21694.75,21240.75,21584.5,21609.0,21501.0,long,108.0,0.7939814814814815,choked,True,False
2025-02-06,0.9134,win,21795.5,21429.0,21771.25,21796.75,21764.75,long,32.0,-0.0390625,co_located_break,True,False
2025-02-10,0.921,win,21967.75,21553.0,21575.5,21817.75,21782.5,long,35.25,4.25531914893617,open_air,True,False
2025-02-11,-1.0,loss,21893.75,21415.0,21837.0,21819.0,21760.75,long,58.25,1.2832618025751072,mid_clearance,True,False
2025-02-14,0.9188,win,22123.75,21752.75,22074.25,22133.25,22099.0,long,34.25,-0.2773722627737226,co_located_break,True,False
2025-02-17,0.8439,win,22224.0,22042.5,22203.0,22218.25,22201.25,long,17.0,0.3382352941176471,choked,True,False
2025-02-20,0.9669,win,22299.75,22118.0,22222.25,22037.25,21950.75,long,86.5,3.0346820809248554,open_air,True,False
2025-02-26,0.9536,win,21453.25,20990.5,21195.5,21321.0,21259.75,long,61.25,2.159183673469388,open_air,True,False
2025-02-27,0.9743,win,21409.75,21064.75,21275.0,21008.5,20896.5,long,112.0,3.5825892857142856,open_air,True,False
2025-02-28,0.972,win,21386.5,20582.5,20633.25,20656.5,20553.75,long,102.75,7.104622871046229,open_air,True,False
2025-03-03,0.9747,win,20944.25,20460.25,20910.0,20873.25,20759.75,long,113.5,0.6255506607929515,choked,True,False
2025-03-05,-1.0,loss,20733.0,20075.75,20536.25,20488.0,20318.75,long,169.25,1.447562776957164,mid_clearance,True,False
2025-03-06,-1.0,loss,20725.5,20215.0,20610.25,20386.0,20253.5,long,132.5,2.5622641509433963,open_air,True,False
2025-03-07,-1.0,loss,20648.5,20002.75,20175.25,20178.75,20081.75,long,97.0,4.842783505154639,open_air,True,False
2025-03-12,-1.0,loss,19687.5,19140.0,19468.5,19669.5,19580.0,long,89.5,0.2011173184357542,choked,True,False
2025-03-13,0.9709,win,19788.75,19387.0,19627.5,19422.5,19324.0,long,98.5,3.718274111675127,open_air,True,False
2025-03-14,0.976,win,19693.75,19165.5,19362.25,19546.0,19426.25,long,119.75,1.2338204592901878,mid_clearance,True,False
2025-03-17,-1.0,loss,19687.5,19560.0,19570.5,19792.5,19721.0,long,71.5,-1.4685314685314685,co_located_break,True,False
2025-03-18,-1.0,loss,19959.25,19551.0,19850.5,19694.75,19640.25,long,54.5,4.853211009174312,open_air,True,False
2025-03-19,-1.0,loss,20061.5,19604.25,19708.5,19867.75,19822.75,long,45.0,4.305555555555555,open_air,True,False
2025-03-20,-1.0,loss,20142.25,19658.75,20011.5,20020.5,19924.0,long,96.5,1.261658031088083,mid_clearance,True,False
2025-03-25,0.9614,win,20409.25,20056.25,20348.5,20445.0,20371.0,long,74.0,-0.4831081081081081,co_located_break,True,False
2025-03-31,-1.0,loss,19365.0,19272.75,19312.5,19147.0,19083.0,long,64.0,3.40625,open_air,True,False
2025-04-07,0.9851,win,17126.25,16549.5,16667.25,17359.0,17164.75,long,194.25,-1.1981981981981982,co_located_break,True,False
2025-04-08,-1.0,loss,18360.25,16452.5,17748.0,18301.0,18218.75,long,82.25,0.7203647416413373,choked,True,False
2025-04-10,-1.0,loss,19388.0,16735.0,19347.5,18715.0,18588.25,long,126.75,5.3096646942800785,open_air,True,False
2025-04-11,-1.0,loss,19384.5,17918.25,18524.75,18586.5,18432.25,long,154.25,5.173419773095624,open_air,True,False
2025-04-14,-1.0,loss,19253.0,18924.75,18956.5,19160.0,19029.75,long,130.25,0.7140115163147792,choked,True,False
2025-04-15,0.9351,win,19255.75,18738.5,18817.0,19100.0,19056.75,long,43.25,3.601156069364162,open_air,True,False
2025-04-16,0.9324,win,19144.75,18692.5,18747.25,18551.25,18509.75,long,41.5,14.301204819277109,open_air,True,False
2025-04-22,0.9049,win,18374.0,17700.0,17893.25,18269.5,18240.5,long,29.0,3.603448275862069,open_air,True,False
2025-04-23,-1.0,loss,18772.0,17891.5,18765.5,19145.0,18986.0,long,159.0,-2.3459119496855347,co_located_break,True,False
2025-04-24,0.9165,win,19165.75,18624.25,18818.0,19078.5,19045.25,long,33.25,2.6240601503759398,open_air,True,False
2025-04-25,-1.0,loss,19427.75,18595.0,19405.5,19344.0,19263.25,long,80.75,1.0371517027863777,mid_clearance,True,False
2025-04-28,-1.0,loss,19526.75,19451.0,19461.5,19505.25,19433.0,long,72.25,0.2975778546712803,choked,True,False
2025-04-29,0.9637,win,19622.75,19257.75,19485.5,19548.0,19469.25,long,78.75,0.9492063492063492,choked,True,False
2025-04-30,0.9691,win,19692.5,19379.25,19565.75,19195.0,19102.25,long,92.75,5.363881401617251,open_air,True,False
2025-05-01,0.9625,win,19936.0,19102.25,19904.0,19941.0,19864.75,long,76.25,-0.06557377049180328,co_located_break,True,False
2025-05-02,0.9628,win,20125.25,19748.25,19788.5,20138.0,20061.25,long,76.75,-0.16612377850162866,co_located_break,True,False
2025-05-06,0.9545,win,20191.25,19966.25,20017.5,19800.75,19738.25,long,62.5,6.248,open_air,True,False
2025-05-07,0.8927,win,20136.25,19738.25,20079.0,19941.0,19915.5,long,25.5,7.6568627450980395,open_air,True,False
2025-05-09,-1.0,loss,20337.5,19925.25,20161.75,20266.75,20245.0,long,21.75,3.2528735632183907,open_air,True,False
2025-05-12,-1.0,loss,20477.0,20373.75,20409.0,20807.0,20763.0,long,44.0,-7.5,co_located_break,True,False
2025-05-13,0.9182,win,20996.0,20402.0,20920.25,21148.5,21114.5,long,34.0,-4.485294117647059,co_located_break,True,False
2025-05-14,-1.0,loss,21347.0,20818.25,21261.0,21338.5,21308.75,long,29.75,0.2857142857142857,choked,True,False
2025-05-16,-1.0,loss,21529.75,21192.25,21383.5,21439.0,21390.0,long,49.0,1.8520408163265305,mid_clearance,True,False
2025-05-19,0.9509,win,21374.0,21286.5,21369.5,21405.0,21347.25,long,57.75,-0.5367965367965368,co_located_break,True,False
2025-05-20,-1.0,loss,21545.5,21112.25,21499.5,21406.0,21369.0,long,37.0,3.77027027027027,open_air,True,False
2025-05-21,0.9635,win,21562.25,21298.0,21400.25,21440.5,21362.25,long,78.25,1.5559105431309903,mid_clearance,True,False
2025-05-22,-1.0,loss,21558.5,21071.75,21144.5,21319.75,21279.5,long,40.25,5.931677018633541,open_air,True,False
2025-05-23,0.9505,win,21337.75,21039.25,21146.5,20938.25,20881.0,long,57.25,6.978165938864628,open_air,True,False
2025-05-27,0.9446,win,21307.75,21162.0,21228.75,21343.0,21292.0,long,51.0,-0.6911764705882353,co_located_break,True,False
2025-05-30,0.9586,win,21858.75,21301.0,21352.75,21325.0,21256.25,long,68.75,7.763636363636364,open_air,True,False
2025-06-02,0.9634,win,21348.5,21297.5,21314.0,21312.5,21234.5,long,78.0,0.46153846153846156,choked,True,False
2025-06-05,-1.0,loss,21802.75,21641.0,21750.5,21752.0,21720.75,long,31.25,1.624,mid_clearance,True,False
2025-06-09,0.8974,win,21821.0,21730.0,21741.75,21814.0,21787.25,long,26.75,0.2616822429906542,choked,True,False
2025-06-10,-1.0,loss,21892.5,21716.5,21825.25,21875.5,21851.5,long,24.0,0.7083333333333334,choked,True,False
2025-06-11,0.883,win,21992.25,21732.0,21972.5,21999.75,21976.5,long,23.25,-0.3225806451612903,co_located_break,True,False
2025-06-12,0.9146,win,22094.0,21790.25,21836.25,21872.25,21839.75,long,32.5,6.823076923076923,open_air,True,False
2025-06-17,-1.0,loss,22224.5,21828.25,22084.25,22114.75,22070.0,long,44.75,2.452513966480447,open_air,True,False
2025-06-18,0.9473,win,22136.5,21862.75,21872.5,22034.25,21980.5,long,53.75,1.9023255813953488,mid_clearance,True,False
2025-06-19,0.9057,win,22098.75,21863.0,21937.75,21700.5,21671.25,long,29.25,13.615384615384615,open_air,True,False
2025-06-23,0.9199,win,21786.0,21562.0,21758.25,21960.0,21925.25,long,34.75,-5.0071942446043165,co_located_break,True,False
2025-06-27,-1.0,loss,22711.25,22438.0,22695.5,22800.25,22764.5,long,35.75,-2.4895104895104896,co_located_break,True,False
2025-06-30,-1.0,loss,22842.25,22750.0,22818.75,22840.5,22821.0,long,19.5,0.08974358974358974,choked,True,False
2025-07-01,-1.0,loss,22934.0,22780.0,22856.75,22825.25,22788.75,long,36.5,2.9794520547945207,open_air,True,False
2025-07-02,0.9188,win,22915.0,22593.75,22721.75,22737.0,22702.75,long,34.25,5.197080291970803,open_air,True,False
2025-07-03,0.9368,win,22863.0,22584.75,22846.0,23039.5,22995.0,long,44.5,-3.966292134831461,co_located_break,True,False
2025-07-07,-1.0,loss,23027.25,22943.0,22975.5,22955.75,22901.5,long,54.25,1.3179723502304148,mid_clearance,True,False
2025-07-11,-1.0,loss,23089.75,22901.0,23038.0,22970.0,22951.5,long,18.5,6.472972972972973,open_air,True,False
2025-07-14,0.9064,win,22889.25,22802.25,22882.0,22935.0,22905.5,long,29.5,-1.5508474576271187,co_located_break,True,False
2025-07-15,0.9041,win,23067.75,22805.0,23002.0,23147.75,23119.0,long,28.75,-2.782608695652174,co_located_break,True,False
2025-07-21,-1.0,loss,23245.5,23204.5,23244.0,23402.0,23376.0,long,26.0,-6.019230769230769,co_located_break,True,False
2025-07-22,0.9251,win,23425.0,23223.5,23343.75,23142.25,23105.0,long,37.25,7.590604026845638,open_air,True,False
2025-07-25,0.8806,win,23425.0,23298.5,23401.25,23410.25,23387.5,long,22.75,0.6483516483516484,choked,True,False
2025-07-30,-1.0,loss,23652.25,23422.0,23471.0,23485.5,23467.5,long,18.0,9.26388888888889,open_air,True,False
2025-08-01,0.9646,win,23848.0,23241.75,23285.5,22880.0,22799.25,long,80.75,11.987616099071207,open_air,True,False
2025-08-06,-1.0,loss,23404.25,23045.25,23085.75,23270.25,23196.0,long,74.25,1.8047138047138047,mid_clearance,True,False
2025-08-08,0.8714,win,23671.25,23330.0,23554.25,23653.0,23632.0,long,21.0,0.8690476190476191,choked,True,False
2025-08-11,0.9251,win,23770.0,23725.0,23732.0,23748.0,23710.75,long,37.25,0.5906040268456376,choked,True,False
2025-08-12,0.9372,win,23804.5,23587.0,23640.75,23666.75,23622.0,long,44.75,3.078212290502793,open_air,True,False
2025-08-15,-1.0,loss,24005.5,23793.25,23895.5,23859.0,23766.0,long,93.0,1.575268817204301,mid_clearance,True,False
2025-08-18,-1.0,loss,23854.25,23792.0,23848.25,23787.75,23745.5,long,42.25,1.5739644970414202,mid_clearance,True,False
2025-08-19,-1.0,loss,23882.0,23718.75,23820.5,23723.0,23671.75,long,51.25,3.102439024390244,open_air,True,False
2025-08-21,-1.0,loss,23466.5,23035.25,23319.5,23269.0,23155.25,long,113.75,1.7362637362637363,mid_clearance,True,False
2025-08-25,0.9283,win,23610.0,23545.0,23571.0,23543.5,23504.5,long,39.0,1.705128205128205,mid_clearance,True,False
2025-08-26,-1.0,loss,23616.75,23445.0,23511.5,23514.0,23487.75,long,26.25,3.914285714285714,open_air,True,False
2025-08-27,0.8768,win,23625.0,23371.25,23616.25,23548.25,23526.25,long,22.0,3.4886363636363638,open_air,True,False
2025-08-28,0.9316,win,23685.0,23429.0,23518.5,23634.25,23593.25,long,41.0,1.2378048780487805,mid_clearance,True,False
2025-09-03,-1.0,loss,23484.5,23025.0,23341.75,23450.0,23372.0,long,78.0,0.4423076923076923,choked,True,False
2025-09-08,-1.0,loss,23749.0,23650.5,23740.5,23857.75,23827.0,long,30.75,-3.5365853658536586,co_located_break,True,False
2025-09-09,-1.0,loss,23888.0,23726.25,23825.25,23833.25,23781.0,long,52.25,1.0478468899521531,mid_clearance,True,False
2025-09-10,-1.0,loss,23918.0,23726.5,23895.5,23970.0,23923.75,long,46.25,-1.1243243243243244,co_located_break,True,False
2025-09-11,-1.0,loss,24041.0,23785.0,23897.25,23983.25,23961.5,long,21.75,2.6551724137931036,open_air,True,False
2025-09-12,0.9251,win,24048.75,23845.0,24013.0,24055.25,24018.0,long,37.25,-0.174496644295302,co_located_break,True,False
2025-09-16,-1.0,loss,24315.75,24075.5,24289.0,24548.0,24529.25,long,18.75,-12.386666666666667,co_located_break,True,False
2025-09-18,0.9165,win,24573.25,24241.75,24567.5,24727.25,24694.0,long,33.25,-4.631578947368421,co_located_break,True,False
2025-09-22,-1.0,loss,24867.5,24826.75,24849.75,24886.0,24864.5,long,21.5,-0.8604651162790697,co_located_break,True,False
2025-09-23,-1.0,loss,25027.25,24748.5,24987.0,24952.5,24929.5,long,23.0,3.25,open_air,True,False
2025-09-25,0.9629,win,24913.25,24628.0,24750.25,24521.5,24444.5,long,77.0,5.087662337662338,open_air,True,False
2025-09-29,-1.0,loss,24769.75,24723.75,24756.0,24960.25,24919.5,long,40.75,-4.674846625766871,co_located_break,True,False
2025-10-01,0.9586,win,24913.75,24722.5,24835.5,24823.75,24755.0,long,68.75,1.309090909090909,mid_clearance,True,False
2025-10-02,-1.0,loss,25037.0,24633.75,25012.25,25075.5,25039.5,long,36.0,-1.0694444444444444,co_located_break,True,False
2025-10-07,-1.0,loss,25253.0,25045.0,25141.5,25250.75,25213.5,long,37.25,0.06040268456375839,choked,True,False
2025-10-08,-1.0,loss,25274.75,24985.25,25081.0,25211.0,25174.0,long,37.0,1.722972972972973,mid_clearance,True,False
2025-10-13,-1.0,loss,24774.0,24482.0,24689.5,24906.0,24864.75,long,41.25,-3.2,co_located_break,True,False
2025-10-14,0.9507,win,24965.0,24651.5,24931.25,24612.0,24554.5,long,57.5,6.139130434782609,open_air,True,False
2025-10-15,0.9072,win,25044.5,24423.25,24778.75,25043.0,25013.25,long,29.75,0.05042016806722689,choked,True,False
2025-10-16,-1.0,loss,25117.75,24663.5,24977.0,25077.25,25035.0,long,42.25,0.9585798816568047,choked,True,False
2025-10-17,-1.0,loss,25179.75,24643.25,24742.0,24883.0,24776.25,long,106.75,2.7798594847775178,open_air,True,False
2025-10-20,0.9215,win,25100.0,25039.5,25060.75,25245.75,25210.25,long,35.5,-4.105633802816901,co_located_break,True,False
2025-10-21,0.9086,win,25355.0,24956.0,25320.5,25242.25,25212.0,long,30.25,3.727272727272727,open_air,True,False
2025-10-24,-1.0,loss,25303.25,24933.25,25291.25,25530.5,25492.5,long,38.0,-5.980263157894737,co_located_break,True,False
2025-10-31,-1.0,loss,26399.5,25853.0,26148.75,26113.5,26062.5,long,51.0,5.607843137254902,open_air,True,False
2025-11-05,-1.0,loss,26105.5,25517.0,25575.5,25695.0,25642.75,long,52.25,7.856459330143541,open_air,True,False
2025-11-06,-1.0,loss,25878.5,25282.75,25728.75,25513.5,25413.0,long,100.5,3.6318407960199006,open_air,True,False
2025-11-10,-1.0,loss,25354.75,24709.0,25227.25,25647.5,25620.75,long,26.75,-10.94392523364486,co_located_break,True,False
2025-11-12,-1.0,loss,25768.75,25478.5,25659.25,25636.0,25582.25,long,53.75,2.469767441860465,open_air,True,False
2025-11-13,-1.0,loss,25830.5,25488.75,25625.5,25413.75,25323.75,long,90.0,4.6305555555555555,open_air,True,False
2025-11-14,-1.0,loss,25721.75,25002.0,25088.0,24962.25,24900.25,long,62.0,12.25,open_air,True,False
2025-11-18,-1.0,loss,25362.0,24732.0,24905.75,24556.5,24434.25,long,122.25,6.588957055214724,open_air,True,False
2025-11-19,0.9456,win,24959.75,24380.0,24531.75,24932.25,24880.25,long,52.0,0.5288461538461539,choked,True,False
2025-11-24,-1.0,loss,24596.5,23904.0,24349.25,24748.75,24678.25,long,70.5,-2.1595744680851063,co_located_break,True,False
2025-11-25,0.9827,win,24993.25,24361.25,24962.5,24821.5,24654.0,long,167.5,1.0253731343283583,mid_clearance,True,False
2025-11-26,0.9564,win,25135.75,24602.0,25064.5,25200.0,25134.75,long,65.25,-0.9846743295019157,co_located_break,True,False
2025-11-27,0.595,win,25375.5,25061.75,25314.5,25298.25,25292.75,long,5.5,14.045454545454545,open_air,True,False
2025-12-02,-1.0,loss,25542.25,25193.5,25400.25,25646.25,25595.0,long,51.25,-2.029268292682927,co_located_break,True,False
2025-12-03,0.9663,win,25670.0,25324.0,25606.75,25573.75,25488.75,long,85.0,1.1323529411764706,mid_clearance,True,False
2025-12-04,-1.0,loss,25685.75,25420.75,25645.75,25576.5,25549.0,long,27.5,3.9727272727272727,open_air,True,False
2025-12-05,-1.0,loss,25732.5,25487.0,25632.25,25818.5,25767.0,long,51.5,-1.6699029126213591,co_located_break,True,False
2025-12-09,0.9461,win,25860.75,25563.75,25706.5,25670.0,25617.5,long,52.5,3.6333333333333333,open_air,True,False
2025-12-10,-1.0,loss,25738.5,25560.0,25676.5,25634.0,25605.0,long,29.0,3.603448275862069,open_air,True,False
2025-12-11,0.9614,win,25869.75,25528.25,25800.25,25464.25,25390.25,long,74.0,5.47972972972973,open_air,True,False
2025-12-23,0.9586,win,25795.0,25629.5,25700.5,25696.0,25627.25,long,68.75,1.44,mid_clearance,True,False
2025-12-24,0.8015,win,25822.25,25608.5,25811.5,25817.0,25804.0,long,13.0,0.40384615384615385,choked,True,False
2026-01-05,-1.0,loss,25803.5,25265.25,25393.75,25642.0,25565.5,long,76.5,2.111111111111111,open_air,False,True
2026-01-07,-1.0,loss,25837.75,25527.0,25831.25,25865.75,25812.0,long,53.75,-0.5209302325581395,co_located_break,False,True
2026-01-08,0.9381,win,25998.0,25727.0,25836.5,25615.0,25569.5,long,45.5,8.417582417582418,open_air,False,True
2026-01-12,-1.0,loss,25986.0,25615.75,25931.5,25907.75,25872.5,long,35.25,2.219858156028369,open_air,False,True
