trading_day,split,context_state,context_pass,touched_long_stop,entry_ts,pnl_r,outcome
2025-01-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-01-16 05:03:00+10:00,0.8303,win
2025-01-17,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2025-01-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-01-23 04:35:00+10:00,0.8111,win
2025-01-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-01-28 04:35:00+10:00,0.9501,win
2025-02-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-02-04 04:35:00+10:00,-1.0,loss
2025-02-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-02-05 04:38:00+10:00,-1.0,loss
2025-02-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-02-14 04:35:00+10:00,0.8418,win
2025-02-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-02-22 04:35:00+10:00,0.9127,win
2025-02-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-02-25 04:45:00+10:00,-1.0,loss
2025-02-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-02-26 04:36:00+10:00,0.9049,win
2025-03-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-07 05:48:00+10:00,-1.0,loss
2025-03-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-11 05:34:00+10:00,-1.0,loss
2025-03-11,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-12 03:41:00+10:00,0.9534,win
2025-03-12,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2025-03-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-14 03:52:00+10:00,-1.0,loss
2025-03-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-25 04:39:00+10:00,-1.0,loss
2025-03-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-27 03:42:00+10:00,-1.0,loss
2025-03-28,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-03-29 03:40:00+10:00,0.8728,win
2025-04-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-02 03:39:00+10:00,-1.0,loss
2025-04-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-03 06:13:00+10:00,-1.0,loss
2025-04-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-05 03:35:00+10:00,0.9709,win
2025-04-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-08 03:36:00+10:00,0.9795,win
2025-04-09,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-10 03:35:00+10:00,0.9918,win
2025-04-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-22 04:31:00+10:00,-1.0,loss
2025-04-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-04-24 03:56:00+10:00,-1.0,loss
2025-05-08,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-09 04:35:00+10:00,-1.0,loss
2025-05-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-13 03:47:00+10:00,-1.0,loss
2025-05-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-14 03:36:00+10:00,-1.0,loss
2025-05-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-20 03:35:00+10:00,-1.0,loss
2025-05-21,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-22 03:38:00+10:00,-1.0,loss
2025-05-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-28 03:40:00+10:00,0.7703,win
2025-05-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-05-31 03:35:00+10:00,-1.0,loss
2025-06-03,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-06-04 03:37:00+10:00,-1.0,loss
2025-06-16,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2025-06-23,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-06-24 03:37:00+10:00,0.9304,win
2025-06-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-06-25 03:40:00+10:00,0.8537,win
2025-06-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-06-27 03:36:00+10:00,-1.0,loss
2025-06-27,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-06-28 03:41:00+10:00,-1.0,loss
2025-07-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-07-02 03:45:00+10:00,0.8685,win
2025-07-14,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-07-15 03:36:00+10:00,-1.0,loss
2025-07-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-07-16 03:35:00+10:00,0.8048,win
2025-07-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-07-18 03:38:00+10:00,0.7274,win
2025-07-21,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2025-08-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-02 04:26:00+10:00,0.9215,win
2025-08-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-05 05:16:00+10:00,0.7609,win
2025-08-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-13 03:46:00+10:00,0.8842,win
2025-08-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-20 03:36:00+10:00,0.817,win
2025-08-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-21 03:36:00+10:00,-1.0,loss
2025-08-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-23 03:45:00+10:00,-1.0,loss
2025-08-28,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-29 03:52:00+10:00,0.846,win
2025-08-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-08-30 03:40:00+10:00,0.8946,win
2025-09-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-03 03:36:00+10:00,-1.0,loss
2025-09-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-05 03:41:00+10:00,0.787,win
2025-09-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-13 03:46:00+10:00,0.7336,win
2025-09-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-16 03:38:00+10:00,0.7981,win
2025-09-16,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-17 03:55:00+10:00,-1.0,loss
2025-09-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-18 03:36:00+10:00,0.8141,win
2025-09-18,IS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2025-09-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-23 03:48:00+10:00,0.8499,win
2025-09-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-25 03:35:00+10:00,-1.0,loss
2025-09-25,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-09-26 04:40:00+10:00,0.9182,win
2025-09-30,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-01 03:35:00+10:00,-1.0,loss
2025-10-01,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-02 04:00:00+10:00,0.8141,win
2025-10-02,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-03 03:41:00+10:00,-1.0,loss
2025-10-06,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-07 03:50:00+10:00,0.7559,win
2025-10-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-11 03:35:00+10:00,-1.0,loss
2025-10-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-14 03:53:00+10:00,-1.0,loss
2025-10-20,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-21 03:36:00+10:00,0.7609,win
2025-10-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-23 03:35:00+10:00,-1.0,loss
2025-10-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-25 03:36:00+10:00,-1.0,loss
2025-10-28,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-10-29 03:35:00+10:00,0.8351,win
2025-11-04,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-11-05 04:44:00+10:00,0.914,win
2025-11-07,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-11-08 04:39:00+10:00,-1.0,loss
2025-11-10,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-11-11 04:36:00+10:00,0.9114,win
2025-11-13,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-11-14 04:45:00+10:00,-1.0,loss
2025-11-24,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-11-25 04:49:00+10:00,-1.0,loss
2025-11-26,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-11-27 05:30:00+10:00,-1.0,loss
2025-12-12,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-12-13 04:40:00+10:00,-1.0,loss
2025-12-15,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-12-16 04:41:00+10:00,0.9291,win
2025-12-17,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-12-18 04:36:00+10:00,-1.0,loss
2025-12-19,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-12-20 05:23:00+10:00,-1.0,loss
2025-12-22,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-12-23 04:41:00+10:00,-1.0,loss
2025-12-29,IS,TAKE_CLEAR_OF_CONGESTION,True,True,2025-12-30 04:35:00+10:00,-1.0,loss
2026-01-02,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-03 04:38:00+10:00,-1.0,loss
2026-01-06,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-07 04:37:00+10:00,0.8555,win
2026-01-07,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-08 04:37:00+10:00,0.883,win
2026-01-08,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-09 04:35:00+10:00,-1.0,loss
2026-01-09,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-10 04:35:00+10:00,0.8781,win
2026-01-14,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-15 04:52:00+10:00,0.9587,win
2026-01-22,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-23 04:49:00+10:00,-1.0,loss
2026-01-26,OOS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2026-01-27,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-28 04:56:00+10:00,-1.0,loss
2026-01-29,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-01-30 04:35:00+10:00,0.9025,win
2026-02-04,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-05 04:57:00+10:00,0.9686,win
2026-02-05,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-06 05:11:00+10:00,0.9388,win
2026-02-09,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-10 04:35:00+10:00,0.9328,win
2026-02-12,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-13 04:35:00+10:00,0.9134,win
2026-02-18,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-19 04:37:00+10:00,-1.0,loss
2026-02-25,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-26 04:39:00+10:00,0.6913,win
2026-02-26,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-02-27 04:36:00+10:00,0.9612,win
2026-03-04,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-05 04:37:00+10:00,-1.0,loss
2026-03-09,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-10 03:54:00+10:00,0.8794,win
2026-03-10,OOS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2026-03-12,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-13 03:35:00+10:00,-1.0,loss
2026-03-16,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-17 04:07:00+10:00,0.8927,win
2026-03-19,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-20 03:52:00+10:00,-1.0,loss
2026-03-20,OOS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2026-03-23,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-24 03:35:00+10:00,0.9643,win
2026-03-26,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-27 03:35:00+10:00,-1.0,loss
2026-03-27,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-03-28 03:35:00+10:00,-1.0,loss
2026-03-31,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-01 03:35:00+10:00,-1.0,loss
2026-04-01,OOS,TAKE_CLEAR_OF_CONGESTION,True,False,,,
2026-04-06,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-07 04:19:00+10:00,0.9269,win
2026-04-08,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-09 03:36:00+10:00,-1.0,loss
2026-04-14,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-15 03:35:00+10:00,-1.0,loss
2026-04-16,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-17 03:42:00+10:00,-1.0,loss
2026-04-23,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-24 03:35:00+10:00,-1.0,loss
2026-04-28,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-04-29 03:35:00+10:00,0.8685,win
2026-04-30,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-05-01 03:42:00+10:00,0.932,win
2026-05-05,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-05-06 03:43:00+10:00,0.8374,win
2026-05-07,OOS,TAKE_CLEAR_OF_CONGESTION,True,True,2026-05-08 03:36:00+10:00,0.9498,win
