symbol,session,rr_target,confirm_bars,checkpoint_min,n_hit,n_total,pct_hit
M2K,BRISBANE_1025,4.0,4,120,110,242,45.5
M2K,BRISBANE_1025,4.0,4,150,125,242,51.7
M2K,BRISBANE_1025,4.0,4,180,134,242,55.4
M2K,BRISBANE_1025,4.0,4,240,153,242,63.2
M2K,BRISBANE_1025,4.0,4,300,170,242,70.2
M2K,BRISBANE_1025,4.0,4,360,187,242,77.3
M2K,BRISBANE_1025,4.0,4,420,209,242,86.4
M2K,BRISBANE_1025,4.0,4,480,223,242,92.1
M2K,BRISBANE_1025,4.0,5,5,0,230,0.0
M2K,BRISBANE_1025,4.0,5,10,3,230,1.3
M2K,BRISBANE_1025,4.0,5,15,8,230,3.5
M2K,BRISBANE_1025,4.0,5,20,15,230,6.5
M2K,BRISBANE_1025,4.0,5,30,19,230,8.3
M2K,BRISBANE_1025,4.0,5,45,38,230,16.5
M2K,BRISBANE_1025,4.0,5,60,48,230,20.9
M2K,BRISBANE_1025,4.0,5,90,70,230,30.4
M2K,BRISBANE_1025,4.0,5,120,88,230,38.3
M2K,BRISBANE_1025,4.0,5,150,100,230,43.5
M2K,BRISBANE_1025,4.0,5,180,110,230,47.8
M2K,BRISBANE_1025,4.0,5,240,131,230,57.0
M2K,BRISBANE_1025,4.0,5,300,145,230,63.0
M2K,BRISBANE_1025,4.0,5,360,160,230,69.6
M2K,BRISBANE_1025,4.0,5,420,187,230,81.3
M2K,BRISBANE_1025,4.0,5,480,202,230,87.8
M2K,CME_PRECLOSE,1.0,1,5,713,1395,51.1
M2K,CME_PRECLOSE,1.0,1,10,1022,1395,73.3
M2K,CME_PRECLOSE,1.0,1,15,1104,1395,79.1
M2K,CME_PRECLOSE,1.0,1,20,1152,1395,82.6
M2K,CME_PRECLOSE,1.0,1,30,1196,1395,85.7
M2K,CME_PRECLOSE,1.0,1,45,1243,1395,89.1
M2K,CME_PRECLOSE,1.0,1,60,1286,1395,92.2
M2K,CME_PRECLOSE,1.0,1,90,1308,1395,93.8
M2K,CME_PRECLOSE,1.0,1,120,1318,1395,94.5
M2K,CME_PRECLOSE,1.0,1,150,1373,1395,98.4
M2K,CME_PRECLOSE,1.0,1,180,1393,1395,99.9
M2K,CME_PRECLOSE,1.0,1,240,1395,1395,100.0
M2K,CME_PRECLOSE,1.0,1,300,1395,1395,100.0
M2K,CME_PRECLOSE,1.0,1,360,1395,1395,100.0
M2K,CME_PRECLOSE,1.0,1,420,1395,1395,100.0
M2K,CME_PRECLOSE,1.0,1,480,1395,1395,100.0
M2K,CME_PRECLOSE,1.0,2,5,92,327,28.1
M2K,CME_PRECLOSE,1.0,2,10,177,327,54.1
M2K,CME_PRECLOSE,1.0,2,15,201,327,61.5
M2K,CME_PRECLOSE,1.0,2,20,217,327,66.4
M2K,CME_PRECLOSE,1.0,2,30,233,327,71.3
M2K,CME_PRECLOSE,1.0,2,45,261,327,79.8
M2K,CME_PRECLOSE,1.0,2,60,281,327,85.9
M2K,CME_PRECLOSE,1.0,2,90,289,327,88.4
M2K,CME_PRECLOSE,1.0,2,120,294,327,89.9
M2K,CME_PRECLOSE,1.0,2,150,320,327,97.9
M2K,CME_PRECLOSE,1.0,2,180,327,327,100.0
M2K,CME_PRECLOSE,1.0,2,240,327,327,100.0
M2K,CME_PRECLOSE,1.0,2,300,327,327,100.0
M2K,CME_PRECLOSE,1.0,2,360,327,327,100.0
M2K,CME_PRECLOSE,1.0,2,420,327,327,100.0
M2K,CME_PRECLOSE,1.0,2,480,327,327,100.0
M2K,CME_PRECLOSE,1.0,3,5,72,262,27.5
M2K,CME_PRECLOSE,1.0,3,10,132,262,50.4
M2K,CME_PRECLOSE,1.0,3,15,148,262,56.5
M2K,CME_PRECLOSE,1.0,3,20,155,262,59.2
M2K,CME_PRECLOSE,1.0,3,30,178,262,67.9
M2K,CME_PRECLOSE,1.0,3,45,198,262,75.6
M2K,CME_PRECLOSE,1.0,3,60,218,262,83.2
M2K,CME_PRECLOSE,1.0,3,90,223,262,85.1
M2K,CME_PRECLOSE,1.0,3,120,229,262,87.4
M2K,CME_PRECLOSE,1.0,3,150,257,262,98.1
M2K,CME_PRECLOSE,1.0,3,180,262,262,100.0
M2K,CME_PRECLOSE,1.0,3,240,262,262,100.0
M2K,CME_PRECLOSE,1.0,3,300,262,262,100.0
M2K,CME_PRECLOSE,1.0,3,360,262,262,100.0
M2K,CME_PRECLOSE,1.0,3,420,262,262,100.0
M2K,CME_PRECLOSE,1.0,3,480,262,262,100.0
M2K,CME_PRECLOSE,1.0,4,5,64,218,29.4
M2K,CME_PRECLOSE,1.0,4,10,95,218,43.6
M2K,CME_PRECLOSE,1.0,4,15,106,218,48.6
M2K,CME_PRECLOSE,1.0,4,20,115,218,52.8
M2K,CME_PRECLOSE,1.0,4,30,127,218,58.3
M2K,CME_PRECLOSE,1.0,4,45,145,218,66.5
M2K,CME_PRECLOSE,1.0,4,60,164,218,75.2
M2K,CME_PRECLOSE,1.0,4,90,170,218,78.0
M2K,CME_PRECLOSE,1.0,4,120,176,218,80.7
M2K,CME_PRECLOSE,1.0,4,150,211,218,96.8
M2K,CME_PRECLOSE,1.0,4,180,217,218,99.5
M2K,CME_PRECLOSE,1.0,4,240,218,218,100.0
M2K,CME_PRECLOSE,1.0,4,300,218,218,100.0
M2K,CME_PRECLOSE,1.0,4,360,218,218,100.0
M2K,CME_PRECLOSE,1.0,4,420,218,218,100.0
M2K,CME_PRECLOSE,1.0,4,480,218,218,100.0
M2K,CME_PRECLOSE,1.0,5,5,33,172,19.2
M2K,CME_PRECLOSE,1.0,5,10,51,172,29.7
M2K,CME_PRECLOSE,1.0,5,15,61,172,35.5
M2K,CME_PRECLOSE,1.0,5,20,70,172,40.7
M2K,CME_PRECLOSE,1.0,5,30,88,172,51.2
M2K,CME_PRECLOSE,1.0,5,45,103,172,59.9
M2K,CME_PRECLOSE,1.0,5,60,119,172,69.2
M2K,CME_PRECLOSE,1.0,5,90,125,172,72.7
M2K,CME_PRECLOSE,1.0,5,120,132,172,76.7
M2K,CME_PRECLOSE,1.0,5,150,164,172,95.3
M2K,CME_PRECLOSE,1.0,5,180,172,172,100.0
M2K,CME_PRECLOSE,1.0,5,240,172,172,100.0
M2K,CME_PRECLOSE,1.0,5,300,172,172,100.0
M2K,CME_PRECLOSE,1.0,5,360,172,172,100.0
M2K,CME_PRECLOSE,1.0,5,420,172,172,100.0
M2K,CME_PRECLOSE,1.0,5,480,172,172,100.0
M2K,CME_PRECLOSE,1.5,1,5,335,912,36.7
M2K,CME_PRECLOSE,1.5,1,10,584,912,64.0
M2K,CME_PRECLOSE,1.5,1,15,628,912,68.9
M2K,CME_PRECLOSE,1.5,1,20,662,912,72.6
M2K,CME_PRECLOSE,1.5,1,30,702,912,77.0
M2K,CME_PRECLOSE,1.5,1,45,763,912,83.7
M2K,CME_PRECLOSE,1.5,1,60,819,912,89.8
M2K,CME_PRECLOSE,1.5,1,90,828,912,90.8
M2K,CME_PRECLOSE,1.5,1,120,830,912,91.0
M2K,CME_PRECLOSE,1.5,1,150,889,912,97.5
M2K,CME_PRECLOSE,1.5,1,180,911,912,99.9
M2K,CME_PRECLOSE,1.5,1,240,912,912,100.0
M2K,CME_PRECLOSE,1.5,1,300,912,912,100.0
M2K,CME_PRECLOSE,1.5,1,360,912,912,100.0
M2K,CME_PRECLOSE,1.5,1,420,912,912,100.0
M2K,CME_PRECLOSE,1.5,1,480,912,912,100.0
M2K,CME_PRECLOSE,1.5,2,5,33,164,20.1
M2K,CME_PRECLOSE,1.5,2,10,64,164,39.0
M2K,CME_PRECLOSE,1.5,2,15,73,164,44.5
M2K,CME_PRECLOSE,1.5,2,20,77,164,47.0
M2K,CME_PRECLOSE,1.5,2,30,92,164,56.1
M2K,CME_PRECLOSE,1.5,2,45,109,164,66.5
M2K,CME_PRECLOSE,1.5,2,60,124,164,75.6
M2K,CME_PRECLOSE,1.5,2,90,133,164,81.1
M2K,CME_PRECLOSE,1.5,2,120,134,164,81.7
M2K,CME_PRECLOSE,1.5,2,150,157,164,95.7
M2K,CME_PRECLOSE,1.5,2,180,163,164,99.4
M2K,CME_PRECLOSE,1.5,2,240,164,164,100.0
M2K,CME_PRECLOSE,1.5,2,300,164,164,100.0
M2K,CME_PRECLOSE,1.5,2,360,164,164,100.0
M2K,CME_PRECLOSE,1.5,2,420,164,164,100.0
M2K,CME_PRECLOSE,1.5,2,480,164,164,100.0
M2K,CME_PRECLOSE,1.5,3,5,15,121,12.4
M2K,CME_PRECLOSE,1.5,3,10,49,121,40.5
M2K,CME_PRECLOSE,1.5,3,15,57,121,47.1
M2K,CME_PRECLOSE,1.5,3,20,58,121,47.9
M2K,CME_PRECLOSE,1.5,3,30,66,121,54.5
M2K,CME_PRECLOSE,1.5,3,45,78,121,64.5
M2K,CME_PRECLOSE,1.5,3,60,90,121,74.4
M2K,CME_PRECLOSE,1.5,3,90,95,121,78.5
M2K,CME_PRECLOSE,1.5,3,120,98,121,81.0
M2K,CME_PRECLOSE,1.5,3,150,113,121,93.4
M2K,CME_PRECLOSE,1.5,3,180,120,121,99.2
M2K,CME_PRECLOSE,1.5,3,240,121,121,100.0
M2K,CME_PRECLOSE,1.5,3,300,121,121,100.0
M2K,CME_PRECLOSE,1.5,3,360,121,121,100.0
M2K,CME_PRECLOSE,1.5,3,420,121,121,100.0
M2K,CME_PRECLOSE,1.5,3,480,121,121,100.0
M2K,CME_PRECLOSE,1.5,4,5,14,89,15.7
M2K,CME_PRECLOSE,1.5,4,10,24,89,27.0
M2K,CME_PRECLOSE,1.5,4,15,34,89,38.2
M2K,CME_PRECLOSE,1.5,4,20,38,89,42.7
M2K,CME_PRECLOSE,1.5,4,30,44,89,49.4
M2K,CME_PRECLOSE,1.5,4,45,57,89,64.0
M2K,CME_PRECLOSE,1.5,4,60,64,89,71.9
M2K,CME_PRECLOSE,1.5,4,90,69,89,77.5
M2K,CME_PRECLOSE,1.5,4,120,71,89,79.8
M2K,CME_PRECLOSE,1.5,4,150,85,89,95.5
M2K,CME_PRECLOSE,1.5,4,180,89,89,100.0
M2K,CME_PRECLOSE,1.5,4,240,89,89,100.0
M2K,CME_PRECLOSE,1.5,4,300,89,89,100.0
M2K,CME_PRECLOSE,1.5,4,360,89,89,100.0
M2K,CME_PRECLOSE,1.5,4,420,89,89,100.0
M2K,CME_PRECLOSE,1.5,4,480,89,89,100.0
M2K,CME_PRECLOSE,1.5,5,5,14,67,20.9
M2K,CME_PRECLOSE,1.5,5,10,19,67,28.4
M2K,CME_PRECLOSE,1.5,5,15,25,67,37.3
M2K,CME_PRECLOSE,1.5,5,20,29,67,43.3
M2K,CME_PRECLOSE,1.5,5,30,32,67,47.8
M2K,CME_PRECLOSE,1.5,5,45,40,67,59.7
M2K,CME_PRECLOSE,1.5,5,60,48,67,71.6
M2K,CME_PRECLOSE,1.5,5,90,49,67,73.1
M2K,CME_PRECLOSE,1.5,5,120,50,67,74.6
M2K,CME_PRECLOSE,1.5,5,150,65,67,97.0
M2K,CME_PRECLOSE,1.5,5,180,67,67,100.0
M2K,CME_PRECLOSE,1.5,5,240,67,67,100.0
M2K,CME_PRECLOSE,1.5,5,300,67,67,100.0
M2K,CME_PRECLOSE,1.5,5,360,67,67,100.0
M2K,CME_PRECLOSE,1.5,5,420,67,67,100.0
M2K,CME_PRECLOSE,1.5,5,480,67,67,100.0
M2K,CME_PRECLOSE,2.0,1,5,126,564,22.3
M2K,CME_PRECLOSE,2.0,1,10,286,564,50.7
M2K,CME_PRECLOSE,2.0,1,15,325,564,57.6
M2K,CME_PRECLOSE,2.0,1,20,352,564,62.4
M2K,CME_PRECLOSE,2.0,1,30,382,564,67.7
M2K,CME_PRECLOSE,2.0,1,45,421,564,74.6
M2K,CME_PRECLOSE,2.0,1,60,474,564,84.0
M2K,CME_PRECLOSE,2.0,1,90,493,564,87.4
M2K,CME_PRECLOSE,2.0,1,120,495,564,87.8
M2K,CME_PRECLOSE,2.0,1,150,547,564,97.0
M2K,CME_PRECLOSE,2.0,1,180,564,564,100.0
M2K,CME_PRECLOSE,2.0,1,240,564,564,100.0
M2K,CME_PRECLOSE,2.0,1,300,564,564,100.0
M2K,CME_PRECLOSE,2.0,1,360,564,564,100.0
M2K,CME_PRECLOSE,2.0,1,420,564,564,100.0
M2K,CME_PRECLOSE,2.0,1,480,564,564,100.0
M2K,CME_PRECLOSE,2.0,2,5,8,75,10.7
M2K,CME_PRECLOSE,2.0,2,10,25,75,33.3
M2K,CME_PRECLOSE,2.0,2,15,32,75,42.7
M2K,CME_PRECLOSE,2.0,2,20,36,75,48.0
M2K,CME_PRECLOSE,2.0,2,30,39,75,52.0
M2K,CME_PRECLOSE,2.0,2,45,44,75,58.7
M2K,CME_PRECLOSE,2.0,2,60,55,75,73.3
M2K,CME_PRECLOSE,2.0,2,90,60,75,80.0
M2K,CME_PRECLOSE,2.0,2,120,60,75,80.0
M2K,CME_PRECLOSE,2.0,2,150,72,75,96.0
M2K,CME_PRECLOSE,2.0,2,180,75,75,100.0
M2K,CME_PRECLOSE,2.0,2,240,75,75,100.0
M2K,CME_PRECLOSE,2.0,2,300,75,75,100.0
M2K,CME_PRECLOSE,2.0,2,360,75,75,100.0
M2K,CME_PRECLOSE,2.0,2,420,75,75,100.0
M2K,CME_PRECLOSE,2.0,2,480,75,75,100.0
M2K,CME_PRECLOSE,2.0,3,5,8,58,13.8
M2K,CME_PRECLOSE,2.0,3,10,21,58,36.2
M2K,CME_PRECLOSE,2.0,3,15,23,58,39.7
M2K,CME_PRECLOSE,2.0,3,20,28,58,48.3
M2K,CME_PRECLOSE,2.0,3,30,29,58,50.0
M2K,CME_PRECLOSE,2.0,3,45,35,58,60.3
M2K,CME_PRECLOSE,2.0,3,60,41,58,70.7
M2K,CME_PRECLOSE,2.0,3,90,45,58,77.6
M2K,CME_PRECLOSE,2.0,3,120,46,58,79.3
M2K,CME_PRECLOSE,2.0,3,150,54,58,93.1
M2K,CME_PRECLOSE,2.0,3,180,58,58,100.0
M2K,CME_PRECLOSE,2.0,3,240,58,58,100.0
M2K,CME_PRECLOSE,2.0,3,300,58,58,100.0
M2K,CME_PRECLOSE,2.0,3,360,58,58,100.0
M2K,CME_PRECLOSE,2.0,3,420,58,58,100.0
M2K,CME_PRECLOSE,2.0,3,480,58,58,100.0
M2K,CME_PRECLOSE,2.0,4,5,5,34,14.7
M2K,CME_PRECLOSE,2.0,4,10,10,34,29.4
M2K,CME_PRECLOSE,2.0,4,15,11,34,32.4
M2K,CME_PRECLOSE,2.0,4,20,14,34,41.2
M2K,CME_PRECLOSE,2.0,4,30,18,34,52.9
M2K,CME_PRECLOSE,2.0,4,45,20,34,58.8
M2K,CME_PRECLOSE,2.0,4,60,24,34,70.6
M2K,CME_PRECLOSE,2.0,4,90,27,34,79.4
M2K,CME_PRECLOSE,2.0,4,120,27,34,79.4
M2K,CME_PRECLOSE,2.0,4,150,31,34,91.2
M2K,CME_PRECLOSE,2.0,4,180,34,34,100.0
M2K,CME_PRECLOSE,2.0,4,240,34,34,100.0
M2K,CME_PRECLOSE,2.0,4,300,34,34,100.0
M2K,CME_PRECLOSE,2.0,4,360,34,34,100.0
M2K,CME_PRECLOSE,2.0,4,420,34,34,100.0
M2K,CME_PRECLOSE,2.0,4,480,34,34,100.0
M2K,CME_PRECLOSE,2.0,5,5,3,30,10.0
M2K,CME_PRECLOSE,2.0,5,10,6,30,20.0
M2K,CME_PRECLOSE,2.0,5,15,8,30,26.7
M2K,CME_PRECLOSE,2.0,5,20,10,30,33.3
M2K,CME_PRECLOSE,2.0,5,30,11,30,36.7
M2K,CME_PRECLOSE,2.0,5,45,16,30,53.3
M2K,CME_PRECLOSE,2.0,5,60,18,30,60.0
M2K,CME_PRECLOSE,2.0,5,90,19,30,63.3
M2K,CME_PRECLOSE,2.0,5,120,21,30,70.0
M2K,CME_PRECLOSE,2.0,5,150,29,30,96.7
M2K,CME_PRECLOSE,2.0,5,180,30,30,100.0
M2K,CME_PRECLOSE,2.0,5,240,30,30,100.0
M2K,CME_PRECLOSE,2.0,5,300,30,30,100.0
M2K,CME_PRECLOSE,2.0,5,360,30,30,100.0
M2K,CME_PRECLOSE,2.0,5,420,30,30,100.0
M2K,CME_PRECLOSE,2.0,5,480,30,30,100.0
M2K,CME_PRECLOSE,2.5,1,5,44,338,13.0
M2K,CME_PRECLOSE,2.5,1,10,145,338,42.9
M2K,CME_PRECLOSE,2.5,1,15,175,338,51.8
M2K,CME_PRECLOSE,2.5,1,20,192,338,56.8
M2K,CME_PRECLOSE,2.5,1,30,209,338,61.8
M2K,CME_PRECLOSE,2.5,1,45,225,338,66.6
M2K,CME_PRECLOSE,2.5,1,60,254,338,75.1
M2K,CME_PRECLOSE,2.5,1,90,275,338,81.4
M2K,CME_PRECLOSE,2.5,1,120,275,338,81.4
M2K,CME_PRECLOSE,2.5,1,150,321,338,95.0
M2K,CME_PRECLOSE,2.5,1,180,335,338,99.1
M2K,CME_PRECLOSE,2.5,1,240,338,338,100.0
M2K,CME_PRECLOSE,2.5,1,300,338,338,100.0
M2K,CME_PRECLOSE,2.5,1,360,338,338,100.0
M2K,CME_PRECLOSE,2.5,1,420,338,338,100.0
M2K,CME_PRECLOSE,2.5,1,480,338,338,100.0
M2K,CME_PRECLOSE,2.5,2,5,5,37,13.5
M2K,CME_PRECLOSE,2.5,2,10,9,37,24.3
M2K,CME_PRECLOSE,2.5,2,15,11,37,29.7
M2K,CME_PRECLOSE,2.5,2,20,14,37,37.8
M2K,CME_PRECLOSE,2.5,2,30,15,37,40.5
M2K,CME_PRECLOSE,2.5,2,45,18,37,48.6
M2K,CME_PRECLOSE,2.5,2,60,24,37,64.9
M2K,CME_PRECLOSE,2.5,2,90,27,37,73.0
M2K,CME_PRECLOSE,2.5,2,120,27,37,73.0
M2K,CME_PRECLOSE,2.5,2,150,36,37,97.3
M2K,CME_PRECLOSE,2.5,2,180,37,37,100.0
M2K,CME_PRECLOSE,2.5,2,240,37,37,100.0
M2K,CME_PRECLOSE,2.5,2,300,37,37,100.0
M2K,CME_PRECLOSE,2.5,2,360,37,37,100.0
M2K,CME_PRECLOSE,2.5,2,420,37,37,100.0
M2K,CME_PRECLOSE,2.5,2,480,37,37,100.0
M2K,CME_PRECLOSE,2.5,3,5,0,30,0.0
M2K,CME_PRECLOSE,2.5,3,10,4,30,13.3
M2K,CME_PRECLOSE,2.5,3,15,9,30,30.0
M2K,CME_PRECLOSE,2.5,3,20,10,30,33.3
M2K,CME_PRECLOSE,2.5,3,30,12,30,40.0
M2K,CME_PRECLOSE,2.5,3,45,16,30,53.3
M2K,CME_PRECLOSE,2.5,3,60,20,30,66.7
M2K,CME_PRECLOSE,2.5,3,90,24,30,80.0
M2K,CME_PRECLOSE,2.5,3,120,24,30,80.0
M2K,CME_PRECLOSE,2.5,3,150,29,30,96.7
M2K,CME_PRECLOSE,2.5,3,180,30,30,100.0
M2K,CME_PRECLOSE,2.5,3,240,30,30,100.0
M2K,CME_PRECLOSE,2.5,3,300,30,30,100.0
M2K,CME_PRECLOSE,2.5,3,360,30,30,100.0
M2K,CME_PRECLOSE,2.5,3,420,30,30,100.0
M2K,CME_PRECLOSE,2.5,3,480,30,30,100.0
M2K,CME_PRECLOSE,2.5,4,5,1,14,7.1
M2K,CME_PRECLOSE,2.5,4,10,2,14,14.3
M2K,CME_PRECLOSE,2.5,4,15,4,14,28.6
M2K,CME_PRECLOSE,2.5,4,20,5,14,35.7
M2K,CME_PRECLOSE,2.5,4,30,8,14,57.1
M2K,CME_PRECLOSE,2.5,4,45,9,14,64.3
M2K,CME_PRECLOSE,2.5,4,60,12,14,85.7
M2K,CME_PRECLOSE,2.5,4,90,12,14,85.7
M2K,CME_PRECLOSE,2.5,4,120,12,14,85.7
M2K,CME_PRECLOSE,2.5,4,150,14,14,100.0
M2K,CME_PRECLOSE,2.5,4,180,14,14,100.0
M2K,CME_PRECLOSE,2.5,4,240,14,14,100.0
M2K,CME_PRECLOSE,2.5,4,300,14,14,100.0
M2K,CME_PRECLOSE,2.5,4,360,14,14,100.0
M2K,CME_PRECLOSE,2.5,4,420,14,14,100.0
M2K,CME_PRECLOSE,2.5,4,480,14,14,100.0
M2K,CME_PRECLOSE,2.5,5,5,0,10,0.0
M2K,CME_PRECLOSE,2.5,5,10,3,10,30.0
M2K,CME_PRECLOSE,2.5,5,15,5,10,50.0
M2K,CME_PRECLOSE,2.5,5,20,5,10,50.0
M2K,CME_PRECLOSE,2.5,5,30,7,10,70.0
M2K,CME_PRECLOSE,2.5,5,45,7,10,70.0
M2K,CME_PRECLOSE,2.5,5,60,9,10,90.0
M2K,CME_PRECLOSE,2.5,5,90,9,10,90.0
M2K,CME_PRECLOSE,2.5,5,120,9,10,90.0
M2K,CME_PRECLOSE,2.5,5,150,10,10,100.0
M2K,CME_PRECLOSE,2.5,5,180,10,10,100.0
M2K,CME_PRECLOSE,2.5,5,240,10,10,100.0
M2K,CME_PRECLOSE,2.5,5,300,10,10,100.0
M2K,CME_PRECLOSE,2.5,5,360,10,10,100.0
M2K,CME_PRECLOSE,2.5,5,420,10,10,100.0
M2K,CME_PRECLOSE,2.5,5,480,10,10,100.0
M2K,CME_PRECLOSE,3.0,1,5,19,206,9.2
M2K,CME_PRECLOSE,3.0,1,10,69,206,33.5
M2K,CME_PRECLOSE,3.0,1,15,90,206,43.7
M2K,CME_PRECLOSE,3.0,1,20,101,206,49.0
M2K,CME_PRECLOSE,3.0,1,30,120,206,58.3
M2K,CME_PRECLOSE,3.0,1,45,133,206,64.6
M2K,CME_PRECLOSE,3.0,1,60,145,206,70.4
M2K,CME_PRECLOSE,3.0,1,90,159,206,77.2
M2K,CME_PRECLOSE,3.0,1,120,160,206,77.7
M2K,CME_PRECLOSE,3.0,1,150,195,206,94.7
M2K,CME_PRECLOSE,3.0,1,180,205,206,99.5
M2K,CME_PRECLOSE,3.0,1,240,206,206,100.0
M2K,CME_PRECLOSE,3.0,1,300,206,206,100.0
M2K,CME_PRECLOSE,3.0,1,360,206,206,100.0
M2K,CME_PRECLOSE,3.0,1,420,206,206,100.0
M2K,CME_PRECLOSE,3.0,1,480,206,206,100.0
M2K,CME_PRECLOSE,3.0,2,5,0,19,0.0
M2K,CME_PRECLOSE,3.0,2,10,2,19,10.5
M2K,CME_PRECLOSE,3.0,2,15,4,19,21.1
M2K,CME_PRECLOSE,3.0,2,20,5,19,26.3
M2K,CME_PRECLOSE,3.0,2,30,7,19,36.8
M2K,CME_PRECLOSE,3.0,2,45,10,19,52.6
M2K,CME_PRECLOSE,3.0,2,60,12,19,63.2
M2K,CME_PRECLOSE,3.0,2,90,13,19,68.4
M2K,CME_PRECLOSE,3.0,2,120,13,19,68.4
M2K,CME_PRECLOSE,3.0,2,150,18,19,94.7
M2K,CME_PRECLOSE,3.0,2,180,19,19,100.0
M2K,CME_PRECLOSE,3.0,2,240,19,19,100.0
M2K,CME_PRECLOSE,3.0,2,300,19,19,100.0
M2K,CME_PRECLOSE,3.0,2,360,19,19,100.0
M2K,CME_PRECLOSE,3.0,2,420,19,19,100.0
M2K,CME_PRECLOSE,3.0,2,480,19,19,100.0
M2K,CME_PRECLOSE,3.0,3,5,0,14,0.0
M2K,CME_PRECLOSE,3.0,3,10,1,14,7.1
M2K,CME_PRECLOSE,3.0,3,15,4,14,28.6
M2K,CME_PRECLOSE,3.0,3,20,6,14,42.9
M2K,CME_PRECLOSE,3.0,3,30,7,14,50.0
M2K,CME_PRECLOSE,3.0,3,45,8,14,57.1
M2K,CME_PRECLOSE,3.0,3,60,10,14,71.4
M2K,CME_PRECLOSE,3.0,3,90,12,14,85.7
M2K,CME_PRECLOSE,3.0,3,120,12,14,85.7
M2K,CME_PRECLOSE,3.0,3,150,14,14,100.0
M2K,CME_PRECLOSE,3.0,3,180,14,14,100.0
M2K,CME_PRECLOSE,3.0,3,240,14,14,100.0
M2K,CME_PRECLOSE,3.0,3,300,14,14,100.0
M2K,CME_PRECLOSE,3.0,3,360,14,14,100.0
M2K,CME_PRECLOSE,3.0,3,420,14,14,100.0
M2K,CME_PRECLOSE,3.0,3,480,14,14,100.0
M2K,CME_PRECLOSE,3.0,4,5,0,8,0.0
M2K,CME_PRECLOSE,3.0,4,10,0,8,0.0
M2K,CME_PRECLOSE,3.0,4,15,2,8,25.0
M2K,CME_PRECLOSE,3.0,4,20,3,8,37.5
M2K,CME_PRECLOSE,3.0,4,30,5,8,62.5
M2K,CME_PRECLOSE,3.0,4,45,5,8,62.5
M2K,CME_PRECLOSE,3.0,4,60,6,8,75.0
M2K,CME_PRECLOSE,3.0,4,90,7,8,87.5
M2K,CME_PRECLOSE,3.0,4,120,7,8,87.5
M2K,CME_PRECLOSE,3.0,4,150,8,8,100.0
M2K,CME_PRECLOSE,3.0,4,180,8,8,100.0
M2K,CME_PRECLOSE,3.0,4,240,8,8,100.0
M2K,CME_PRECLOSE,3.0,4,300,8,8,100.0
M2K,CME_PRECLOSE,3.0,4,360,8,8,100.0
M2K,CME_PRECLOSE,3.0,4,420,8,8,100.0
M2K,CME_PRECLOSE,3.0,4,480,8,8,100.0
M2K,CME_PRECLOSE,3.0,5,5,0,7,0.0
M2K,CME_PRECLOSE,3.0,5,10,0,7,0.0
M2K,CME_PRECLOSE,3.0,5,15,2,7,28.6
M2K,CME_PRECLOSE,3.0,5,20,3,7,42.9
M2K,CME_PRECLOSE,3.0,5,30,5,7,71.4
M2K,CME_PRECLOSE,3.0,5,45,5,7,71.4
M2K,CME_PRECLOSE,3.0,5,60,6,7,85.7
M2K,CME_PRECLOSE,3.0,5,90,6,7,85.7
M2K,CME_PRECLOSE,3.0,5,120,6,7,85.7
M2K,CME_PRECLOSE,3.0,5,150,6,7,85.7
M2K,CME_PRECLOSE,3.0,5,180,7,7,100.0
M2K,CME_PRECLOSE,3.0,5,240,7,7,100.0
M2K,CME_PRECLOSE,3.0,5,300,7,7,100.0
M2K,CME_PRECLOSE,3.0,5,360,7,7,100.0
M2K,CME_PRECLOSE,3.0,5,420,7,7,100.0
M2K,CME_PRECLOSE,3.0,5,480,7,7,100.0
M2K,CME_PRECLOSE,4.0,1,5,2,82,2.4
M2K,CME_PRECLOSE,4.0,1,10,14,82,17.1
M2K,CME_PRECLOSE,4.0,1,15,25,82,30.5
M2K,CME_PRECLOSE,4.0,1,20,28,82,34.1
M2K,CME_PRECLOSE,4.0,1,30,44,82,53.7
M2K,CME_PRECLOSE,4.0,1,45,51,82,62.2
M2K,CME_PRECLOSE,4.0,1,60,59,82,72.0
M2K,CME_PRECLOSE,4.0,1,90,64,82,78.0
M2K,CME_PRECLOSE,4.0,1,120,64,82,78.0
M2K,CME_PRECLOSE,4.0,1,150,77,82,93.9
M2K,CME_PRECLOSE,4.0,1,180,82,82,100.0
M2K,CME_PRECLOSE,4.0,1,240,82,82,100.0
M2K,CME_PRECLOSE,4.0,1,300,82,82,100.0
M2K,CME_PRECLOSE,4.0,1,360,82,82,100.0
M2K,CME_PRECLOSE,4.0,1,420,82,82,100.0
M2K,CME_PRECLOSE,4.0,1,480,82,82,100.0
M2K,CME_PRECLOSE,4.0,2,5,0,4,0.0
M2K,CME_PRECLOSE,4.0,2,10,1,4,25.0
M2K,CME_PRECLOSE,4.0,2,15,2,4,50.0
M2K,CME_PRECLOSE,4.0,2,20,2,4,50.0
M2K,CME_PRECLOSE,4.0,2,30,2,4,50.0
M2K,CME_PRECLOSE,4.0,2,45,2,4,50.0
M2K,CME_PRECLOSE,4.0,2,60,3,4,75.0
M2K,CME_PRECLOSE,4.0,2,90,3,4,75.0
M2K,CME_PRECLOSE,4.0,2,120,3,4,75.0
M2K,CME_PRECLOSE,4.0,2,150,4,4,100.0
