leader,follower,symbol,session,entry_model,confirm_bars,rr_target,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,years_pos,years_total,years_pos_ratio,train_uplift,test2025_uplift,n_test_on,n_test_off
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,1,1.0,1238,395,79.0,-0.21908506329113922,-0.4047226571767498,0.1856375938856106,5,5,1.0,0.21242073761085042,0.08163295454545455,77,168
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,2.0,1164,750,150.0,-0.21915706666666665,-0.3354949275362319,0.11633786086956524,4,5,0.8,0.05560844218674413,0.24882627450980407,153,85
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,2,3.0,985,341,68.2,-0.21935366568914955,-0.3484041925465839,0.12905052685743434,3,5,0.6,0.2195469733978772,-0.18618920225624497,73,119
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,3,2.0,1079,492,98.4,-0.21953211382113827,-0.32495212947189095,0.10542001565075268,4,5,0.8,0.07963829554862684,0.2055972435897436,104,120
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E3,1,2.0,1121,548,109.6,-0.21956952554744524,-0.20657085514834206,-0.012998670399103185,1,5,0.2,-0.087550971132526,0.26246906779661017,118,104
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,5,3.0,869,452,90.4,-0.2200579646017699,-0.33904676258992805,0.11898879798815815,3,5,0.6,0.11694155694934,0.2901983585858586,72,99
M2K_CME_OPEN,MES_0900,MES,0900,E1,1,4.0,1218,224,44.8,-0.2202651785714286,-0.3300258551307847,0.10976067655935609,2,4,0.5,0.24844326478149092,-0.4679325000000001,40,205
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,2,1.0,1231,392,78.4,-0.22051096938775513,-0.37730929678188335,0.15679832739412822,5,5,1.0,0.17099202127659596,0.03824432693055457,77,167
MES_US_POST_EQUITY,M2K_CME_CLOSE,M2K,CME_CLOSE,E1,1,1.0,871,406,81.2,-0.2205440886699508,-0.1594722580645161,-0.061071830605434696,1,5,0.2,-0.08513252960722506,0.11777732857292869,107,89
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,5,2.0,966,439,87.8,-0.22138359908883823,-0.3479537001897532,0.12657010110091496,4,5,0.8,0.11060891815991669,0.152227440087146,85,108
MES_CME_OPEN,MES_0900,MES,0900,E0,3,3.0,346,134,19.142857142857142,-0.22152014925373134,-0.22383160377358488,0.0023114545198535397,0,0,,-0.03551994535519126,,21,29
M2K_1100,MES_1100,MES,1100,E3,1,2.5,1193,869,173.8,-0.22165742232451094,-0.3919685185185185,0.17031109619400756,4,5,0.8,0.1480280020834081,0.19577934992041554,173,69
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,4,1.0,1063,515,103.0,-0.2216982524271845,-0.2988496350364964,0.07715138260931192,3,5,0.6,0.03811360967926691,0.19383331101439566,116,103
M2K_1100,MES_1100,MES,1100,E1,3,1.0,1275,1025,205.0,-0.22217463414634145,-0.31290599999999996,0.09073136585365851,3,3,1.0,0.09928193530701751,0.010796183644189439,205,51
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,3.0,1164,750,150.0,-0.2228845333333333,-0.3031106280193237,0.0802260946859904,3,5,0.6,0.01595965973230129,0.16542888888888888,153,85
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,5,3.0,1201,374,74.8,-0.22327433155080212,-0.41736844014510277,0.19409410859430065,5,5,1.0,0.19949522384714524,0.1594862570281124,75,166
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E0,2,4.0,303,136,27.2,-0.22337352941176472,-0.5286820359281438,0.3053085065163791,0,0,,0.37252804117935434,,24,34
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,4,3.0,1209,378,75.6,-0.22351693121693123,-0.43742695547533095,0.21391002425839972,5,5,1.0,0.21891764411027573,0.14712540562248994,75,166
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,4,2.5,1211,380,76.0,-0.22360657894736846,-0.4103825511432009,0.18677597219583242,5,5,1.0,0.20172858236500338,0.1264420401606426,75,166
MES_US_POST_EQUITY,M2K_CME_CLOSE,M2K,CME_CLOSE,E0,1,2.5,686,328,65.6,-0.22363384146341467,-0.27046173184357547,0.0468278903801608,3,5,0.6,-0.0009528490028490322,0.24932659317426753,86,77
M2K_CME_OPEN,M2K_0900,M2K,0900,E0,1,2.5,927,346,69.2,-0.22396184971098265,-0.34181531841652324,0.11785346870554059,3,5,0.6,0.18724489976208805,-0.11203045454545452,66,120
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E0,1,1.5,1246,575,115.0,-0.2240780869565218,-0.21027511177347244,-0.013802975183049349,3,5,0.6,-0.06919327369459824,0.18267034694268736,111,141
M2K_1100,MES_1100,MES,1100,E1,4,2.5,1266,1036,207.2,-0.22412828185328187,-0.4975565217391304,0.2734282398858485,3,3,1.0,0.3215624136265306,0.004786449080768376,206,47
M2K_1100,MES_1100,MES,1100,E1,5,3.0,1258,1043,208.6,-0.22436088207094917,-0.5203534883720929,0.29599260630114377,3,3,1.0,0.3330499139821467,0.04378331054910003,209,42
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,4,2.0,1025,468,93.6,-0.22474764957264956,-0.3377466786355476,0.11299902906289802,4,5,0.8,0.09670501066712794,0.16086129860601614,94,116
MES_CME_OPEN,MES_0900,MES,0900,E3,1,3.0,1578,498,71.14285714285714,-0.22509417670682733,-0.3524275,0.12733332329317268,5,7,0.7142857142857143,0.14951389443305635,-0.06613785714285714,70,160
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,3,1.5,1120,509,101.8,-0.22595697445972496,-0.27635090016366604,0.05039392570394108,4,5,0.8,0.056772894897248266,0.037610362383947354,106,126
MES_0900,MES_1100,MES,1100,E1,1,2.0,1805,895,127.85714285714286,-0.2259822346368715,-0.31681461538461536,0.09083238074774386,5,7,0.7142857142857143,0.06596443451606976,0.2625900424242424,125,132
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E3,1,4.0,1538,775,110.71428571428571,-0.2262487741935484,-0.29615334207077326,0.06990456787722485,3,7,0.42857142857142855,0.07862624539054647,-0.03975133339013376,97,121
M2K_1100,MES_1100,MES,1100,E1,1,4.0,1282,932,186.4,-0.22634141630901286,-0.4913648571428572,0.2650234408338443,4,5,0.8,0.20955330601092892,0.40481661878453046,181,75
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,2,4.0,1135,555,111.0,-0.22647549549549548,-0.28522172413793107,0.05874622864243559,3,5,0.6,0.015450311001753092,0.18432278688524584,122,110
M2K_CME_OPEN,MES_0900,MES,0900,E3,1,3.0,1134,208,41.6,-0.22710913461538462,-0.3514336933045356,0.12432455868915099,2,2,1.0,0.24135897012578614,,35,195
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,1.0,1171,165,33.0,-0.22746909090909093,-0.279782504970179,0.052313414061088054,0,0,,0.1046267353749922,,28,211
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,3,2.5,762,374,74.8,-0.22820427807486632,-0.4231749999999999,0.1949707219251336,5,5,1.0,0.2196140264497408,0.19093819898329698,81,85
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E0,2,1.5,387,178,35.6,-0.22854157303370787,-0.277911004784689,0.04936943175098113,0,1,0.0,0.006068753885780237,,36,39
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E3,1,1.5,783,631,90.14285714285714,-0.22916196513470682,-0.368903947368421,0.1397419822337142,0,0,,0.18983329991952455,,88,15
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E0,1,1.5,1121,538,107.6,-0.22938921933085502,-0.2658720411663808,0.036482821835525786,4,5,0.8,-0.0013530328218243903,0.1888792845578597,119,109
MES_0900,MES_1100,MES,1100,E1,1,1.5,1806,895,127.85714285714286,-0.22976893854748603,-0.27505565312843033,0.0452867145809443,6,7,0.8571428571428571,0.026840168308489287,0.12835927819548884,125,133
M2K_1100,MES_1100,MES,1100,E1,1,1.5,1286,934,186.8,-0.22989657387580298,-0.3815914772727273,0.15169490339692432,4,5,0.8,0.16569404739976673,0.13369704918032782,183,75
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,2,2.0,1155,523,104.6,-0.23008240917782022,-0.3589710443037974,0.12888863512597717,4,5,0.8,0.08946172669556823,0.2971017514710973,107,135
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,1,3.0,916,442,88.4,-0.2302357466063348,-0.41123924050632915,0.18100349389999434,5,5,1.0,0.1850290010414164,0.14617741860465108,86,100
M6E_1800,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,4.0,1042,516,103.2,-0.2303418604651163,-0.3909351711026616,0.16059331063754534,5,5,1.0,0.20303883158586136,0.009220391414141438,99,112
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,4,1.5,1217,386,77.2,-0.23070647668393787,-0.3732783393501805,0.14257186266624264,4,5,0.8,0.14076088824211064,0.1284887920101458,76,166
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,5,1.0,1033,505,101.0,-0.23076455445544553,-0.2938560606060606,0.0630915061506151,3,5,0.6,0.024272090883088182,0.15861983232417326,113,95
M2K_CME_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E1,4,4.0,1243,178,35.6,-0.23086629213483145,-0.20260046948356814,-0.028265822651263317,0,0,,0.09212593069954239,,31,218
M2K_1100,MES_1100,MES,1100,E1,2,1.5,1281,1008,201.6,-0.23136200396825396,-0.3879967032967033,0.15663469932844937,3,3,1.0,0.16849227604195366,0.07511401950539884,198,58
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,3,3.0,849,427,85.4,-0.23172997658079625,-0.43631824644549766,0.2045882698647014,5,5,1.0,0.2818825248868778,0.09488404411764706,80,85
MES_0900,MES_1100,MES,1100,E1,1,3.0,1803,894,127.71428571428571,-0.23217841163310962,-0.30848701870187023,0.07630860706876061,4,7,0.5714285714285714,0.012752713069291488,0.44867930107526877,124,132
M2K_1100,MES_1100,MES,1100,E1,5,2.5,1259,1043,208.6,-0.23242521572387345,-0.480675,0.24824978427612657,2,3,0.6666666666666666,0.3034977673066761,-0.06989207108680791,209,42
MES_0900,MES_1100,MES,1100,E1,1,2.5,1804,894,127.71428571428571,-0.2328003355704698,-0.3421419780219781,0.10934164245150829,6,7,0.8571428571428571,0.06861178350132979,0.37409039589442816,124,132
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,5,1.5,1212,385,77.0,-0.2332451948051948,-0.36515465538089475,0.13190946057569997,5,5,1.0,0.12485846112822302,0.09859058338617624,76,166
MES_0900,MES_1100,MES,1100,E1,1,1.0,1806,895,127.85714285714286,-0.23402189944134075,-0.24068968166849614,0.006667782227155389,4,7,0.5714285714285714,-0.0006353718286123966,0.0087735578947368,125,133
M2K_1100,MES_1100,MES,1100,E1,5,4.0,1256,1041,208.2,-0.23430403458213253,-0.5400516279069768,0.30574759332484425,3,3,1.0,0.31193278849708,0.17329741300366308,208,42
M2K_CME_OPEN,M2K_0900,M2K,0900,E0,1,3.0,927,346,69.2,-0.234506936416185,-0.36729070567986233,0.13278376926367733,3,5,0.6,0.19128170177034498,-0.05781121212121215,66,120
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E0,1,2.0,1088,524,104.8,-0.23507404580152674,-0.29328705673758865,0.058213010936061904,3,5,0.6,0.013096384582562903,0.2578557707828894,118,105
M2K_1100,MES_1100,MES,1100,E1,3,1.5,1274,1024,204.8,-0.23535058593749997,-0.3510336,0.11568301406250003,2,3,0.6666666666666666,0.14088681077694237,-0.010060784313725465,204,51
M2K_1100,MES_1100,MES,1100,E1,2,4.0,1276,1006,201.2,-0.23537445328031809,-0.5395940740740741,0.30421962079375603,3,3,1.0,0.2656934184333633,0.33580169788202346,197,58
M2K_1100,MES_1100,MES,1100,E1,3,2.0,1274,1024,204.8,-0.23572011718750002,-0.3938716,0.15815148281249997,3,3,1.0,0.15481325971177945,0.05306666666666662,204,51
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,3,4.0,1554,783,111.85714285714286,-0.23575696040868452,-0.3171985732814527,0.08144161287276816,5,7,0.7142857142857143,0.1362620376359206,-0.25001281365005007,98,122
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,4,4.0,1524,770,110.0,-0.23622000000000004,-0.28555702917771886,0.049337029177718816,3,7,0.42857142857142855,0.09841176930596277,-0.26205513745704473,97,120
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,1,4.0,1649,830,118.57142857142857,-0.23622168674698793,-0.3008912087912088,0.06466952204422086,4,7,0.5714285714285714,0.09937268567325491,-0.23875924242424235,100,132
M2K_0030,M6E_0030,M6E,0030,E0,1,2.0,1230,450,90.0,-0.23627844444444443,-0.24238846153846152,0.006110017094017095,3,5,0.6,-0.006325479652413313,0.02485885875308197,85,167
M6E_US_POST_EQUITY,M2K_0030,M2K,0030,E1,5,3.0,820,310,62.0,-0.23663806451612904,-0.4799354901960784,0.24329742567994936,4,5,0.8,0.3424364620228257,-0.04959079975007813,66,97
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E1,2,3.0,687,607,86.71428571428571,-0.23749555189456342,-0.74745875,0.5099631981054366,0,0,,,,89,8
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,2,1.5,1189,542,108.4,-0.23801051660516612,-0.3331489953632148,0.09513847875804868,4,5,0.8,0.09503439695550348,0.10195169082125607,108,138
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,1,1.5,1236,393,78.6,-0.2385587786259542,-0.40514365361803084,0.16658487499207664,4,5,0.8,0.17685420756445486,0.11032180451127821,76,168
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,4,2.0,1213,382,76.4,-0.23890549738219893,-0.3836015643802648,0.1446960669980659,4,5,0.8,0.15545626293995862,0.07448453815261052,75,166
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,4.0,976,501,100.2,-0.23903792415169658,-0.5107640000000001,0.27172607584830355,5,5,1.0,0.27146356031946206,0.349638144329897,97,98
M2K_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,4.0,1052,513,102.6,-0.2391157894736842,-0.2871358070500928,0.048020017576408586,4,5,0.8,0.05571253313696614,0.017958870751940026,111,101
M2K_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,4,3.0,805,411,82.2,-0.23918126520681265,-0.4602091370558376,0.22102787184902495,4,5,0.8,0.2229939008217967,0.29361243902439027,82,70
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,4,3.0,801,405,81.0,-0.2393466666666667,-0.47040176767676767,0.23105510101010096,5,5,1.0,0.22408688415847555,0.39456447368421055,76,76
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,3,1.0,1164,531,106.2,-0.24033653483992465,-0.28383112164297003,0.04349458680304538,2,5,0.4,0.06321286555817585,-0.025868871315600284,107,130
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,1.5,1164,750,150.0,-0.24047226666666666,-0.3416086956521739,0.10113642898550723,5,5,1.0,0.035741781970649866,0.30749098039215683,153,85
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,2.5,1164,750,150.0,-0.24122253333333332,-0.31175410628019323,0.07053157294685991,4,5,0.8,0.014205939364618725,0.16900692810457513,153,85
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,5,3.0,758,384,76.8,-0.24162317708333336,-0.5130529411764706,0.27142976409313724,4,5,0.8,0.21340412669119851,0.6749500000000002,70,70
MES_1000,M2K_US_DATA_OPEN,M2K,US_DATA_OPEN,E1,4,4.0,1046,517,103.4,-0.24180560928433267,-0.28324593572778833,0.04144032644345566,3,5,0.6,0.021762105521322017,0.039592117217422396,109,103
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,5,1.5,976,480,96.0,-0.24280875000000005,-0.32259616935483865,0.0797874193548386,4,5,0.8,0.04907940733299837,0.16619132048242446,109,89
M2K_CME_OPEN,MES_0900,MES,0900,E1,1,3.0,1220,226,45.2,-0.24377433628318582,-0.32214678068410457,0.07837244440091876,2,4,0.5,0.21007325880313263,-0.43796262195121954,40,205
M2K_1100,MES_1100,MES,1100,E1,4,3.0,1265,1035,207.0,-0.24411748792270532,-0.4566778260869565,0.21256033816425118,2,3,0.6666666666666666,0.24388710658759866,-0.017243864903945458,206,47
MES_US_POST_EQUITY,M2K_CME_CLOSE,M2K,CME_CLOSE,E3,1,1.5,712,343,68.6,-0.24411749271137018,-0.2685436314363144,0.024426138724944202,3,5,0.6,0.0010136177136390034,0.16617543693906475,87,73
MES_0900,MES_1100,MES,1100,E3,1,1.5,1668,825,117.85714285714286,-0.2459254545454545,-0.27899015421115064,0.03306469966569614,5,7,0.7142857142857143,0.011101169785209475,0.13682454054792653,119,123
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,5,2.5,1204,377,75.4,-0.24736419098143236,-0.4080535671100363,0.16068937612860396,4,5,0.8,0.1630762436593397,0.09238156626506028,75,166
M2K_1100,MES_1100,MES,1100,E1,1,2.0,1285,933,186.6,-0.2486523043944266,-0.42321960227272726,0.17456729787830066,5,5,1.0,0.17728134708663357,0.13250701098901108,182,75
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E0,1,2.5,1070,519,103.8,-0.24881156069364171,-0.3458232304900181,0.0970116697963764,5,5,1.0,0.06756810517509543,0.1955114721485411,116,104
M2K_CME_OPEN,MES_0900,MES,0900,E3,1,4.0,1132,206,41.2,-0.24930776699029134,-0.3263686825053995,0.07706091551510819,1,2,0.5,0.20187096691436648,,35,195
M2K_1100,MES_1100,MES,1100,E1,1,3.0,1284,932,186.4,-0.2495480686695279,-0.41568238636363636,0.16613431769410847,5,5,1.0,0.19031906274943206,0.018938865561694343,181,75
MES_LONDON_OPEN,MES_US_DATA_OPEN,MES,US_DATA_OPEN,E1,5,4.0,1480,752,107.42857142857143,-0.25026981382978725,-0.31409326923076925,0.063823455400982,4,7,0.5714285714285714,0.1116460264866376,-0.239264141599413,94,116
M2K_1100,MES_1100,MES,1100,E3,1,1.5,1193,869,173.8,-0.2509530494821634,-0.3677697530864197,0.11681670360425628,4,5,0.8,0.12020048074044803,0.1288172740219486,173,69
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,5,2.0,939,464,92.8,-0.25114461206896554,-0.36217621052631577,0.11103159845735022,4,5,0.8,0.06714016458998245,0.2492876470588235,102,85
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E3,1,3.0,893,426,85.2,-0.2518816901408451,-0.4025533190578158,0.15067162891697067,5,5,1.0,0.1426281502372564,0.19378637163691226,82,97
M2K_1100,MES_1100,MES,1100,E1,2,2.0,1279,1007,201.4,-0.2535862959285005,-0.45563014705882354,0.20204385113032303,3,3,1.0,0.22403592725839044,0.02340980494601183,198,58
MES_LONDON_OPEN,M2K_LONDON_OPEN,M2K,LONDON_OPEN,E3,1,1.0,1165,751,150.2,-0.2536486018641811,-0.31525,0.061601398135818886,3,5,0.6,0.01739861312691493,0.1908111000763943,154,85
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,2,2.5,1121,506,101.2,-0.25470691699604747,-0.3896417886178862,0.1349348716218387,4,5,0.8,0.07621800423590736,0.3424961535611058,103,131
M2K_1100,MES_1100,MES,1100,E1,2,3.0,1278,1006,201.2,-0.2547318091451292,-0.4494319852941176,0.19470017614898838,3,3,1.0,0.2110624106746833,0.013628417643969895,197,58
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E3,1,2.0,734,605,86.42857142857143,-0.25493917355371903,-0.5457697674418606,0.29083059388814153,0,0,,0.2959647929903668,,87,10
MES_US_POST_EQUITY,M2K_CME_CLOSE,M2K,CME_CLOSE,E1,5,1.0,385,183,36.6,-0.25535846994535516,-0.18969950495049503,-0.06565896499486013,1,1,1.0,-0.11714337768123809,0.07219082352941172,51,50
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,4,1.5,1014,492,98.4,-0.25564308943089437,-0.3298116858237548,0.07416859639286044,4,5,0.8,0.02889669246916815,0.1785463136605994,111,98
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,4,2.5,705,349,69.8,-0.25595329512893983,-0.4821988764044944,0.22624558127555455,5,5,1.0,0.24663761326392897,0.2509420175438596,76,75
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E3,1,3.0,888,435,87.0,-0.25778206896551725,-0.3932865342163355,0.13550446525081827,5,5,1.0,0.14922514068313897,0.14201824425574425,91,88
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,3,2.5,765,368,73.6,-0.2580024456521739,-0.39696574307304794,0.13896329742087404,5,5,1.0,0.1449447230681386,0.08849107379584625,73,93
M2K_0030,M6E_0030,M6E,0030,E1,4,1.0,1114,581,116.2,-0.2583750430292599,-0.27016791744840524,0.011792874419145338,2,5,0.4,0.039628166783954866,-0.07219876714439827,103,126
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,3,1.0,1224,389,77.8,-0.259287146529563,-0.36787077844311383,0.10858363191355086,5,5,1.0,0.12384625560538132,0.008597058363323473,77,166
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,3,2.5,1041,474,94.8,-0.2593757383966245,-0.3559382716049383,0.09656253320831382,4,5,0.8,0.05769078627107599,0.2408378632478632,100,117
M2K_1100,MES_1100,MES,1100,E1,3,4.0,1271,1023,204.6,-0.25954457478005866,-0.4664991935483871,0.20695461876832844,3,3,1.0,0.18716451127819544,0.15233724524292477,203,51
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E1,1,4.0,726,619,88.42857142857143,-0.2601381260096931,-0.8847028037383177,0.6245646777286246,0,0,,0.6538001623376624,,90,8
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,3,1.5,1053,510,102.0,-0.26025568627450985,-0.3531918968692449,0.09293621059473506,4,5,0.8,0.04519200084961761,0.22055005159958713,114,102
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,4,3.0,954,433,86.6,-0.26029769053117785,-0.4348128598848369,0.17451516935365907,5,5,1.0,0.13305275689223062,0.25921537955243523,86,106
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,5,2.0,1206,379,75.8,-0.2625118733509235,-0.3722527206771463,0.1097408473262228,3,5,0.6,0.11279498437448232,0.08340264257028113,75,166
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,2,2.0,1225,386,77.2,-0.2629818652849741,-0.4043735399284863,0.1413916746435122,2,5,0.4,0.17896071428571422,-0.03271193612774437,75,167
MES_1000,M2K_US_POST_EQUITY,M2K,US_POST_EQUITY,E1,1,4.0,971,496,99.2,-0.2631104838709677,-0.4949134736842105,0.23180298981324282,4,5,0.8,0.23315323783359504,0.4580972105263158,95,100
M6E_US_EQUITY_OPEN,MES_US_EQUITY_OPEN,MES,US_EQUITY_OPEN,E1,1,4.0,1042,389,77.8,-0.2634172236503856,-0.3399984686064318,0.07658124495604618,4,5,0.8,0.03248719301674163,0.28586023206751043,79,132
M2K_0030,M6E_0030,M6E,0030,E0,1,2.5,1206,444,88.8,-0.2638907657657658,-0.2515749343832021,-0.012315831382563702,3,5,0.6,-0.04396999093607448,0.10728012269938653,85,163
M2K_CME_OPEN,M2K_0900,M2K,0900,E1,2,3.0,1220,381,76.2,-0.26481889763779526,-0.44474398092967826,0.179925083291883,4,5,0.8,0.18696113095238093,0.10146482235528942,75,167
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,3,1.0,1087,524,104.8,-0.2648761450381679,-0.34078348134991127,0.07590733631174335,4,5,0.8,0.04083561346056136,0.19041043478260863,115,104
M6E_1800,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,5,2.5,664,319,63.8,-0.2652184952978056,-0.4485820289855073,0.1833635336877017,5,5,1.0,0.1646408210001558,0.1962646761133604,65,76
MES_US_DATA_OPEN,M6E_US_EQUITY_OPEN,M6E,US_EQUITY_OPEN,E1,4,2.5,981,446,89.2,-0.2667993273542601,-0.3961685981308411,0.129369270776581,4,5,0.8,0.10604462588908642,0.17184589376915219,89,110
M2K_CME_OPEN,MES_0900,MES,0900,E1,2,3.0,1212,249,49.8,-0.26690120481927704,-0.3102293873312565,0.04332818251197945,2,4,0.5,0.14171356504287547,-0.2957045454545455,44,200
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,2,4.0,974,630,126.0,-0.2672503174603174,-0.2910119186046512,0.023761601144333788,1,5,0.2,0.01872615932876215,-0.04572806440239745,127,67
MES_LONDON_OPEN,M6E_US_DATA_OPEN,M6E,US_DATA_OPEN,E1,2,1.5,1086,522,104.4,-0.26775306513409963,-0.3361367021276595,0.06838363699355987,4,5,0.8,0.03590543398728668,0.17928993710691826,117,106
M2K_1100,MES_1100,MES,1100,E3,1,3.0,1192,868,173.6,-0.26814389400921657,-0.3837861111111111,0.11564221710189454,4,5,0.8,0.10467794041931583,0.10338489214694974,172,69
M2K_0030,M6E_0030,M6E,0030,E1,3,1.0,1174,585,117.0,-0.26822051282051285,-0.3155415959252971,0.04732108310478428,3,5,0.6,0.048153387663478375,0.0686512774806893,99,136
M2K_US_POST_EQUITY,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,1,4.0,1060,616,123.2,-0.2685097402597402,-0.19682027027027027,-0.07168946998946996,0,5,0.0,-0.09762169786652408,-0.021409485407065998,124,84
M2K_CME_OPEN,M2K_0900,M2K,0900,E0,1,4.0,923,342,68.4,-0.2687915204678363,-0.3599449225473322,0.0911534020794959,4,5,0.8,0.10164780324312789,0.04085098484848493,66,120
M2K_1000,MES_US_POST_EQUITY,MES,US_POST_EQUITY,E1,5,4.0,809,394,78.8,-0.26887664974619285,-0.48075590361445786,0.211879253868265,4,5,0.8,0.2721946550868486,-0.04303936708860745,79,80
MES_0900,MES_CME_OPEN,MES,CME_OPEN,E1,1,2.5,752,634,90.57142857142857,-0.26933044164037856,-0.6644550847457626,0.3951246431053841,0,0,,0.43263533591731257,,92,10
MES_1000,M2K_US_EQUITY_OPEN,M2K,US_EQUITY_OPEN,E1,1,3.0,911,440,88.0,-0.26936295454545456,-0.3676685774946922,0.09830562294923761,4,5,0.8,0.1164479771010728,0.11697311827956994,93,93
