sess,om,em,rr,filt,N,ExpR,clt,clp,posyrs,nyrs,oosN,oos
COMEX_SETTLE,15,E1,1.0,ORB_G6,438,0.02364360730593608,0.31010154075103186,0.7571928046529947,2,4,358,-0.05671536312849162
COMEX_SETTLE,15,E1,1.0,ORB_G8,280,0.014247142857142858,0.1502010764917609,0.8811271035637052,3,4,278,0.027988848920863316
COMEX_SETTLE,15,E1,1.5,NO_FILTER,4175,-0.174840502994012,-6.40411299745447,2.4272075603642047e-10,0,4,414,-0.0038352657004830696
COMEX_SETTLE,15,E1,1.5,ORB_G4,964,-0.0028859958506224064,-0.04789287449951574,0.9618480178918094,2,4,404,-0.0020292079207920722
COMEX_SETTLE,15,E1,1.5,ORB_G6,438,0.04235159817351598,0.4610004378471202,0.6458982085759994,2,4,358,0.032256983240223455
COMEX_SETTLE,15,E1,1.5,ORB_G8,280,0.02868714285714286,0.2577258533841638,0.7975307381511805,3,4,278,0.10610431654676257
COMEX_SETTLE,15,E1,2.0,NO_FILTER,4175,-0.1716539880239521,-5.749215601260221,1.2253206375399602e-08,0,4,414,-0.004883333333333357
COMEX_SETTLE,15,E1,2.0,ORB_G4,964,0.029722095435684645,0.44223347609987107,0.6587842024159526,2,4,404,0.0010675742574257343
COMEX_SETTLE,15,E1,2.0,ORB_G6,438,0.08813493150684931,0.8529001327537074,0.3959540060937945,2,4,358,0.03571871508379887
COMEX_SETTLE,15,E1,2.0,ORB_G8,280,0.07429535714285715,0.6036592621770284,0.5484239477507218,4,4,278,0.11315035971223023
COMEX_SETTLE,15,E2,1.0,NO_FILTER,906,-0.15240044150110374,-5.956181690024549,3.692863063718348e-09,0,4,91,-0.0688131868131868
COMEX_SETTLE,15,E2,1.0,ORB_G4,207,0.021671980676328507,0.3745439284787334,0.7083849545752489,2,4,89,-0.06753932584269662
COMEX_SETTLE,15,E2,1.0,ORB_G6,92,0.1282641304347826,1.482491810770682,0.1416643855118836,2,4,79,-0.06406202531645569
COMEX_SETTLE,15,E2,1.0,ORB_G8,59,0.1584135593220339,1.5095810252612079,0.13657922227027788,4,4,63,-0.017323809523809505
COMEX_SETTLE,15,E2,1.5,NO_FILTER,906,-0.1746942604856512,-5.981065282913149,3.1889807394092763e-09,0,4,91,-0.02155714285714287
COMEX_SETTLE,15,E2,1.5,ORB_G4,207,0.02803188405797102,0.42300229114144217,0.6727348371589512,2,4,89,-0.024134831460674154
COMEX_SETTLE,15,E2,1.5,ORB_G6,92,0.12371086956521739,1.2409603900103785,0.21781001903304748,2,4,79,-0.04380253164556962
COMEX_SETTLE,15,E2,1.5,ORB_G8,59,0.12090677966101694,1.0120532311636528,0.3157160976846151,4,4,63,0.00099365079365079
COMEX_SETTLE,15,E2,2.0,NO_FILTER,906,-0.16463763796909495,-5.099119481074375,4.156248385504587e-07,0,4,91,-0.0025109890109889957
COMEX_SETTLE,15,E2,2.0,ORB_G4,207,0.04829951690821257,0.6593274799348985,0.5104218737313293,2,4,89,0.0012348314606741586
COMEX_SETTLE,15,E2,2.0,ORB_G6,92,0.16664347826086956,1.479786857985848,0.14238385693557076,2,4,79,0.024894936708860765
COMEX_SETTLE,15,E2,2.0,ORB_G8,59,0.14844237288135595,1.1098871720636898,0.27162815692292364,4,4,63,0.050452380952380964
COMEX_SETTLE,30,E1,1.0,NO_FILTER,4078,-0.16206262873957822,-7.213059682140133,1.175815755782828e-12,0,4,434,-0.04027926267281105
COMEX_SETTLE,30,E1,1.0,ORB_G4,1495,-0.05601357859531772,-1.48272739822731,0.13910700743471832,1,4,429,-0.049746386946386924
COMEX_SETTLE,30,E1,1.0,ORB_G6,735,-0.0376721088435374,-0.6709968345965416,0.503202278452719,0,4,409,-0.05758068459657703
COMEX_SETTLE,30,E1,1.0,ORB_G8,404,-0.02236930693069307,-0.3046046544257872,0.7613864737819318,3,4,353,-0.024169121813031144
COMEX_SETTLE,30,E1,1.5,NO_FILTER,4078,-0.15558114271701817,-6.134042217899597,1.290922081494962e-09,0,4,434,-0.015529953917050697
COMEX_SETTLE,30,E1,1.5,ORB_G4,1495,-0.022713244147157186,-0.5290372332675747,0.5971374503828248,1,4,429,-0.02557575757575759
COMEX_SETTLE,30,E1,1.5,ORB_G6,735,0.011772517006802706,0.17915569311266596,0.8580449881307384,2,4,409,-0.03437408312958434
COMEX_SETTLE,30,E1,1.5,ORB_G8,404,0.019973019801980196,0.2397237840737641,0.8111018945746034,4,4,353,-0.002545892351274792
COMEX_SETTLE,30,E1,2.0,NO_FILTER,4078,-0.15704830799411476,-5.8570905676518255,6.639593769508353e-09,0,4,434,0.00905391705069123
COMEX_SETTLE,30,E1,2.0,ORB_G4,1495,-0.007362207357859531,-0.15873402716236987,0.8739761166337982,2,4,429,0.0032223776223776154
COMEX_SETTLE,30,E1,2.0,ORB_G6,735,0.04016938775510204,0.5506917836169297,0.5826227679096133,2,4,409,-0.015457457212713917
COMEX_SETTLE,30,E1,2.0,ORB_G8,404,0.030487376237623764,0.3406906033013313,0.7341485209293799,3,4,353,0.012322946175637409
COMEX_SETTLE,30,E2,1.0,NO_FILTER,886,-0.12238555304740405,-5.051391445236187,5.327527351326355e-07,0,4,91,-0.036291208791208784
COMEX_SETTLE,30,E2,1.0,ORB_G4,330,-0.04389939393939393,-1.0744311883763118,0.28341682381026284,0,4,90,-0.04501666666666668
COMEX_SETTLE,30,E2,1.0,ORB_G6,159,0.012490566037735832,0.20711810552855725,0.8361843148275812,3,4,86,-0.04256511627906977
COMEX_SETTLE,30,E2,1.0,ORB_G8,89,0.021202247191011235,0.26666186082228344,0.7903533873645359,3,4,74,-0.006962162162162164
COMEX_SETTLE,30,E2,1.5,NO_FILTER,886,-0.13341817155756208,-4.88948756438669,1.2003935597043153e-06,0,4,91,0.037845054945054954
COMEX_SETTLE,30,E2,1.5,ORB_G4,330,-0.026462424242424256,-0.572201541220691,0.567576215283167,1,4,90,0.025084444444444454
COMEX_SETTLE,30,E2,1.5,ORB_G6,159,0.03884150943396226,0.5558733663240195,0.5790837274421193,2,4,86,0.02030581395348837
COMEX_SETTLE,30,E2,1.5,ORB_G8,89,0.05039550561797754,0.5550729781152947,0.580252976643261,4,4,74,0.04119054054054054
COMEX_SETTLE,30,E2,2.0,NO_FILTER,886,-0.11661343115124154,-3.919065484899038,9.57489996954504e-05,0,4,91,0.06841538461538463
COMEX_SETTLE,30,E2,2.0,ORB_G4,330,0.002124848484848485,0.0418493449740883,0.9666441833953271,2,4,90,0.06182444444444446
COMEX_SETTLE,30,E2,2.0,ORB_G6,159,0.07588050314465407,0.9696722571735574,0.33369192016632593,2,4,86,0.048262790697674425
COMEX_SETTLE,30,E2,2.0,ORB_G8,89,0.10481573033707865,1.0330449356793214,0.3044135862136389,4,4,74,0.06452702702702702
