session,rr,cb,em,tier,n,avg_r,win_rate,t_stat,p_val,p_bh,bh_sig
2300,3.0,5,E1,NESTED_30,375,-0.5139,0.157,-8.731,0.0,0.0,True
2300,3.0,5,E1,SOLO_5,1032,-0.3653,0.211,-9.421,0.0,0.0,True
2300,4.0,1,E0,NESTED_15,245,-0.2176,0.229,-2.326,0.0208,0.023,True
2300,4.0,1,E0,NESTED_30,53,-0.443,0.151,-2.404,0.0198,0.022,True
2300,4.0,1,E0,SOLO_5,2078,-0.2616,0.216,-8.274,0.0,0.0,True
2300,4.0,1,E1,NESTED_15,371,-0.4115,0.164,-5.883,0.0,0.0,True
2300,4.0,1,E1,NESTED_30,102,-0.613,0.098,-5.205,0.0,0.0,True
2300,4.0,1,E1,SOLO_5,1857,-0.3907,0.168,-12.228,0.0,0.0,True
2300,4.0,1,E3,NESTED_15,218,-0.362,0.183,-3.9,0.0001,0.0001,True
2300,4.0,1,E3,NESTED_30,50,-0.5713,0.12,-3.428,0.0012,0.0014,True
2300,4.0,1,E3,SOLO_5,1955,-0.3673,0.182,-11.863,0.0,0.0,True
2300,4.0,2,E0,NESTED_15,90,-0.4964,0.156,-3.93,0.0002,0.0002,True
2300,4.0,2,E0,SOLO_5,738,-0.2231,0.226,-4.115,0.0,0.0,True
2300,4.0,2,E1,NESTED_15,445,-0.4215,0.157,-6.567,0.0,0.0,True
2300,4.0,2,E1,NESTED_30,201,-0.5386,0.119,-6.006,0.0,0.0,True
2300,4.0,2,E1,SOLO_5,1495,-0.3909,0.167,-10.941,0.0,0.0,True
2300,4.0,3,E0,NESTED_15,38,-0.6436,0.105,-3.678,0.0007,0.0008,True
2300,4.0,3,E0,SOLO_5,398,-0.2011,0.221,-2.615,0.0093,0.0105,True
2300,4.0,3,E1,NESTED_15,461,-0.4605,0.143,-7.417,0.0,0.0,True
2300,4.0,3,E1,NESTED_30,261,-0.5606,0.119,-7.443,0.0,0.0,True
2300,4.0,3,E1,SOLO_5,1298,-0.4181,0.156,-10.989,0.0,0.0,True
2300,4.0,4,E0,SOLO_5,259,-0.4753,0.154,-6.066,0.0,0.0,True
2300,4.0,4,E1,NESTED_15,482,-0.4791,0.137,-7.959,0.0,0.0,True
2300,4.0,4,E1,NESTED_30,310,-0.637,0.097,-9.935,0.0,0.0,True
2300,4.0,4,E1,SOLO_5,1127,-0.4207,0.156,-10.33,0.0,0.0,True
2300,4.0,5,E0,SOLO_5,187,-0.4044,0.182,-4.254,0.0,0.0,True
2300,4.0,5,E1,NESTED_15,489,-0.4562,0.143,-7.495,0.0,0.0,True
2300,4.0,5,E1,NESTED_30,353,-0.649,0.093,-11.0,0.0,0.0,True
2300,4.0,5,E1,SOLO_5,992,-0.4223,0.156,-9.763,0.0,0.0,True
US_EQUITY_OPEN,1.0,1,E1,NESTED_15,219,-0.339,0.461,-7.03,0.0,0.0,True
US_EQUITY_OPEN,1.0,1,E1,SOLO_5,840,-0.3313,0.482,-14.218,0.0,0.0,True
US_EQUITY_OPEN,1.0,1,E3,NESTED_15,132,-0.2793,0.5,-4.64,0.0,0.0,True
US_EQUITY_OPEN,1.0,1,E3,SOLO_5,866,-0.3501,0.442,-16.296,0.0,0.0,True
US_EQUITY_OPEN,1.0,2,E1,NESTED_15,282,-0.2471,0.518,-5.658,0.0,0.0,True
US_EQUITY_OPEN,1.0,2,E1,SOLO_5,716,-0.3085,0.49,-11.924,0.0,0.0,True
US_EQUITY_OPEN,1.0,3,E1,NESTED_15,342,-0.2653,0.509,-6.714,0.0,0.0,True
US_EQUITY_OPEN,1.0,3,E1,SOLO_5,608,-0.2803,0.503,-9.8,0.0,0.0,True
US_EQUITY_OPEN,1.0,4,E1,NESTED_15,371,-0.2085,0.542,-5.483,0.0,0.0,True
US_EQUITY_OPEN,1.0,4,E1,SOLO_5,548,-0.2615,0.516,-8.668,0.0,0.0,True
US_EQUITY_OPEN,1.0,5,E1,NESTED_15,386,-0.2296,0.518,-6.087,0.0,0.0,True
US_EQUITY_OPEN,1.0,5,E1,SOLO_5,508,-0.2542,0.52,-8.005,0.0,0.0,True
US_EQUITY_OPEN,1.5,1,E1,NESTED_15,210,-0.3863,0.348,-6.57,0.0,0.0,True
US_EQUITY_OPEN,1.5,1,E1,SOLO_5,826,-0.3078,0.421,-10.735,0.0,0.0,True
US_EQUITY_OPEN,1.5,1,E3,NESTED_15,130,-0.282,0.423,-3.775,0.0002,0.0002,True
US_EQUITY_OPEN,1.5,1,E3,SOLO_5,854,-0.3455,0.422,-13.016,0.0,0.0,True
US_EQUITY_OPEN,1.5,2,E1,NESTED_15,265,-0.3065,0.381,-5.575,0.0,0.0,True
US_EQUITY_OPEN,1.5,2,E1,SOLO_5,702,-0.2708,0.433,-8.447,0.0,0.0,True
US_EQUITY_OPEN,1.5,3,E1,NESTED_15,321,-0.2615,0.414,-5.261,0.0,0.0,True
US_EQUITY_OPEN,1.5,3,E1,SOLO_5,590,-0.2742,0.425,-7.751,0.0,0.0,True
US_EQUITY_OPEN,1.5,4,E1,NESTED_15,345,-0.2382,0.426,-4.94,0.0,0.0,True
US_EQUITY_OPEN,1.5,4,E1,SOLO_5,530,-0.2634,0.43,-6.998,0.0,0.0,True
US_EQUITY_OPEN,1.5,5,E1,NESTED_15,353,-0.2338,0.425,-4.855,0.0,0.0,True
US_EQUITY_OPEN,1.5,5,E1,SOLO_5,493,-0.2409,0.436,-6.078,0.0,0.0,True
US_EQUITY_OPEN,2.0,1,E1,NESTED_15,201,-0.3994,0.289,-5.94,0.0,0.0,True
US_EQUITY_OPEN,2.0,1,E1,SOLO_5,813,-0.2879,0.365,-8.576,0.0,0.0,True
US_EQUITY_OPEN,2.0,1,E3,NESTED_15,128,-0.3464,0.32,-4.034,0.0001,0.0001,True
US_EQUITY_OPEN,2.0,1,E3,SOLO_5,840,-0.3613,0.35,-11.768,0.0,0.0,True
US_EQUITY_OPEN,2.0,2,E1,NESTED_15,242,-0.3599,0.298,-5.627,0.0,0.0,True
US_EQUITY_OPEN,2.0,2,E1,SOLO_5,686,-0.2684,0.366,-7.165,0.0,0.0,True
US_EQUITY_OPEN,2.0,3,E1,NESTED_15,299,-0.3498,0.308,-6.138,0.0,0.0,True
US_EQUITY_OPEN,2.0,3,E1,SOLO_5,573,-0.2479,0.366,-5.9,0.0,0.0,True
US_EQUITY_OPEN,2.0,4,E1,NESTED_15,320,-0.2786,0.338,-4.878,0.0,0.0,True
US_EQUITY_OPEN,2.0,4,E1,SOLO_5,514,-0.2693,0.356,-6.089,0.0,0.0,True
US_EQUITY_OPEN,2.0,5,E1,NESTED_15,332,-0.2721,0.34,-4.829,0.0,0.0,True
US_EQUITY_OPEN,2.0,5,E1,SOLO_5,471,-0.2487,0.363,-5.327,0.0,0.0,True
US_EQUITY_OPEN,2.5,1,E1,NESTED_15,185,-0.4789,0.216,-6.508,0.0,0.0,True
US_EQUITY_OPEN,2.5,1,E1,SOLO_5,791,-0.3049,0.31,-8.107,0.0,0.0,True
US_EQUITY_OPEN,2.5,1,E3,NESTED_15,119,-0.4039,0.261,-4.311,0.0,0.0,True
US_EQUITY_OPEN,2.5,1,E3,SOLO_5,827,-0.3512,0.31,-10.181,0.0,0.0,True
US_EQUITY_OPEN,2.5,2,E1,NESTED_15,231,-0.4572,0.221,-6.739,0.0,0.0,True
US_EQUITY_OPEN,2.5,2,E1,SOLO_5,661,-0.2976,0.303,-7.061,0.0,0.0,True
US_EQUITY_OPEN,2.5,3,E1,NESTED_15,285,-0.3725,0.256,-5.817,0.0,0.0,True
US_EQUITY_OPEN,2.5,3,E1,SOLO_5,554,-0.2736,0.305,-5.773,0.0,0.0,True
US_EQUITY_OPEN,2.5,4,E1,NESTED_15,301,-0.3758,0.252,-6.012,0.0,0.0,True
US_EQUITY_OPEN,2.5,4,E1,SOLO_5,501,-0.2545,0.311,-5.039,0.0,0.0,True
US_EQUITY_OPEN,2.5,5,E1,NESTED_15,307,-0.366,0.257,-5.877,0.0,0.0,True
US_EQUITY_OPEN,2.5,5,E1,SOLO_5,453,-0.2608,0.307,-4.906,0.0,0.0,True
US_EQUITY_OPEN,3.0,1,E1,NESTED_15,178,-0.5257,0.174,-6.737,0.0,0.0,True
US_EQUITY_OPEN,3.0,1,E1,SOLO_5,776,-0.3262,0.263,-7.913,0.0,0.0,True
US_EQUITY_OPEN,3.0,1,E3,NESTED_15,112,-0.4869,0.196,-4.901,0.0,0.0,True
US_EQUITY_OPEN,3.0,1,E3,SOLO_5,816,-0.3477,0.273,-9.122,0.0,0.0,True
US_EQUITY_OPEN,3.0,2,E1,NESTED_15,218,-0.5264,0.17,-7.358,0.0,0.0,True
US_EQUITY_OPEN,3.0,2,E1,SOLO_5,639,-0.3445,0.249,-7.534,0.0,0.0,True
US_EQUITY_OPEN,3.0,3,E1,NESTED_15,266,-0.4976,0.184,-7.603,0.0,0.0,True
US_EQUITY_OPEN,3.0,3,E1,SOLO_5,539,-0.3019,0.256,-5.802,0.0,0.0,True
US_EQUITY_OPEN,3.0,4,E1,NESTED_15,290,-0.4102,0.21,-6.056,0.0,0.0,True
US_EQUITY_OPEN,3.0,4,E1,SOLO_5,480,-0.2952,0.262,-5.376,0.0,0.0,True
US_EQUITY_OPEN,3.0,5,E1,NESTED_15,289,-0.4468,0.197,-6.715,0.0,0.0,True
US_EQUITY_OPEN,3.0,5,E1,SOLO_5,433,-0.3433,0.24,-6.01,0.0,0.0,True
US_EQUITY_OPEN,4.0,1,E1,NESTED_15,165,-0.678,0.097,-8.792,0.0,0.0,True
US_EQUITY_OPEN,4.0,1,E1,SOLO_5,737,-0.3835,0.193,-8.126,0.0,0.0,True
US_EQUITY_OPEN,4.0,1,E3,NESTED_15,104,-0.6401,0.115,-6.471,0.0,0.0,True
US_EQUITY_OPEN,4.0,1,E3,SOLO_5,783,-0.4023,0.203,-9.316,0.0,0.0,True
US_EQUITY_OPEN,4.0,2,E1,NESTED_15,199,-0.7061,0.085,-10.288,0.0,0.0,True
US_EQUITY_OPEN,4.0,2,E1,SOLO_5,599,-0.4382,0.174,-8.634,0.0,0.0,True
US_EQUITY_OPEN,4.0,3,E1,NESTED_15,248,-0.605,0.117,-8.697,0.0,0.0,True
US_EQUITY_OPEN,4.0,3,E1,SOLO_5,499,-0.4296,0.172,-7.573,0.0,0.0,True
US_EQUITY_OPEN,4.0,4,E1,NESTED_15,268,-0.5292,0.134,-7.19,0.0,0.0,True
US_EQUITY_OPEN,4.0,4,E1,SOLO_5,438,-0.4514,0.167,-7.574,0.0,0.0,True
US_EQUITY_OPEN,4.0,5,E1,NESTED_15,267,-0.5663,0.127,-8.057,0.0,0.0,True
US_EQUITY_OPEN,4.0,5,E1,SOLO_5,398,-0.4997,0.148,-8.212,0.0,0.0,True
