strategy_id,orb_label,entry_model,rr_target,confirm_bars,filter_type,regime_n,regime_wr,regime_exp_r,regime_sharpe,regime_maxdd,regime_validated,full_n,full_wr,full_exp_r,full_sharpe,full_maxdd,full_validated,delta_exp_r,delta_sharpe
MGC_1100_E1_RR2.5_CB2_ORB_L3,1100,E1,2.5,2,ORB_L3,60,0.2667,-0.2919,-0.2455,21.2338,False,898,0.2684,-0.3428,-0.3123,312.0564,False,0.0509,0.0668
MGC_1800_E2_RR3.0_CB2_ORB_L2,1800,E2,3.0,2,ORB_L2,33,0.2424,-0.2771,-0.213,15.0,False,730,0.2486,-0.328,-0.2786,240.9198,False,0.0509,0.0656
MGC_2300_E2_RR4.0_CB5_ORB_L4,2300,E2,4.0,5,ORB_L4,74,0.1562,-0.3589,-0.2386,22.9672,False,843,0.1506,-0.4097,-0.2907,280.2488,False,0.0508,0.0521
MGC_1100_E2_RR2.5_CB5_ORB_L8,1100,E2,2.5,5,ORB_L8,192,0.266,-0.2026,-0.152,43.0107,False,1164,0.2785,-0.2532,-0.2083,291.7113,False,0.0506,0.0563
MGC_0030_E3_RR4.0_CB4_ORB_G4,0030,E3,4.0,4,ORB_G4,135,0.1468,-0.3553,-0.2274,41.4261,False,289,0.135,-0.4057,-0.2687,86.9515,False,0.0504,0.0413
MGC_2300_E2_RR1.5_CB5_ORB_G8,2300,E2,1.5,5,ORB_G8,36,0.5,0.19,0.1571,5.6369,True,58,0.48,0.1396,0.1165,6.6369,True,0.0504,0.0406
MGC_0030_E3_RR2.0_CB4_ORB_L6,0030,E3,2.0,4,ORB_L6,136,0.3438,-0.1674,-0.1445,29.9078,False,922,0.3521,-0.2177,-0.203,179.5548,False,0.0503,0.0585
MGC_0900_E1_RR2.5_CB5_ORB_G4,0900,E1,2.5,5,ORB_G4,74,0.3288,0.0545,0.0359,17.3811,True,121,0.3119,0.0042,0.0028,17.3811,False,0.0503,0.0331
MGC_0900_E2_RR2.5_CB4_ORB_G5,0900,E2,2.5,4,ORB_G5,63,0.3651,0.1782,0.1137,13.6361,True,99,0.3478,0.1279,0.0823,13.6361,False,0.0503,0.0314
MGC_2300_E1_RR1.5_CB5_ORB_G8,2300,E1,1.5,5,ORB_G8,36,0.5,0.1903,0.1573,5.6291,True,58,0.48,0.14,0.1168,6.6291,True,0.0503,0.0405
MGC_1800_E2_RR2.0_CB4_ORB_L6,1800,E2,2.0,4,ORB_L6,216,0.3194,-0.1986,-0.1688,49.6379,False,1186,0.3356,-0.2488,-0.2328,294.7393,False,0.0502,0.064
MGC_1800_E3_RR1.5_CB3_ORB_L4,1800,E3,1.5,3,ORB_L4,156,0.391,-0.2794,-0.3081,49.2964,False,1075,0.4175,-0.3296,-0.4083,354.5184,False,0.0502,0.1002
MGC_1800_E2_RR3.0_CB4_ORB_L6,1800,E2,3.0,4,ORB_L6,216,0.2336,-0.2232,-0.1578,55.4355,False,1186,0.2453,-0.2733,-0.2123,322.8589,False,0.0501,0.0545
MGC_1000_E3_RR2.5_CB4_ORB_G3,1000,E3,2.5,4,ORB_G3,126,0.3492,0.043,0.03,16.4711,False,170,0.3314,-0.007,-0.005,16.4711,False,0.05,0.035
MGC_0900_E1_RR1.5_CB2_ORB_G3,0900,E1,1.5,2,ORB_G3,97,0.4742,0.0618,0.0549,6.487,True,157,0.451,0.0119,0.0106,8.4468,False,0.0499,0.0443
MGC_1100_E1_RR1.5_CB2_ORB_L4,1100,E1,1.5,2,ORB_L4,101,0.3861,-0.232,-0.2375,25.9247,False,1025,0.4,-0.2818,-0.316,290.1794,False,0.0498,0.0785
MGC_0030_E2_RR3.0_CB3_ORB_L8,0030,E2,3.0,3,ORB_L8,187,0.1899,-0.347,-0.2561,63.3903,False,1130,0.1889,-0.3967,-0.3152,332.3765,False,0.0497,0.0591
MGC_0030_E3_RR1.5_CB5_ORB_L8,0030,E3,1.5,5,ORB_L8,161,0.3896,-0.1952,-0.1926,34.8733,False,933,0.4031,-0.2449,-0.2634,208.9121,False,0.0497,0.0708
MGC_0900_E1_RR2.5_CB3_ORB_G4,0900,E1,2.5,3,ORB_G4,75,0.3867,0.2384,0.1517,10.0,True,122,0.3717,0.1887,0.1215,10.0,True,0.0497,0.0302
MGC_2300_E3_RR1.0_CB5_ORB_L4,2300,E3,1.0,5,ORB_L4,68,0.4706,-0.2804,-0.3632,20.5464,False,748,0.4718,-0.3301,-0.4598,246.1455,False,0.0497,0.0966
MGC_0030_E1_RR4.0_CB3_ORB_L8,0030,E1,4.0,3,ORB_L8,187,0.1096,-0.5285,-0.3912,77.1613,False,1130,0.1068,-0.5781,-0.4703,445.0923,False,0.0496,0.0791
MGC_0030_E2_RR2.0_CB2_ORB_L6,0030,E2,2.0,2,ORB_L6,163,0.3154,-0.1988,-0.1676,39.5848,False,1101,0.3156,-0.2482,-0.2228,239.7356,False,0.0494,0.0552
MGC_1000_E1_RR2.5_CB4_ORB_L2,1000,E1,2.5,4,ORB_L2,58,0.2931,-0.31,-0.2849,19.7144,False,942,0.2851,-0.3593,-0.3494,339.5348,False,0.0493,0.0645
MGC_1000_E3_RR1.5_CB3_ORB_G2,1000,E3,1.5,3,ORB_G2,180,0.4389,-0.0981,-0.0954,26.3129,False,290,0.4207,-0.1474,-0.1462,46.335,False,0.0493,0.0508
MGC_1800_E1_RR3.0_CB2_ORB_L2,1800,E1,3.0,2,ORB_L2,33,0.2424,-0.2763,-0.2122,15.0,False,730,0.2486,-0.3256,-0.2756,242.1418,False,0.0493,0.0634
MGC_1800_E3_RR3.0_CB3_ORB_L8,1800,E3,3.0,3,ORB_L8,225,0.2311,-0.2877,-0.2195,78.919,False,1180,0.2504,-0.337,-0.2886,395.6534,False,0.0493,0.0691
MGC_1000_E3_RR2.0_CB2_ORB_G2,1000,E3,2.0,2,ORB_G2,188,0.3723,-0.0833,-0.0695,25.3424,False,302,0.3576,-0.1324,-0.113,40.7312,False,0.0491,0.0435
MGC_1800_E3_RR4.0_CB1_ORB_L4,1800,E3,4.0,1,ORB_L4,165,0.1818,-0.3377,-0.2389,69.2911,False,1131,0.1895,-0.3868,-0.3012,436.7227,False,0.0491,0.0623
MGC_1800_E1_RR3.0_CB4_NO_FILTER,1800,E1,3.0,4,NO_FILTER,247,0.2314,-0.2204,-0.1543,61.5669,False,1237,0.2436,-0.2694,-0.207,339.92,False,0.049,0.0527
MGC_2300_E3_RR3.0_CB5_NO_FILTER,2300,E3,3.0,5,NO_FILTER,217,0.235,-0.2163,-0.152,54.0686,False,1046,0.2446,-0.2653,-0.2028,263.9199,False,0.049,0.0508
MGC_0030_E1_RR1.0_CB1_ORB_L3,0030,E1,1.0,1,ORB_L3,43,0.5116,-0.2006,-0.2531,10.9164,False,671,0.5083,-0.2495,-0.3351,166.5623,False,0.0489,0.082
MGC_0900_E1_RR1.5_CB1_ORB_G5,0900,E1,1.5,1,ORB_G5,64,0.5469,0.2379,0.2093,4.0,True,102,0.5204,0.189,0.1646,4.0,True,0.0489,0.0447
MGC_0900_E2_RR4.0_CB3_ORB_G5,0900,E2,4.0,3,ORB_G5,63,0.2222,0.0236,0.0122,20.5794,False,99,0.2111,-0.0252,-0.0133,20.5794,False,0.0488,0.0255
MGC_0900_E1_RR4.0_CB3_ORB_G5,0900,E1,4.0,3,ORB_G5,63,0.2222,0.0242,0.0125,20.5552,False,99,0.2111,-0.0245,-0.0129,20.5552,False,0.0487,0.0254
MGC_1000_E2_RR2.0_CB1_ORB_L2,1000,E2,2.0,1,ORB_L2,59,0.339,-0.3569,-0.3901,23.0214,False,960,0.3385,-0.4056,-0.4791,391.1105,False,0.0487,0.089
MGC_0030_E1_RR1.0_CB4_ORB_L8,0030,E1,1.0,4,ORB_L8,181,0.5058,-0.1246,-0.1431,31.2599,False,1103,0.5075,-0.1732,-0.2109,173.2772,False,0.0486,0.0678
MGC_0900_E2_RR1.5_CB1_ORB_G5,0900,E2,1.5,1,ORB_G5,64,0.5469,0.2379,0.2093,4.0,True,102,0.5204,0.1893,0.1648,4.0,True,0.0486,0.0445
MGC_1800_E2_RR2.5_CB3_ORB_G2,1800,E2,2.5,3,ORB_G2,216,0.2744,-0.1799,-0.1341,45.1505,False,529,0.2654,-0.2285,-0.1772,127.4527,False,0.0486,0.0431
MGC_1100_E2_RR1.5_CB3_ORB_L8,1100,E2,1.5,3,ORB_L8,197,0.3756,-0.2003,-0.193,40.6383,False,1186,0.3988,-0.2488,-0.2658,295.1184,False,0.0485,0.0728
MGC_2300_E3_RR1.0_CB5_ORB_L8,2300,E3,1.0,5,ORB_L8,186,0.4754,-0.2155,-0.2596,40.0028,False,996,0.4904,-0.2639,-0.3459,264.342,False,0.0484,0.0863
MGC_1100_E1_RR3.0_CB5_ORB_L6,1100,E1,3.0,5,ORB_L6,152,0.2333,-0.2115,-0.1471,45.7087,False,1111,0.2452,-0.2598,-0.1979,293.8659,False,0.0483,0.0508
MGC_1800_E1_RR1.0_CB4_ORB_G3,1800,E1,1.0,4,ORB_G3,136,0.5,-0.1088,-0.1214,18.7536,False,238,0.4768,-0.1571,-0.1772,40.0107,False,0.0483,0.0558
MGC_1800_E2_RR4.0_CB3_ORB_G3,1800,E2,4.0,3,ORB_G3,138,0.1374,-0.3961,-0.2606,51.8944,False,241,0.1267,-0.4444,-0.3034,108.7182,False,0.0483,0.0428
MGC_1800_E3_RR1.5_CB3_ORB_G3,1800,E3,1.5,3,ORB_G3,132,0.4242,-0.0894,-0.0837,17.1612,False,232,0.4043,-0.1377,-0.1308,39.901,False,0.0483,0.0471
MGC_2300_E3_RR2.0_CB1_NO_FILTER,2300,E3,2.0,1,NO_FILTER,251,0.3024,-0.2283,-0.1938,63.1353,False,1259,0.3153,-0.2766,-0.2564,342.1533,False,0.0483,0.0626
MGC_2300_E2_RR1.0_CB4_ORB_L6,2300,E2,1.0,4,ORB_L6,158,0.5064,-0.1241,-0.1426,20.7418,False,1053,0.5098,-0.1723,-0.2106,182.529,False,0.0482,0.068
MGC_1800_E1_RR2.5_CB3_ORB_L8,1800,E1,2.5,3,ORB_L8,236,0.2669,-0.2311,-0.1802,58.9777,False,1227,0.2791,-0.2792,-0.2385,341.2905,False,0.0481,0.0583
MGC_1800_E1_RR2.0_CB4_ORB_G5,1800,E1,2.0,4,ORB_G5,51,0.3529,-0.0225,-0.0168,6.9182,False,79,0.3333,-0.0705,-0.0532,14.9792,False,0.048,0.0364
MGC_2300_E3_RR2.0_CB5_NO_FILTER,2300,E3,2.0,5,NO_FILTER,217,0.3254,-0.1788,-0.1501,43.3103,False,1046,0.341,-0.2268,-0.208,231.4352,False,0.048,0.0579
MGC_0900_E1_RR2.5_CB5_ORB_G5,0900,E1,2.5,5,ORB_G5,62,0.3387,0.0951,0.0616,16.4352,True,98,0.3222,0.0473,0.031,16.4352,False,0.0478,0.0306
MGC_1800_E1_RR4.0_CB3_NO_FILTER,1800,E1,4.0,3,NO_FILTER,249,0.1784,-0.2658,-0.1677,73.5047,False,1250,0.1868,-0.3136,-0.2169,393.7658,False,0.0478,0.0492
MGC_1800_E2_RR2.5_CB3_ORB_L8,1800,E2,2.5,3,ORB_L8,236,0.2669,-0.2293,-0.1785,60.7517,False,1227,0.2791,-0.2771,-0.2361,338.766,False,0.0478,0.0576
MGC_0900_E1_RR1.5_CB2_ORB_G4,0900,E1,1.5,2,ORB_G4,76,0.5263,0.1899,0.167,4.0,True,125,0.5041,0.1422,0.1248,4.0,True,0.0477,0.0422
MGC_1800_E1_RR1.0_CB3_ORB_L4,1800,E1,1.0,3,ORB_L4,165,0.4788,-0.2289,-0.2823,42.9662,False,1119,0.5004,-0.2766,-0.3769,310.7668,False,0.0477,0.0946
MGC_2300_E3_RR1.5_CB4_ORB_L6,2300,E3,1.5,4,ORB_L6,148,0.381,-0.2244,-0.2253,34.3773,False,951,0.3944,-0.2721,-0.2978,253.8625,False,0.0477,0.0725
MGC_0900_E1_RR3.0_CB4_ORB_G3,0900,E1,3.0,4,ORB_G3,96,0.2526,-0.0754,-0.0471,25.3078,False,154,0.2394,-0.123,-0.0783,30.024,False,0.0476,0.0312
MGC_1800_E2_RR4.0_CB1_ORB_L4,1800,E2,4.0,1,ORB_L4,168,0.1796,-0.3144,-0.2134,66.7103,False,1152,0.186,-0.362,-0.2688,416.4758,False,0.0476,0.0554
MGC_2300_E2_RR3.0_CB4_ORB_L6,2300,E2,3.0,4,ORB_L6,158,0.2286,-0.2109,-0.1447,34.3369,False,1053,0.2303,-0.2585,-0.1897,237.5858,False,0.0476,0.045
MGC_1000_E1_RR1.5_CB3_ORB_L3,1000,E1,1.5,3,ORB_L3,114,0.3772,-0.3103,-0.3438,37.2473,False,1071,0.3959,-0.3578,-0.4424,383.5475,False,0.0475,0.0986
MGC_0030_E2_RR3.0_CB2_ORB_L6,0030,E2,3.0,2,ORB_L6,163,0.2028,-0.3192,-0.2353,56.6221,False,1101,0.2009,-0.3666,-0.2886,318.9155,False,0.0474,0.0533
MGC_0030_E3_RR1.5_CB5_ORB_L3,0030,E3,1.5,5,ORB_L3,31,0.4,-0.2517,-0.2699,11.5388,False,530,0.4036,-0.2991,-0.3476,149.8764,False,0.0474,0.0777
MGC_1800_E1_RR3.0_CB4_ORB_L8,1800,E1,3.0,4,ORB_L8,234,0.2284,-0.2361,-0.1673,62.9912,False,1215,0.2408,-0.2835,-0.2207,342.1621,False,0.0474,0.0534
MGC_2300_E1_RR4.0_CB2_ORB_G3,2300,E1,4.0,2,ORB_G3,215,0.1543,-0.3172,-0.1976,70.6531,False,563,0.1469,-0.3644,-0.2374,167.3661,False,0.0472,0.0398
MGC_0900_E2_RR1.5_CB3_ORB_G5,0900,E2,1.5,3,ORB_G5,63,0.5397,0.2366,0.2054,5.0804,True,99,0.5158,0.1895,0.1634,5.0804,False,0.0471,0.042
MGC_1800_E2_RR1.0_CB3_ORB_L4,1800,E2,1.0,3,ORB_L4,165,0.4788,-0.2299,-0.2839,43.1361,False,1119,0.5004,-0.277,-0.3776,311.2066,False,0.0471,0.0937
MGC_2300_E1_RR1.0_CB2_ORB_G8,2300,E1,1.0,2,ORB_G8,37,0.6216,0.1679,0.1816,7.5735,True,59,0.5965,0.1208,0.1299,7.7064,False,0.0471,0.0517
MGC_2300_E2_RR3.0_CB3_ORB_G5,2300,E2,3.0,3,ORB_G5,119,0.2,-0.2585,-0.1734,40.3843,False,205,0.189,-0.3056,-0.2117,55.0025,False,0.0471,0.0383
MGC_0030_E3_RR3.0_CB3_ORB_L8,0030,E3,3.0,3,ORB_L8,173,0.2244,-0.2725,-0.2002,44.1012,False,1023,0.2312,-0.3195,-0.2546,275.6524,False,0.047,0.0544
MGC_2300_E1_RR3.0_CB3_ORB_G5,2300,E1,3.0,3,ORB_G5,119,0.2,-0.2591,-0.174,40.3805,False,205,0.189,-0.3061,-0.2122,55.0226,False,0.047,0.0382
MGC_2300_E2_RR4.0_CB5_NO_FILTER,2300,E2,4.0,5,NO_FILTER,233,0.1436,-0.3745,-0.244,79.4864,False,1171,0.1433,-0.4215,-0.2962,386.1557,False,0.047,0.0522
MGC_1000_E3_RR3.0_CB3_ORB_G3,1000,E3,3.0,3,ORB_G3,127,0.315,0.0709,0.0446,17.3469,False,171,0.3,0.0241,0.0153,17.3469,False,0.0468,0.0293
MGC_0900_E2_RR2.0_CB1_ORB_G8,0900,E2,2.0,1,ORB_G8,22,0.4091,0.1454,0.1032,3.0,True,47,0.3864,0.0987,0.0705,8.0,False,0.0467,0.0327
MGC_0900_E3_RR1.0_CB1_ORB_G6,0900,E3,1.0,1,ORB_G6,43,0.5581,0.0218,0.0237,3.0,False,75,0.5278,-0.0248,-0.0267,4.5841,False,0.0466,0.0504
MGC_0030_E2_RR3.0_CB4_ORB_L3,0030,E2,3.0,4,ORB_L3,35,0.2,-0.3663,-0.2833,13.3585,False,616,0.1932,-0.4128,-0.3418,194.4057,False,0.0465,0.0585
MGC_0030_E2_RR4.0_CB3_ORB_G3,0030,E2,4.0,3,ORB_G3,201,0.1014,-0.5525,-0.4129,81.7661,False,580,0.0914,-0.599,-0.4726,217.5977,False,0.0465,0.0597
MGC_0900_E1_RR2.0_CB1_ORB_G8,0900,E1,2.0,1,ORB_G8,22,0.4091,0.1448,0.1028,3.0,True,47,0.3864,0.0983,0.0702,8.0,False,0.0465,0.0326
MGC_0030_E3_RR2.5_CB5_NO_FILTER,0030,E3,2.5,5,NO_FILTER,202,0.2611,-0.2384,-0.1848,52.8482,False,996,0.2729,-0.2848,-0.2408,241.612,False,0.0464,0.056
MGC_1800_E3_RR2.0_CB2_ORB_G4,1800,E3,2.0,2,ORB_G4,85,0.4353,0.1483,0.1125,5.0,True,132,0.4167,0.1019,0.0777,9.139,True,0.0464,0.0348
MGC_0030_E1_RR4.0_CB3_ORB_L6,0030,E1,4.0,3,ORB_L6,157,0.112,-0.5231,-0.3873,69.3263,False,1073,0.1094,-0.5694,-0.4602,420.2573,False,0.0463,0.0729
MGC_2300_E2_RR4.0_CB5_ORB_L8,2300,E2,4.0,5,ORB_L8,197,0.1455,-0.3732,-0.2445,70.6576,False,1113,0.1447,-0.4194,-0.2955,365.3269,False,0.0462,0.051
MGC_0900_E2_RR2.0_CB2_ORB_G8,0900,E2,2.0,2,ORB_G8,22,0.4091,0.1444,0.1026,4.2325,True,47,0.3864,0.0983,0.0702,7.0,False,0.0461,0.0324
MGC_1800_E1_RR1.0_CB1_ORB_L3,1800,E1,1.0,1,ORB_L3,112,0.4732,-0.286,-0.3768,35.3406,False,1040,0.4962,-0.3321,-0.486,348.3613,False,0.0461,0.1092
MGC_2300_E3_RR4.0_CB3_ORB_G6,2300,E3,4.0,3,ORB_G6,78,0.1471,-0.328,-0.2011,29.6286,False,133,0.1376,-0.3741,-0.2375,40.7743,False,0.0461,0.0364
MGC_0900_E1_RR2.0_CB2_ORB_G8,0900,E1,2.0,2,ORB_G8,22,0.4091,0.1443,0.1025,4.2368,True,47,0.3864,0.0983,0.0702,7.0,False,0.046,0.0323
MGC_1800_E2_RR1.5_CB4_ORB_G4,1800,E2,1.5,4,ORB_G4,83,0.4458,0.0116,0.0102,8.9259,False,129,0.4264,-0.0344,-0.0306,12.6758,False,0.046,0.0408
MGC_0030_E3_RR3.0_CB5_NO_FILTER,0030,E3,3.0,5,NO_FILTER,202,0.2197,-0.2748,-0.1997,53.4574,False,996,0.2281,-0.3207,-0.2533,263.1619,False,0.0459,0.0536
MGC_1100_E1_RR1.5_CB5_ORB_L4,1100,E1,1.5,5,ORB_L4,100,0.38,-0.224,-0.2241,24.9774,False,1002,0.393,-0.2699,-0.294,271.3444,False,0.0459,0.0699
MGC_1800_E2_RR1.0_CB4_ORB_G2,1800,E2,1.0,4,ORB_G2,214,0.4907,-0.1532,-0.1765,38.1468,False,522,0.4788,-0.1991,-0.2369,106.8057,False,0.0459,0.0604
MGC_1800_E3_RR3.0_CB3_ORB_G2,1800,E3,3.0,3,ORB_G2,207,0.2464,-0.1978,-0.1399,50.6342,False,511,0.2396,-0.2437,-0.1797,133.5271,False,0.0459,0.0398
MGC_0900_E1_RR3.0_CB2_ORB_G3,0900,E1,3.0,2,ORB_G3,97,0.299,0.0774,0.0466,15.1174,True,157,0.2857,0.0316,0.0193,15.1174,False,0.0458,0.0273
MGC_1800_E3_RR3.0_CB1_ORB_L4,1800,E3,3.0,1,ORB_L4,165,0.2242,-0.3378,-0.2726,67.8453,False,1131,0.2372,-0.3836,-0.3422,435.869,False,0.0458,0.0696
MGC_0900_E1_RR1.5_CB1_ORB_G3,0900,E1,1.5,1,ORB_G3,97,0.4742,0.0535,0.0479,8.692,False,159,0.4516,0.0078,0.007,8.8331,False,0.0457,0.0409
MGC_0900_E3_RR3.0_CB2_ORB_G3,0900,E3,3.0,2,ORB_G3,95,0.3158,0.1092,0.0664,11.7089,True,154,0.3014,0.0637,0.0391,12.9965,False,0.0455,0.0273
MGC_1800_E3_RR1.0_CB2_ORB_L3,1800,E3,1.0,2,ORB_L3,108,0.4815,-0.3142,-0.4374,37.0419,False,994,0.508,-0.3596,-0.5589,358.4809,False,0.0454,0.1215
MGC_0030_E3_RR2.5_CB5_ORB_G2,0030,E3,2.5,5,ORB_G2,201,0.2626,-0.2342,-0.1812,51.8482,False,784,0.2584,-0.2795,-0.2278,181.0478,False,0.0453,0.0466
MGC_0900_E2_RR1.5_CB1_ORB_G3,0900,E2,1.5,1,ORB_G3,97,0.4742,0.0534,0.0478,8.692,False,159,0.4516,0.0081,0.0072,8.7769,False,0.0453,0.0406
MGC_1000_E2_RR2.0_CB3_ORB_L2,1000,E2,2.0,3,ORB_L2,58,0.3448,-0.3177,-0.3307,19.6727,False,947,0.3369,-0.363,-0.4,344.6923,False,0.0453,0.0693
MGC_1000_E3_RR2.5_CB2_ORB_G8,1000,E3,2.5,2,ORB_G8,22,0.3182,0.0275,0.0179,5.7663,False,34,0.303,-0.0178,-0.0118,8.7787,False,0.0453,0.0297
MGC_1000_E3_RR2.5_CB3_ORB_G8,1000,E3,2.5,3,ORB_G8,22,0.3182,0.0275,0.0179,5.7663,False,34,0.303,-0.0178,-0.0118,8.7787,False,0.0453,0.0297
MGC_0900_E1_RR1.5_CB4_ORB_G2,0900,E1,1.5,4,ORB_G2,144,0.4406,-0.0368,-0.0337,14.9906,False,264,0.4264,-0.082,-0.0764,28.9276,False,0.0452,0.0427
MGC_0030_E3_RR2.5_CB4_ORB_L6,0030,E3,2.5,4,ORB_L6,136,0.28,-0.219,-0.1737,31.9686,False,922,0.2864,-0.2641,-0.225,208.3886,False,0.0451,0.0513
MGC_1800_E1_RR2.0_CB2_ORB_G4,1800,E1,2.0,2,ORB_G4,87,0.3678,-0.0068,-0.0052,10.289,False,135,0.3507,-0.0519,-0.04,16.6922,False,0.0451,0.0348
MGC_2300_E2_RR4.0_CB4_ORB_G2,2300,E2,4.0,4,ORB_G2,228,0.1452,-0.3685,-0.2395,73.9928,False,880,0.1396,-0.4136,-0.2834,279.3102,False,0.0451,0.0439
MGC_0030_E2_RR3.0_CB3_ORB_L6,0030,E2,3.0,3,ORB_L6,157,0.1926,-0.3446,-0.2555,60.7115,False,1073,0.1922,-0.3895,-0.3092,315.4549,False,0.0449,0.0537
MGC_0030_E2_RR4.0_CB4_ORB_L3,0030,E2,4.0,4,ORB_L3,35,0.1429,-0.4402,-0.3142,12.3251,False,616,0.1377,-0.4851,-0.3738,214.8919,False,0.0449,0.0596
MGC_1800_E3_RR2.5_CB4_ORB_G5,1800,E3,2.5,4,ORB_G5,49,0.4082,0.2818,0.1805,5.0,True,77,0.3896,0.2369,0.1518,5.0,True,0.0449,0.0287
MGC_0030_E2_RR4.0_CB5_ORB_G6,0030,E2,4.0,5,ORB_G6,78,0.0625,-0.712,-0.6313,34.1737,False,134,0.0519,-0.7567,-0.7227,60.1737,False,0.0447,0.0914
MGC_0030_E1_RR1.0_CB4_NO_FILTER,0030,E1,1.0,4,NO_FILTER,230,0.5,-0.1185,-0.1337,35.3284,False,1182,0.508,-0.1631,-0.1962,177.4988,False,0.0446,0.0625
MGC_0900_E3_RR1.0_CB1_ORB_G5,0900,E3,1.0,1,ORB_G5,62,0.5968,0.0724,0.0813,4.2014,True,100,0.567,0.0279,0.0308,4.3593,False,0.0445,0.0505
MGC_0030_E1_RR4.0_CB3_ORB_L4,0030,E1,4.0,3,ORB_L4,86,0.1194,-0.5061,-0.3738,34.1084,False,871,0.116,-0.5505,-0.4406,338.0389,False,0.0444,0.0668
MGC_0900_E3_RR1.5_CB2_ORB_G2,0900,E3,1.5,2,ORB_G2,145,0.4345,-0.0958,-0.092,19.8105,False,266,0.4183,-0.1402,-0.1368,42.6059,False,0.0444,0.0448
MGC_0030_E1_RR1.0_CB2_ORB_L4,0030,E1,1.0,2,ORB_L4,90,0.5114,-0.1524,-0.1826,15.7648,False,889,0.5146,-0.1967,-0.2502,169.6782,False,0.0443,0.0676
MGC_0030_E3_RR4.0_CB2_ORB_L4,0030,E3,4.0,2,ORB_L4,82,0.1757,-0.33,-0.2256,27.4586,False,829,0.1772,-0.3742,-0.2747,256.4817,False,0.0442,0.0491
MGC_1800_E3_RR4.0_CB2_NO_FILTER,1800,E3,4.0,2,NO_FILTER,245,0.1762,-0.3044,-0.2004,83.2699,False,1234,0.1935,-0.3486,-0.2574,437.4449,False,0.0442,0.057
MGC_2300_E2_RR1.0_CB1_NO_FILTER,2300,E2,1.0,1,NO_FILTER,257,0.4514,-0.2172,-0.2504,61.3118,False,1288,0.468,-0.2614,-0.3281,335.8659,False,0.0442,0.0777
MGC_2300_E3_RR1.5_CB4_ORB_L3,2300,E3,1.5,4,ORB_L3,33,0.3939,-0.2813,-0.3099,10.926,False,595,0.3935,-0.3255,-0.3847,191.9915,False,0.0442,0.0748
MGC_1800_E1_RR2.5_CB5_ORB_G5,1800,E1,2.5,5,ORB_G5,49,0.2766,-0.1022,-0.0696,8.7754,False,77,0.2603,-0.1463,-0.1009,19.3097,False,0.0441,0.0313
MGC_2300_E3_RR2.0_CB2_NO_FILTER,2300,E3,2.0,2,NO_FILTER,242,0.308,-0.2159,-0.1826,63.2953,False,1188,0.325,-0.26,-0.2405,300.7773,False,0.0441,0.0579
MGC_0030_E2_RR4.0_CB3_ORB_L4,0030,E2,4.0,3,ORB_L4,86,0.1194,-0.5032,-0.3696,33.9285,False,871,0.116,-0.5472,-0.4353,336.0218,False,0.044,0.0657
MGC_0900_E3_RR1.0_CB1_ORB_G2,0900,E3,1.0,1,ORB_G2,146,0.5205,-0.1321,-0.1567,21.2588,False,272,0.5019,-0.176,-0.2119,47.3516,False,0.0439,0.0552
MGC_1000_E3_RR4.0_CB1_ORB_G2,1000,E3,4.0,1,ORB_G2,191,0.2381,-0.0245,-0.0139,26.755,False,307,0.231,-0.0684,-0.04,30.8611,False,0.0439,0.0261
MGC_1000_E2_RR3.0_CB3_ORB_G2,1000,E2,3.0,3,ORB_G2,189,0.2995,0.0355,0.0223,22.6366,False,304,0.291,-0.0083,-0.0053,28.886,False,0.0438,0.0276
MGC_1800_E1_RR3.0_CB2_ORB_G4,1800,E1,3.0,2,ORB_G4,87,0.2674,-0.0369,-0.023,14.7548,False,135,0.2538,-0.0807,-0.0509,24.5444,False,0.0438,0.0279
MGC_1800_E2_RR3.0_CB2_ORB_G4,1800,E2,3.0,2,ORB_G4,87,0.2674,-0.0369,-0.023,14.7674,False,135,0.2538,-0.0807,-0.0509,24.5694,False,0.0438,0.0279
MGC_0030_E3_RR1.5_CB4_NO_FILTER,0030,E3,1.5,4,NO_FILTER,207,0.3929,-0.1764,-0.1711,42.7905,False,1039,0.4103,-0.2201,-0.2323,213.9452,False,0.0437,0.0612
MGC_2300_E1_RR1.5_CB1_ORB_L6,2300,E1,1.5,1,ORB_L6,174,0.3621,-0.2352,-0.2305,45.967,False,1146,0.3721,-0.2789,-0.2951,319.2623,False,0.0437,0.0646
MGC_0030_E2_RR1.0_CB5_ORB_L8,0030,E2,1.0,5,ORB_L8,180,0.503,-0.1274,-0.1459,28.6391,False,1086,0.5052,-0.171,-0.2069,165.5874,False,0.0436,0.061
MGC_1800_E3_RR2.0_CB3_ORB_L2,1800,E3,2.0,3,ORB_L2,31,0.3548,-0.3147,-0.3341,13.3909,False,692,0.3613,-0.3583,-0.4146,247.9329,False,0.0436,0.0805
MGC_0900_E3_RR3.0_CB1_ORB_G4,0900,E3,3.0,1,ORB_G4,74,0.3649,0.2951,0.1713,10.0,True,124,0.3504,0.2516,0.1467,10.0,True,0.0435,0.0246
MGC_0900_E3_RR4.0_CB4_ORB_G2,0900,E3,4.0,4,ORB_G2,135,0.1778,-0.264,-0.1655,44.422,False,249,0.1715,-0.3075,-0.2004,79.3231,False,0.0435,0.0349
